placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Willow+Health+Integrative+Medicine/data=!4m7!3m6!1s0x89d9f3f857686795:0xe61473ed51f048e7!8m2!3d43.0471354!4d-76.143365!16s%2Fg%2F11ll_ywz_0!19sChIJlWdoV_jz2YkR50jwUe1zFOY,Willow Health Integrative Medicine,5.0,3,Doctor,"600 E Genesee St # 114, Syracuse, NY 13202, United States","2VW4+VM Syracuse, New York, USA",https://willowhealthdpc.com/,+1 315-758-2683,Open · Closes 5 pm,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y59F-Voqa1Ethov42m2Yow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.47902&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-02-23T18:30:13.931Z,,
https://www.google.com/maps/place/ADRENAL+FATIGUE+MD+CARE+IN+SYRACUSE+NY+BY+DR+TAHIR+MD/data=!4m7!3m6!1s0x89d9f168ae16c215:0xa15f3dcfd8640f89!8m2!3d43.0517401!4d-76.1905844!16s%2Fg%2F1pv10zwrz!19sChIJFcIWrmjx2YkRiQ9k2M89X6E,ADRENAL FATIGUE MD CARE IN SYRACUSE NY BY DR TAHIR MD,4.1,12,Holistic medicine practitioner,"1732 W Genesee St, Syracuse, NY 13204, United States","3R25+MQ Syracuse, New York, USA",http://www.drtahirmd.com/,+1 888-963-6033,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepTubGpmb9jmmbKW0-QIfj3sIzZovTY38eAwnIktZXwbkXHQ2Q32-JVUJpGvIeUVjzqxIXVho2OMzG8hIUvdczdHJusyK5WvVlaCoKLTVJHC1V2tPxJBbDwP0IFdR0K0t5UdCx97Q=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-02-23T18:30:20.175Z,,
https://www.google.com/maps/place/Salt+City+Holistic+Health/data=!4m7!3m6!1s0x89d9f380c7a2d661:0x8df933c4dc6d0ca8!8m2!3d43.0481012!4d-76.155897!16s%2Fg%2F11v5t5232c!19sChIJYdaix4Dz2YkRqAxt3MQz-Y0,Salt City Holistic Health,5.0,8,Wellness center,"202 Walton St, Syracuse, NY 13202, United States","2RXV+6J Syracuse, New York, USA",http://www.saltcityholistichealth.com/,+1 315-516-8159,Open · Closes 8 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOeGr_heb1XFEGc6vJuLPcgNyrM_q9435qOst6c=w408-h408-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/functional+medicine+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-02-23T18:30:25.039Z,,
https://www.google.com/maps/place/Syracuse+Integrative+Medicine+Center/data=!4m7!3m6!1s0x89d98ddeca5c86e3:0xc6fbc3d7cd75dd62!8m2!3d43.039611!4d-76.022749!16s%2Fg%2F12621c78j!19sChIJ44Zcyt6N2YkRYt11zdfD-8Y,Syracuse Integrative Medicine Center,5.0,1,Alternative medicine practitioner,"4000 Medical Center Dr, Fayetteville, NY 13066, United States","2XQG+RW Fayetteville, New York, USA",https://www.integrativemedicinecenterusa.com/,+1 315-378-5556,"Open · Closes 5 pm

Updated by this business 4 weeks ago",LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RS6XuBAsvCxYcEUaHXGS1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.76862&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-02-23T18:30:29.858Z,,
https://www.google.com/maps/place/Dr.+Anthony+Alphonso-Back+to+Wellness/data=!4m7!3m6!1s0x89d9f48b17891b49:0xf3be41e4f06f863d!8m2!3d43.0047394!4d-76.1319727!16s%2Fg%2F1tcyyf0w!19sChIJSRuJF4v02YkRPYZv8ORBvvM,Dr. Anthony Alphonso-Back to Wellness,5.0,24,Nutritionist,"890 E Brighton Ave, Syracuse, NY 13205, United States","2V39+V6 Syracuse, New York, USA",https://dranthonyalphonso.com/,+1 315-314-7708,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GkmWAXd2gOpdbd_mK7nQkA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.82852&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-02-23T18:30:34.742Z,,
https://www.google.com/maps/place/Holistic+Thyroid+Care+In+Syracuse+By+Dr+Tahir+MD/data=!4m7!3m6!1s0x89d9f69e4b826bb3:0x751f1cfd1fb55f5d!8m2!3d43.0051584!4d-76.1801071!16s%2Fg%2F12qhjy62h!19sChIJs2uCS5722YkRXV-1H_0cH3U,Holistic Thyroid Care In Syracuse By Dr Tahir MD,4.0,4,Holistic medicine practitioner,"4856 W Seneca Turnpike, Syracuse, NY 13215, United States","2R49+3X Syracuse, New York, USA",http://totalhealthcarephysician.com/index.html,+1 888-963-6033,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep0uXd0OJOGkizWLDliXJcg-7brL-WV8utFbiwM7aGW4uzXWbdhEhnOwwSAhWeBrVmjqRvdjceci1hSTWqZYgdJGKhBI1JARPrtPtLLZ1UpxSU6b_JZbuHS-I1DdoxBB6bOuSku=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-02-23T18:30:37.457Z,,
https://www.google.com/maps/place/Integrative+Practitioners/data=!4m7!3m6!1s0x89d9f3a4b3b4bcb1:0x88e8d0c423eeb865!8m2!3d43.0470987!4d-76.1433394!16s%2Fg%2F11c1w0j5ff!19sChIJsby0s6Tz2YkRZbjuI8TQ6Ig,Integrative Practitioners,4.0,4,Doctor,"600 E Genesee St, Syracuse, NY 13202, United States","2VW4+RM Syracuse, New York, USA",http://www.integrativepractitioners.com/,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y59F-Voqa1Ethov42m2Yow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.02477&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-02-23T18:30:40.162Z,,
https://www.google.com/maps/place/Functional+Wellness+with+Bridget+Mayer+PA/data=!4m7!3m6!1s0x89d9f38404461b3b:0xc81e347f7771a65b!8m2!3d43.0481012!4d-76.155897!16s%2Fg%2F11zkm274vr!19sChIJOxtGBITz2YkRW6Zxd380Hsg,Functional Wellness with Bridget Mayer PA,,,Wellness center,"202 Walton St, Syracuse, NY 13202, United States","2RXV+6J Syracuse, New York, USA",https://bridgetmayerpa-c.com/,+1 315-937-6937,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNfNlQwt-YnmhwWJNbM5rCiLCyD2FbN9RZQ4fWA=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-02-23T18:30:44.803Z,,
"https://www.google.com/maps/place/Complementary+Medicine+Syracuse+NY/@43.0517401,-76.1905844,17z/data=!3m1!4b1!4m6!3m5!1s0x89d9f168ae16c215:0xc38ad12292d345fd!8m2!3d43.0517401!4d-76.1905844!16s%2Fg%2F1ptz61b0b",Complementary Medicine Syracuse NY,,,Holistic medicine practitioner,"1732 W Genesee St, Syracuse, NY 13204, United States","3R25+MQ Syracuse, New York, USA",http://www.totalhealthcarephysician.com/,+1 585-319-4263,,,,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-02-23T18:30:49.510Z,,
"https://www.google.com/maps/place/Rachna+Zirath,+MD/data=!4m7!3m6!1s0x89d9f3a1ffbdc12d:0x31dbbb93a1d7dfb5!8m2!3d43.0411724!4d-76.1374812!16s%2Fg%2F1tgpc84t!19sChIJLcG9_6Hz2YkRtd_XoZO72zE","Rachna Zirath, MD",4.5,2,Internist,"739 Irving Ave 200 & 300, Syracuse, NY 13210, United States","2VR7+F2 Syracuse, New York, USA",http://crousemed.com/,+1 315-479-5070,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=55SyFiLoobze8yLFMgDM9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.784096&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Bristol+Syracuse+NY/@43.0494832,-76.1473977,14z",2026-02-23T18:30:52.095Z,,
