placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Setcon+Construction+Co./data=!4m7!3m6!1s0x86ddfecd39607f6f:0x6d63db651454a779!8m2!3d31.7639019!4d-106.4454623!16s%2Fg%2F1264g8358!19sChIJb39gOc3-3YYReadUFGXbY20,Setcon Construction Co.,4.7,146,Landscaper,"3922 Delta Dr, El Paso, TX 79905, United States","QH73+HR El Paso, Texas, USA",https://www.setcon.us/,+1 915-285-5777,Open · Closes 6 pm,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPpk7a6NVfGIzKYbCMVVPuF5LD5oX30saNQTOEKv410yU_WRUgoet0lCoAiXxDpPWKiks69iUXSK0RTVSg0uGl1ElFrb3kzIj78LM9p6ENfL_JbWV2PAKqeoaW_uR3hJDwNS9yX9Vskd_C=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-04-29T18:50:38.632Z,,,
https://www.google.com/maps/place/Bright+Growing+Landscape+and+Maintenance/data=!4m7!3m6!1s0x86e759830a88e719:0xf6376bc7c18ae531!8m2!3d31.8120519!4d-106.417568!16s%2Fg%2F11lkzmy9xq!19sChIJGeeICoNZ54YRMeWKwcdrN_Y,Bright Growing Landscape and Maintenance,4.7,12,Landscaper,,,http://thebrightgrowing.com/,+1 915-875-6005,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHliWOLouR9A_vwLcPlKMEhxA8ZDWLVnrXKYuDJHDKh3c3TiZ9C9XjyZ3H6ubZtpPDEXiatK0Xb9TO56Ok6ngeSEbJ36H6r_8DFacaSO4PYKFaV13MqsIVorXBu3ovXw-l6ZbcgAA=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-04-29T18:50:44.097Z,,,
https://www.google.com/maps/place/SP+%26+LC+Sprinklers+and+Landscape+Contractors/data=!4m7!3m6!1s0x86e7572c6850ed3b:0xb0c044b1e67b9181!8m2!3d31.8610913!4d-106.5498178!16s%2Fg%2F1td0tb6y!19sChIJO-1QaCxX54YRgZF75rFEwLA,SP & LC Sprinklers and Landscape Contractors,4.9,45,Landscaper,"840 Redd Rd #1C, El Paso, TX 79912, United States","VF62+C3 El Paso, Texas, USA",https://splclandscapecontractors.com/,+1 915-792-6169,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAErO4zHziuCktZmomXSP8qtRijDPyvjCegSeIQXwxtXDtsXONYmOV1W1uFI26qz8nVk5iZ4nER5C1QLwIQt4JinoX6iYmAHJls-jfhICueeYaIf84EKLelRfqxSFkwxSkBt65DE=w408-h273-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-04-29T18:50:49.167Z,,,
https://www.google.com/maps/place/Idea+Jard%C3%ADn+USA/data=!4m7!3m6!1s0xa38e9c5ab773a45f:0x7c64fcb28d7fd3d2!8m2!3d31.7942442!4d-106.5127727!16s%2Fg%2F11q4dbgg6z!19sChIJX6Rzt1qcjqMR0tN_jbL8ZHw,Idea Jardín USA,4.9,138,Landscaper,"4150 Rio Bravo St #113, El Paso, TX 79902, United States","QFVP+MV El Paso, Texas, USA",http://www.ideajardinusa.com/,+1 915-272-7332,Open · Closes 3:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-HBfUL4UhnVCD5ntt2IojKCiaDinMgXliu4h_hdgnPLXhbssoquJqk0aGxVGU6d2GmWEXHlT5_t5uAr31SZSu3xNuXjezcEvbVBlJ2kiIz6GN9KbA0VWPmEEPKq4DzVCHMoF4bbstkOWI=w408-h247-k-no,true,8:30 am–3:30 pm,8:30 am–3:30 pm,8:30 am–3:30 pm,Closed,Closed,8:30 am–3:30 pm,8:30 am–3:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-04-29T18:50:54.466Z,,,
https://www.google.com/maps/place/GO+Designs/data=!4m7!3m6!1s0x86e759a3724437ef:0x61463c9b2f44dba9!8m2!3d31.7782455!4d-106.4688151!16s%2Fg%2F11bwwytnz6!19sChIJ7zdEcqNZ54YRqdtEL5s8RmE,GO Designs,4.3,25,Landscape architect,"2300 Montana Ave, El Paso, TX 79903, United States","QGHJ+7F El Paso, Texas, USA",http://www.godesigns.com/,+1 915-400-8984,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEA4mRGngdwgxnjdrpuc95kluUX_qxYICSN5FSyQM9BGzWYjFkVhpDdZtpOyjCpT3EbyqzZheRUrdCu5SOI8aeSsDUuekct_S7IfIEk79iGHvhMR9x96uvEcNAP5Duwle3fQMk=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-04-29T18:50:59.567Z,,,
https://www.google.com/maps/place/JDM+Landscape/data=!4m7!3m6!1s0x86e74486d483f49f:0xf738a13fbb600868!8m2!3d31.751431!4d-106.115139!16s%2Fg%2F11hbqc03_d!19sChIJn_SD1IZE54YRaAhguz-hOPc,JDM Landscape,4.7,122,Landscaper,,,http://www.jdmlandscapingtx.com/,+1 915-667-6864,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3k3-VuM6m1DTPyfm1is-vi3iCtBI-8c3kgLGTn-iFxZkCAzMQelGOjA-zbAdtN_eQtuzmkZPMDyIAMepCpIViAk8QhSiHEHO-i3aZjbBkfcz_Qn3oZO2I76laGb_l4QMqs9bK1Q=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–2 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-04-29T18:51:04.367Z,,,
https://www.google.com/maps/place/Franklin+Mountains+Landscaping/data=!4m7!3m6!1s0x86e7598b0ee5d23f:0x1ef22ce3f13fdb2!8m2!3d31.7669966!4d-106.4670578!16s%2Fg%2F11trfkfdlz!19sChIJP9LlDotZ54YRsv0TP84i7wE,Franklin Mountains Landscaping,5.0,8,Landscape designer,"1822 Olive Ave, El Paso, TX 79901, United States","QG8M+Q5 El Paso, Texas, USA",http://franklinmountainslandscaping.com/,+1 915-843-9240,Open · Closes 6:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHoyJFxK68u3u0VlXft3y4g1NLldV39Uyx_dSGL1kfgPzeKIe0904xZMDUFZVkK93vD5EJTUpr9qgUBcGE01PlAR1HX_e3fBsXjxlsEQ77wfJUL6hVuYpj9xCQr5Zx7uajzf2GPxzeB2chl=w408-h306-k-no,true,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–5 pm,Closed,8 am–6:30 pm,8 am–6:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-04-29T18:51:09.297Z,,,
https://www.google.com/maps/place/El+Paso+Total+Maintenance+and+Landscaping/data=!4m7!3m6!1s0x86e75900c85df7e7:0x315784e61a9a6b78!8m2!3d31.7539603!4d-106.4842759!16s%2Fg%2F11pxnnk23k!19sChIJ5_ddyABZ54YReGuaGuaEVzE,El Paso Total Maintenance and Landscaping,5.0,1,Landscaper,"600 S Stanton St, El Paso, TX 79901, United States","QG38+H7 El Paso, Texas, USA",,+1 915-270-8723,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHw8U9FxQQa-m-cx9Tq2xgCrS5oR04oQEMfwJLt7BTdsyzsUFWdrUYbr73IIfxK22Hv-zlV9WN-sp53gPm-9lrfTfS86_u0jr9u9Qu457-n7UA1Auac0wlMY69JvliJpn5BEnk-=w427-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-04-29T18:51:14.189Z,,,
https://www.google.com/maps/place/Accent+Landscape+Contractors+Inc./data=!4m7!3m6!1s0x86ddfecdc78dc17d:0x526d89a37dc72928!8m2!3d31.78738!4d-106.5229622!16s%2Fg%2F1v3_33n6!19sChIJfcGNx83-3YYRKCnHfaOJbVI,Accent Landscape Contractors Inc.,4.0,26,Landscaper,"28 San Marcos Dr, El Paso, TX 79922, United States","QFPG+XR El Paso, Texas, USA",http://www.accentls.org/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11962527175212707535,+1 915-585-1693,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6QqNgPCIeKZtfhxW29stQ5ebvhU0wIrAd0TQhWRVra3OyYeLkYab3bAnY8OARRVQHgHQFGbM5nobk8OYvpw7Xxp-qTolla_RSGsUIqoN7GMfF8M45_2OrpGRXP3DQzUROIli7tQ=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-04-29T18:51:18.820Z,,,
https://www.google.com/maps/place/BC+Pro+Contractors+%26+Landscape/data=!4m7!3m6!1s0x86e75de3c63f065f:0x65799170b28c0888!8m2!3d31.7273298!4d-106.3552552!16s%2Fg%2F11fk3t65pv!19sChIJXwY_xuNd54YRiAiMsnCReWU,BC Pro Contractors & Landscape,4.8,16,Landscaper,"301 Lafayette Dr, El Paso, TX 79915, United States","PJGV+WV El Paso, Texas, USA",https://www.bcproelpaso.com/,+1 915-598-9049,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEI3CdrSvFkDL6eBrdFp8MbNcFATmDm4NkzlS8TO3aHRjVs-A9B24OZ0YtFveSIgKuIA8FdeACfWkhbzCjhEZW0tVq4sGymhm-iW-xS17uIsjCOarhfu_WLx1fP2nryGRQX-qw=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2026-04-29T18:51:24.034Z,,,
