placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Mercy+Clinic+Pain+Management+-+E.+Seminole/data=!4m7!3m6!1s0x87cf635cfe1f99c1:0x26a8c6302cd2a185!8m2!3d37.1754546!4d-93.2751517!16s%2Fg%2F1tftfvm7!19sChIJwZkf_lxjz4cRhaHSLDDGqCY,Mercy Clinic Pain Management - E. Seminole,2.4,41,Medical clinic,"1229 E Seminole St #320, Springfield, MO 65804, United States","5PGF+5W Springfield, Missouri, USA",https://www.mercy.net/practice/mercy-clinic-pain-management-e-seminole?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=Central&utm_content=website&y_source=1_MTI5OTUyMjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 417-820-2064,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BfCDY7pIbS32ahymikObEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.84593&pitch=0&thumbfov=100,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-01-28T20:43:26.602Z,,,,
https://www.google.com/maps/place/Mercy+Pain+Management+-+Springfield/data=!4m7!3m6!1s0x87cf62b382e6affb:0x8cb407a1210ea786!8m2!3d37.1734598!4d-93.2615769!16s%2Fg%2F1hc1_w86z!19sChIJ-6_mgrNiz4cRhqcOIaEHtIw,Mercy Pain Management - Springfield,3.2,24,Medical clinic,"2230 S Glenstone Ave, Springfield, MO 65803, United States","5PFQ+99 Springfield, Missouri, USA",https://www.mercy.net/practice/mercy-pain-management-springfield?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=Central&utm_content=website&y_source=1_MTI5OTY1NjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 417-820-2064,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D9YsJms0inIfZcBiZgl6XA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.43813&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-01-28T20:43:29.278Z,,,,
https://www.google.com/maps/place/Pain+Center/data=!4m7!3m6!1s0x87cf635397a2baa5:0x4548cc7050ecb7f4!8m2!3d37.1734152!4d-93.2615795!16s%2Fg%2F11c5040xn0!19sChIJpbqil1Njz4cR9LfsUHDMSEU,Pain Center,4.5,4,Doctor,"2230 S Glenstone Ave, Springfield, MO 65804, United States","5PFQ+99 Springfield, Missouri, USA",http://mercy.com/,+1 417-820-2064,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_RX7kpv5ic91vSCxxAfAuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.59889&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-01-28T20:43:34.160Z,,,,
https://www.google.com/maps/place/Elite+Pain+Management+and+Recovery+Centers/data=!4m7!3m6!1s0x87cf648cb1aa64d5:0x40cf343b7f79d2ee!8m2!3d37.1392959!4d-93.2771024!16s%2Fg%2F11bwghw8_j!19sChIJ1WSqsYxkz4cR7tJ5fzs0z0A,Elite Pain Management and Recovery Centers,2.9,251,Pain control clinic,"1230 E Kingsley St C, Springfield, MO 65804, United States","4PQF+P5 Springfield, Missouri, USA",http://www.elitepainmanagement.md/,+1 417-888-0167,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNC3kluFi8O38bZg21t7CNCsNHvfH2eOtG3xz0i=w408-h266-k-no,true,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-01-28T20:43:38.430Z,,,,
https://www.google.com/maps/place/Interventional+Pain+Management/data=!4m7!3m6!1s0x87cf6494d95cf391:0xfd908e7b6e0fa955!8m2!3d37.1488731!4d-93.2791012!16s%2Fg%2F11c6pqfq7h!19sChIJkfNc2ZRkz4cRVakPbnuOkP0,Interventional Pain Management,2.4,14,Pain management physician,"3555 S National Ave, Springfield, MO 65807, United States","4PXC+G9 Springfield, Missouri, USA",https://www.coxhealth.com/services/pain-management/,+1 417-269-7246,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN4-vpBkZx7rOO_FPJclwA_bNA-sHSR1OZ-aXIQ=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-01-28T20:43:42.780Z,,,,
"https://www.google.com/maps/place/Eric+Wayne+Stewart,+MD/data=!4m7!3m6!1s0x87cf638fcecf2473:0x4f8834ec6b26ba27!8m2!3d37.1754546!4d-93.2751517!16s%2Fg%2F11hz5vj941!19sChIJcyTPzo9jz4cRJ7oma-w0iE8","Eric Wayne Stewart, MD",4.4,13,Pain management physician,"1229 E Seminole St #320, Springfield, MO 65804, United States","5PGF+5W Springfield, Missouri, USA",https://www.mercy.net/doctor/eric-wayne-stewart-md?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=Central&utm_content=website&y_source=1_MTMwMDAzMTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 417-820-2064,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-V4H-LZ2cQyXhYxoO0jpGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.52918&pitch=0&thumbfov=100,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-01-28T20:43:47.308Z,,,,
"https://www.google.com/maps/place/Joel+A.+Meyer,+PA/data=!4m7!3m6!1s0x87cf634e1df7b727:0xb81af54a1c899ca5!8m2!3d37.1754546!4d-93.2751517!16s%2Fg%2F11fmf3rp75!19sChIJJ7f3HU5jz4cRpZyJHEr1Grg","Joel A. Meyer, PA",5.0,1,Pain management physician,"1229 E Seminole St #320, Springfield, MO 65804, United States","5PGF+5W Springfield, Missouri, USA",https://www.mercy.net/doctor/joel-a-meyer-pa?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=Central&utm_content=website&y_source=1_MTMwMDAzNjQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 417-820-2064,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-V4H-LZ2cQyXhYxoO0jpGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.52918&pitch=0&thumbfov=100,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-01-28T20:43:51.632Z,,,,
"https://www.google.com/maps/place/David+Tonkin,+MD/data=!4m7!3m6!1s0x87cf63439d3453bb:0xb57a4b35f90aba27!8m2!3d37.1799824!4d-93.2740932!16s%2Fg%2F1tghq3dx!19sChIJu1M0nUNjz4cRJ7oK-TVLerU","David Tonkin, MD",2.4,20,Pain management physician,"222 E Primrose St, Springfield, MO 65807, United States","5PHG+X9 Springfield, Missouri, USA",https://www.elitepainmanagement.md/,+1 417-888-0167,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipORy7lnRyQ8IvckPTdROJ5DqUeB73nxnQqLiQ_T=w486-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-01-28T20:43:56.058Z,,,,
"https://www.google.com/maps/place/Dr.+Eric+C.+Wolfe,+DO/@37.2250915,-93.2899608,17z/data=!3m1!4b1!4m6!3m5!1s0x87cf62f2206e8597:0xa8b422cbf70f4bf9!8m2!3d37.2250915!4d-93.2899608!16s%2Fg%2F1tcty29g","Dr. Eric C. Wolfe, DO",5.0,4,Pain management physician,"1423 N Jefferson Ave, Springfield, MO 65802, United States","6PG6+22 Springfield, Missouri, USA",http://www.coxhealth.com/,,,,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-01-28T20:44:00.396Z,,,,
"https://www.google.com/maps/place/Chukwudi+Obiora+Chiaghana,+MD/data=!4m7!3m6!1s0x87cf63a2223cd5a9:0x874093825699ec2e!8m2!3d37.1754546!4d-93.2751517!16s%2Fg%2F11h4k6f5b1!19sChIJqdU8IqJjz4cRLuyZVoKTQIc","Chukwudi Obiora Chiaghana, MD",2.7,19,Pain management physician,"1229 E Seminole St #320, Springfield, MO 65804, United States","5PGF+5W Springfield, Missouri, USA",https://www.mercy.net/doctor/chukwudi-obiora-chiaghana-md?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=Central&utm_content=website&y_source=1_MTI5OTk0OTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 417-820-2064,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-V4H-LZ2cQyXhYxoO0jpGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.52918&pitch=0&thumbfov=100,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2026-01-28T20:44:04.823Z,,,,
