placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Trademark+Property+Management/data=!4m7!3m6!1s0x89c623780c5aaaab:0x39f4956bdff4a144!8m2!3d40.0388512!4d-76.3109449!16s%2Fg%2F11d_bkwltq!19sChIJq6paDHgjxokRRKH032uV9Dk,Trademark Property Management,4.3,337,Property management company,"302 W Orange St, Lancaster, PA 17603, United States","2MQQ+GJ Lancaster, Pennsylvania, USA",http://trademarklancaster.com/contact/?utm_source=google&utm_medium=knowledge-panel&utm_campaign=website-link,+1 717-947-3900,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNzzdb72Cc9-pmZV8oV2odcyViOc7dsCAw2hSaW=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-09-25T19:23:42.764Z,,,,
https://www.google.com/maps/place/Fetch+Home+Management+LLC/data=!4m7!3m6!1s0x89c625fbe0c4c37d:0xb4441418f0a572d6!8m2!3d40.0363294!4d-76.3041509!16s%2Fg%2F11fg4zhnsk!19sChIJfcPE4PslxokR1nKl8BgURLQ,Fetch Home Management LLC,4.1,296,Property management company,"28 E Vine St, Lancaster, PA 17602, United States","2MPW+G8 Lancaster, Pennsylvania, USA",http://www.fetchhomemanagement.com/,+1 717-740-6299,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nobPQHHkcOsoek7Kxgg6BQXooNAjf4G4GIw4lUieZntvLVunzbXPLLzMvAnnlDLX3uXy357reJmGLftqrxIEc0qS4R8BtJfnVt9zCLMeQSaNysYPjS5qp6pw699pNC8OOFR4VE6tg=w408-h612-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-09-25T19:23:49.495Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Peaceful+Homes+Property+Management/data=!4m7!3m6!1s0x89c625ff9d5bc2a9:0x4cbfdee7d978b10!8m2!3d40.04484!4d-76.3084117!16s%2Fg%2F11f66h35jz!19sChIJqcJbnf8lxokREIuXfe79ywQ,Peaceful Homes Property Management,4.3,257,Property management company,"425 N Prince St Suite 102, Lancaster, PA 17603, United States","2MVR+WJ Lancaster, Pennsylvania, USA",http://www.peacehpm.com/,+1 717-833-4289,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq4H6tNEI7vf7FTV6iB-lFqiBQyIsNbgr7CW9LVFspAvnUDqYdDsnp_vBwgmLfiyY1A7OtEAOVSMGVrNoDW4W_z-MolD3TDw1eFPLstGMqQ6xZJWJ3b2WnC2T4E2seqNyXOjurYWdn-IMST=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-09-25T19:23:55.432Z,,,,
https://www.google.com/maps/place/Lancaster+County+Property+Management/data=!4m7!3m6!1s0x89c6231267d346c3:0x3d0da84fd6315e52!8m2!3d40.0641726!4d-76.3052296!16s%2Fg%2F11kqnb7rgw!19sChIJw0bTZxIjxokRUl4x1k-oDT0,Lancaster County Property Management,4.8,16,Property management company,"1601 Oregon Pike #300, Lancaster, PA 17601, United States","3M7V+MW Lancaster, Pennsylvania, USA",https://lancoproperty.com/,+1 717-286-7611,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNgm5zY-lQO4YDfYYDz1G6XLHcShlVXwloMjs1m=w408-h257-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-09-25T19:24:00.579Z,,,,
https://www.google.com/maps/place/Firefly+Property+Management/data=!4m7!3m6!1s0x89c62526f3ebc9a7:0x827bf7feee9dd12b!8m2!3d40.0521019!4d-76.3141626!16s%2Fg%2F11vwkjsw03!19sChIJp8nr8yYlxokRK9Gd7v73e4I,Firefly Property Management,5.0,20,Property management company,"313 W Liberty St Suite 260, Lancaster, PA 17603, United States","3M2P+R8 Lancaster, Pennsylvania, USA",https://fireflypm.com/,+1 717-403-7117,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPwOR3qQNmqBwo5gEg1mERd-LTt6qQvkIXG8iOk=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-09-25T19:24:05.767Z,,,,
https://www.google.com/maps/place/YRG+Property+Services/data=!4m7!3m6!1s0x89c624f23d68e051:0x89134359f4c763a1!8m2!3d40.0375798!4d-76.3071822!16s%2Fg%2F11fxb88hsc!19sChIJUeBoPfIkxokRoWPH9FlDE4k,YRG Property Services,3.4,49,Property management company,"44 W King St, Lancaster, PA 17603, United States","2MQV+24 Lancaster, Pennsylvania, USA",http://www.yrgpropertyservices.com/,+1 717-690-1700,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no_b66JPzl80Ng2eEnt1MKs5MK_UJr0H8Uq45RdY8Z1Bb6SiOY8rTGIwpGSNWqm4zRqE4y1q2y6D33He0atsJhgP0I2kKlEJQJY5KqqHgvI5rByW3LrlT9EGKmi-BoyBwuvjNuUbFPfDKHz=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-09-25T19:24:11.166Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Hometown+Property+Management+Services/data=!4m7!3m6!1s0x89c62492cf29ccab:0x3be4330641500a06!8m2!3d40.0421473!4d-76.3042387!16s%2Fg%2F11byn07llf!19sChIJq8wpz5IkxokRBgpQQQYz5Ds,Hometown Property Management Services,4.1,139,Property management company,"227 N Duke St, Lancaster, PA 17602, United States","2MRW+V8 Lancaster, Pennsylvania, USA",http://www.hometownprops.com/,+1 717-617-2108,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMGP65HtrJTLS5G0yzVjr3GWgaePCQ7H-l1xw0U=w682-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-09-25T19:24:16.155Z,,,,
https://www.google.com/maps/place/Assurity+Property+Management/data=!4m7!3m6!1s0x89c624928fc3ffff:0xf071634d1cb29b75!8m2!3d40.0437442!4d-76.3050075!16s%2Fg%2F11sh5x24fz!19sChIJ___Dj5IkxokRdZuyHE1jcfA,Assurity Property Management,4.8,5,Property management company,"330 N Duke St, Lancaster, PA 17602, United States","2MVV+FX Lancaster, Pennsylvania, USA",https://www.assuritypm.com/,+1 717-347-4008,Closes soon ⋅ 4 pm ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_BIlLdkZBNle9VTqjgbVtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.92087&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-09-25T19:24:21.987Z,,,,
https://www.google.com/maps/place/GM+Property+Solutions+Inc.+-+Lancaster/data=!4m7!3m6!1s0x89c625d503e992eb:0x57c2a212362b7b7e!8m2!3d40.0508703!4d-76.2869459!16s%2Fg%2F11m6mpgrb7!19sChIJ65LpA9UlxokRfnsrNhKiwlc,GM Property Solutions Inc. - Lancaster,5.0,6,Property management company,"800 New Holland Ave Suite 230, Lancaster, PA 17602, United States","3P27+86 Lancaster, Pennsylvania, USA",https://www.gmpsllc.com/,+1 717-492-6991,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM5dfZ1tt6-7Jm2QHu-imER9Z5dunVVGS4-fwfH=w408-h272-k-no,true,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 am,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-09-25T19:24:27.180Z,,,,
https://www.google.com/maps/place/Trinity+Real+Estate/data=!4m7!3m6!1s0x89c6252a201b5bd5:0x57e59a0ca8863617!8m2!3d40.0452184!4d-76.3160394!16s%2Fg%2F1txc7_0_!19sChIJ1VsbIColxokRFzaGqAya5Vc,Trinity Real Estate,3.9,28,Property management company,"501 W James St, Lancaster, PA 17603, United States","2MWM+3H Lancaster, Pennsylvania, USA",http://www.trinitymanagementassociates.com/,+1 717-299-6904,Closes soon ⋅ 4 pm ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipOq8T-GBXl1vFU6s3wmCRK7mp0tQ3bkmFavm_op=w420-h240-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-09-25T19:24:32.596Z,,,,
