placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Generator+Supercenter+of+Sarasota/data=!4m7!3m6!1s0x88c34745533a8efd:0x12dfd84eb45e25e9!8m2!3d27.3392956!4d-82.443835!16s%2Fg%2F11t158jbg_!19sChIJ_Y46U0VHw4gR6SVetE7Y3xI,Generator Supercenter of Sarasota,4.9,216,Electric generator shop,· In-store shopping · Delivery,"3070 Fruitville Commons Blvd #110, Sarasota, FL 34240, United States","8HQ4+PF Sarasota, Florida, USA",https://generatorsupercenterofsarasota.com/,+1 239-887-6090,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPdwVFPdW2R45R2hvFtxGZXo3bjEbzhIDxAR-Ml=w408-h495-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-01-10T21:48:26.970Z,,,
https://www.google.com/maps/place/GenerX+Generators+Sarasota+%7C+Generac+Dealer/data=!4m7!3m6!1s0x88c347cc0daa7425:0xb8c32a7aaaedec04!8m2!3d27.328719!4d-82.4455283!16s%2Fg%2F11rpl9ncp9!19sChIJJXSqDcxHw4gRBOztqnoqw7g,GenerX Generators Sarasota | Generac Dealer,4.8,362,Electric generator shop,· Delivery,"6222 Tower Ln A9, Sarasota, FL 34240, United States","8HH3+FQ Sarasota, Florida, USA",https://generxgenerators.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=sarasota,+1 941-867-4155,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwiZV926YpLwgc3cXpGssiqdFKTQwpE-p1gzjCIZzK3hw0Q2FqqTKPRBbsSlud5m51vGcr7bf7FZHKzKIlr3tglSkLklgEJByHUbgtpUnsMv4WsDIOyOPqAP06tjQinJEVD2wkgIvFO-trt=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-01-10T21:48:31.587Z,,,
https://www.google.com/maps/place/Florida+Power+Solutions+Inc./data=!4m7!3m6!1s0x88c33f956a9fe783:0x2a4e7a3b6891ac53!8m2!3d27.3722951!4d-82.5388904!16s%2Fg%2F1tlw9wdy!19sChIJg-efapU_w4gRU6yRaDt6Tio,Florida Power Solutions Inc.,4.6,40,Electric generator shop,· In-store pick-up · Delivery,"4381 Independence Ct, Sarasota, FL 34234, United States","9FC6+WC Sarasota, Florida, USA",https://flpowersolutions.com/,+1 941-359-3064,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPOJb8xpYTGvLntNK-YF7FXx3qE8n6waA3hKt5O=w408-h306-k-no,true,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-01-10T21:48:36.598Z,,,
https://www.google.com/maps/place/The+Original+Electrician/data=!4m7!3m6!1s0x88c34157da6600bb:0x6963e2e8cee63639!8m2!3d27.314201!4d-82.4602263!16s%2Fg%2F11g1n6qclq!19sChIJuwBm2ldBw4gROTbmzujiY2k,The Original Electrician,4.9,232,Electrician,,"2212 Lime Oak Ct, Sarasota, FL 34232, United States","8G7Q+MW Sarasota, Florida, USA",http://my-elect.com/,+1 941-413-1925,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOyZHYP-HQxQv0VTJtxfl-brTSvUTP7dryUJvSF=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-01-10T21:48:41.330Z,,,
https://www.google.com/maps/place/Power+Moves+Electric/data=!4m7!3m6!1s0x8223bcc59cb3836d:0xbd8a2ff6d1739bf7!8m2!3d27.3792454!4d-82.507314!16s%2Fg%2F11swv79g3y!19sChIJbYOznMW8I4IR95tz0fYvir0,Power Moves Electric,5.0,313,Electrician,,"3116 53rd St, Sarasota, FL 34234, United States","9FHV+M3 Sarasota, Florida, USA",https://www.powermoveselectric.biz/?utm_source=google&utm_medium=gbp&utm_campaign=maps,+1 941-500-2737,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipN2s8SJh06IWyajgKuH8_NhTFYFbYTUYyW0fe-_=w408-h408-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-01-10T21:48:45.689Z,,,
https://www.google.com/maps/place/Select+Power+LLC/data=!4m7!3m6!1s0x88c3396df02ff9f5:0x9a9c63aa7d0ab73f!8m2!3d27.3446449!4d-82.4044106!16s%2Fg%2F11xdvn7x67!19sChIJ9fkv8G05w4gRP7cKfapjnJo,Select Power LLC,4.9,132,Electric generator shop,,"323 Sarasota Center Blvd, Sarasota, FL 34240, United States","8HVW+V6 Sarasota, Florida, USA",https://selectpowerfl.com/,+1 941-402-1163,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNKW6O12jmDWNKLyvaj_w0Vrd0fR3GTLf66_gww=w408-h306-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-01-10T21:48:50.224Z,,,
https://www.google.com/maps/place/Accurate+Power+and+Technology+%2F+DBA+A+Generator+Guy+of+Sarasota/data=!4m7!3m6!1s0x88c3470d0d03dcf7:0x4deef708f38b4cc9!8m2!3d27.3151168!4d-82.4428144!16s%2Fg%2F11ls_v0zs7!19sChIJ99wDDQ1Hw4gRyUyL8wj37k0,Accurate Power and Technology / DBA A Generator Guy of Sarasota,4.4,5,Electrician,,"6341 Porter Rd STE 8, Sarasota, FL 34240, United States","8H84+2V Sarasota, Florida, USA",http://www.accuratepowerandtechnology.com/,+1 941-867-6580,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO3mVS5JCi2Ugh-1J767TlfSEqDKx48DbL0neag=w408-h544-k-no,true,Closed,Closed,8 am–5:30 pm,8 am–5:30 am,8 am–5:30 am,8 am–5:30 am,8 am–5:30 am,"https://www.google.com/maps/search/generator+installation+services+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-01-10T21:48:54.580Z,,,
https://www.google.com/maps/place/Ace+Electric/data=!4m7!3m6!1s0x88c33f811ecc028f:0xf7e0b1e4ff8f4097!8m2!3d27.3527762!4d-82.5281154!16s%2Fg%2F1tnl25qj!19sChIJjwLMHoE_w4gRl0CP_-Sx4Pc,Ace Electric,4.9,137,Electrician,,"1760 N East Ave, Sarasota, FL 34234, United States","9F3C+4Q Sarasota, Florida, USA",http://www.srqace.com/,+1 941-362-4508,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwjJJlhW2ZPHgvANvuoj7giBsAVxnYsWKP4FuUwUoulLvMwYVUMmF5d2udITguJvhTqEtVjMe79bpwqAeDKxlDbPVZ4aKZaCl6UJ6kf5olmCkrKEw1nBJ4B944PtocIv12jhz8iYQ=w408-h408-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-01-10T21:48:59.017Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/AAP+Industrial/data=!4m7!3m6!1s0x88c3471304f73719:0x915c4be6ef6db748!8m2!3d27.3195268!4d-82.4460555!16s%2Fg%2F1q2vzk20c!19sChIJGTf3BBNHw4gRSLdt7-ZLXJE,AAP Industrial,4.6,32,Electric generator shop,,"1634 Barber Rd, Sarasota, FL 34240, United States","8H93+RH Sarasota, Florida, USA",https://aapindustrial.kohlergeneratordealer.com/,+1 941-377-4373,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw-r9pSJjnJxNgCLCSLmhB0eK3ueJn-shDdgnHJyZF_H9o-XDmZZK6T44iEK2cM6qlwfa_VP6GZTUC6GRqKtQCRKDdlc2eKENJOYv0KuNqeD4GgnJIAv1e33i2oUdbVOocAtDXQ=w408-h305-k-no,false,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-01-10T21:49:03.395Z,,,
https://www.google.com/maps/place/ACS+Home+Services-+Sarasota/data=!4m7!3m6!1s0x88c33fb3bf5cfa17:0x5361bcd4141f2134!8m2!3d27.3723929!4d-82.5327109!16s%2Fg%2F11rll8mn28!19sChIJF_pcv7M_w4gRNCEfFNS8YVM,ACS Home Services- Sarasota,5.0,540,HVAC contractor,,"1903 Northgate Blvd #120, Sarasota, FL 34234, United States","9FC8+XW Sarasota, Florida, USA",https://www.acshomeservices.com/sarasota-air-conditioning-plumbing-electrical/,+1 941-202-6382,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP5mWTan9aTvL-akLYPfVGvOBdYjxuDe_hyZrFU=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-01-10T21:49:07.749Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Sarasota+Electrical/data=!4m7!3m6!1s0x88c3437700dc849b:0x5a8256362c85c4e!8m2!3d27.3234205!4d-82.530309!16s%2Fg%2F11j2sm7zpm!19sChIJm4TcAHdDw4gRTlzIYmMlqAU,Sarasota Electrical,4.9,42,Electrician,,"1100 S Tamiami Trl #302, Sarasota, FL 34236, United States","8FF9+9V Sarasota, Florida, USA",https://sarasotaelectrical.com/,+1 941-312-1730,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPjQ9YT8PT_5EMHrYt9lGAU3HayApnFPQZ6qA5b=w408-h306-k-no,true,9 am–3 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2026-01-10T21:49:13.360Z,,,
