placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Gregory+Scragg+Landscape+%26+Irrigation+Company/data=!4m7!3m6!1s0x876c7d471c8ae2dd:0x3e469067fb36e15e!8m2!3d39.7901585!4d-104.8647949!16s%2Fg%2F11ft52_hh3!19sChIJ3eKKHEd9bIcRXuE2-2eQRj4,Gregory Scragg Landscape & Irrigation Company,5.0,48,Landscape designer,,,https://gregoryscraggllc.com/,+1 303-590-4177,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6MLwx2Wfm4DlIhwioVPqsoWWoEmnSC7t_E0RkRjJfYD3i5mORA5vbkea68jG512JLGmgsHtj6xvrjN8nSKkGvmcEgI7eblKokhzQ4B8e1fDjvkcvDbNu9Y5yWJChn_4h6xXlK=w425-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T18:50:19.384Z,,,
https://www.google.com/maps/place/LEAVES+LANDSCAPING/data=!4m7!3m6!1s0x81a9ca4b3295d04d:0x505e2238e5db4446!8m2!3d39.6959228!4d-104.9342768!16s%2Fg%2F11shxq2kpp!19sChIJTdCVMkvKqYERRkTb5TgiXlA,LEAVES LANDSCAPING,5.0,8,Landscaper,"1105 S Cherry St, Denver, CO 80246, United States","M3W8+97 Denver, Colorado, USA",,+1 720-692-1592,"Open 24 hours

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6affhNwSZBhjyY8s9lRdrQGjLKsqZDiGJo2kd13VH3WRYWyPdnogdB1_oiNMBXNFsSFqx_qnh4VLeo9uisWC6FMONfbX7pVNnNsBWC3oDSBwMu2UJ7HMxtBl22xhdt8vDTt7Fng=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,10 am–5 pm,7:30 am–7 pm,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T18:50:25.554Z,,,
https://www.google.com/maps/place/Modern+Concepts+Landscape/data=!4m7!3m6!1s0x88691c9f53cf9cfd:0xcc502b341acf4823!8m2!3d39.6763356!4d-105.0192881!16s%2Fg%2F11s7zjjhnr!19sChIJ_ZzPU58caYgRI0jPGjQrUMw,Modern Concepts Landscape,5.0,79,Landscaper,"2650 W Warren Ave, Denver, CO 80219, United States","MXGJ+G7 Denver, Colorado, USA",http://modernconceptslandscape.com/,+1 720-808-3704,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF7jZ3eDJ-sjfdp_OPFM_Is8zf7TecybOr0FHLSuiIokAGtnn9RQ31nUyx8sUSSHnYt2UJRO364McEws_nd-12XKCegRZFLjmkPERPXH7_8bmtqYqYKlfQEGumfGN56_JDTTaxJXg=w425-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T18:50:30.325Z,,,
https://www.google.com/maps/place/Larkspur+Landscaping/data=!4m7!3m6!1s0x876c793817055cb5:0x595942b2d9e91e66!8m2!3d39.7429911!4d-104.9617122!16s%2Fg%2F11pq85922n!19sChIJtVwFFzh5bIcRZh7p2bJCWVk,Larkspur Landscaping,5.0,25,Landscape designer,"2118 E 17th Ave, Denver, CO 80206, United States","P2VQ+58 Denver, Colorado, USA",http://larkspurlandscapeco.com/,+1 914-522-8230,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGV36qPsqXhSg4d5Bh_KEKqGgSyqOBpPQnhYdpqDj9OMFx_h9coGQ8_GZoMH2TzzzFi6nOQ3QPyvIo55AzxHFZ9DTYXqKCUEByrV_QTzNsfIf7WOq-K_MxHmdaHGoskeczjWn-x=w408-h284-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T18:50:35.317Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Scenic+Landscapes,+LLC/data=!4m7!3m6!1s0x876c7e83d64ad321:0x511592996480e074!8m2!3d39.7088659!4d-104.942262!16s%2Fg%2F1hc36xzjb!19sChIJIdNK1oN-bIcRdOCAZJmSFVE","Scenic Landscapes, LLC",5.0,2,Landscaper,"3773 Cherry Creek Dr N, Denver, CO 80209, United States","P355+G3 Denver, Colorado, USA",https://sceniclandscapesllc.com/,+1 303-900-2257,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4nqU6C8GEtenHSVCKBXzRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.12708&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T18:50:40.228Z,,,
https://www.google.com/maps/place/Xeris+Landscaping/data=!4m7!3m6!1s0x461e2f16f1ad24b9:0xa2b58196dcac82e9!8m2!3d39.6127346!4d-104.8647949!16s%2Fg%2F11vyr74c0s!19sChIJuSSt8RYvHkYR6YKs3JaBtaI,Xeris Landscaping,5.0,21,Landscaper,,,https://xerislandscaping.com/,+1 303-800-2584,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3eLTvy6pQ0ckLIDkLxOk3FP41QdIL_ljNdJe3WjC6Gj1o6ffNI90chz5c-az17fV6SYHqPo09J1HDkQi5MMXUgu0oAcH1tnYf8eBoVzbYKhHauazTw6xCLeODt4gmuNOaclSY=w630-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T18:50:45.508Z,,,
https://www.google.com/maps/place/Pink+Truck+Landscaping/data=!4m7!3m6!1s0x876c7fa8d8b7ae03:0x1e5926fd2ebd7e7b!8m2!3d40.4132365!4d-105.0005286!16s%2Fg%2F11ls__dr1n!19sChIJA6632Kh_bIcRe369Lv0mWR4,Pink Truck Landscaping,4.6,11,Landscaper,,,https://www.pinktrucklandscaping.com/loveland,+1 970-786-7465,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG1zfVFU83Aya8PtQtZTZZE922YC3rf1mCac6qyoCiumZ25-TkpextpFFJs8XbXrs9vVjKWUiVEmQtvpGKziwJWzI3bx5s1mnEOnaP5DNNrUuBWpFhduFp4XF_ASmVh-bOeijkGOQ=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T18:50:50.683Z,,,
https://www.google.com/maps/place/Averich+Landscaping/data=!4m7!3m6!1s0x29823ce699dd94f5:0xe9f7148f632773e6!8m2!3d39.7642444!4d-104.8547524!16s%2Fg%2F11vzbvjfyp!19sChIJ9ZTdmeY8gikR5nMnY48U9-k,Averich Landscaping,5.0,20,Landscaper,,,https://www.averichlandscaping.com/,+1 720-512-6970,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjf-mk7XCAWeUn6rTQi-KlVOyPJn6pclekYsNktPbF2CDqI2_S_aNzPyQ2ZhF96iFrp_RcnJFltlTZWdI_jukAiLTeWfnm7HWsfp193O7vY3VvOSDs_P7xxXdsiLxeXatFxITD=w408-h544-k-no,true,6 am–5 pm,6 am–5 pm,6 am–5 pm,9 am–1 pm,Closed,6 am–5 pm,6 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T18:50:56.178Z,,,
https://www.google.com/maps/place/EcoScapes+Landscaping+and+Design/data=!4m7!3m6!1s0x828ed0766e238865:0xfa8dd4e5a7c7a312!8m2!3d39.7028516!4d-104.9505154!16s%2Fg%2F11y79_1kyx!19sChIJZYgjbnbQjoIREqPHp-XUjfo,EcoScapes Landscaping and Design,5.0,92,Landscape designer,,,https://www.ecoscapeslandscapinganddesign.com/,+1 720-649-7541,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEz34m8BditJIypuUZ8oneFbniTLyB8fJeSvypbxZbGJ4eJ65_GpFlE183Mpxl8WOJMQyVINjn3d8_s2rzq8ozP8l-xdtQjcS0XCSEIM8cbGXGw4_dmPUzIgPl0cypgUCIuE0ADZsqyRNz7=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–2 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T18:51:01.852Z,,,
https://www.google.com/maps/place/Bromfield+Design+Group/data=!4m7!3m6!1s0xa2fea710f3fd1659:0xb95b1b1699be3f60!8m2!3d39.7251755!4d-104.8444535!16s%2Fg%2F11s3ddry9w!19sChIJWRb98xCn_qIRYD--mRYbW7k,Bromfield Design Group,5.0,13,Landscaper,,,https://bromfielddesigngroup.com/,+1 303-877-1195,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEZdBN8v9ud2X8FAc-_WM-sTRUfJ-rZ9rbNiUUEDZBTKfaUS7yoCBBamT9gFlICz0YROMcCZbgo5sIpWbL9y5dFfwAjk3PV3y-UHXR8V0Jh8a8ICsJ-pi_-o0aIruhGvq25MmS=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T18:51:07.344Z,,,
