placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Comfort+Keepers/data=!4m7!3m6!1s0x8822bfcb11bdddf9:0x9db1095f805a8ad3!8m2!3d42.721862!4d-84.646964!16s%2Fg%2F1tznmzft!19sChIJ-d29Ecu_IogR04pagF8JsZ0,Comfort Keepers,4.8,26,Home health care service,"1118 Centennial Way, Lansing, MI 48917, United States","P9C3+P6 Lansing, Michigan, USA",https://www.comfortkeepers.com/offices/michigan/lansing/?utm_source=local&utm_medium=organic,+1 517-929-8793,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNgxX-YozZHNr5jgf56FjFtoUJBKIXcJKkWSjp5=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-09-17T23:53:55.108Z,,,,
https://www.google.com/maps/place/Hospice+%7C+University+of+Michigan+Health-Sparrow/data=!4m7!3m6!1s0x8822ea842503ac25:0xa7728e70468c463c!8m2!3d42.7415887!4d-84.5705318!16s%2Fg%2F1yg4f001x!19sChIJJawDJYTqIogRPEaMRnCOcqc,Hospice | University of Michigan Health-Sparrow,4.5,8,Hospice,"1210 W Saginaw St, Lansing, MI 48915, United States","PCRH+JQ Lansing, Michigan, USA",https://www.uofmhealthsparrow.org/our-hospitals-services/services/hospice-care,+1 517-364-7200,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNBJfB-QpsvQTSa8cBwVLZ9BLPPb623d0N1ROzG=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-09-17T23:54:00.072Z,,,,
"https://www.google.com/maps/place/Mother+Teresa+House+for+the+Care+of+the+Terminally+Ill+-+Lansing,+MI/data=!4m7!3m6!1s0x8822ea78f6efdbf3:0x2478647c208c0672!8m2!3d42.7363538!4d-84.5566387!16s%2Fg%2F1td1f0fv!19sChIJ89vv9njqIogRcgaMIHxkeCQ","Mother Teresa House for the Care of the Terminally Ill - Lansing, MI",4.7,25,Hospice,"308 N Walnut St, Lansing, MI 48933, United States","PCPV+G8 Lansing, Michigan, USA",http://www.motherteresahouse.org/,+1 517-484-5494,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMbet9IBdlwMXqvA4nzGyf8yywhxm394viN40OM=w408-h294-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-09-17T23:54:04.502Z,,,,
https://www.google.com/maps/place/Palliative+Care+%7C+University+of+Michigan+Health-Sparrow/data=!4m7!3m6!1s0x8822ea842503ac25:0xfa930ccf0accd0e1!8m2!3d42.7415887!4d-84.5705318!16s%2Fg%2F1261z585x!19sChIJJawDJYTqIogR4dDMCs8Mk_o,Palliative Care | University of Michigan Health-Sparrow,,,Hospice,"1210 W Saginaw St, Lansing, MI 48915, United States","PCRH+JQ Lansing, Michigan, USA",https://www.uofmhealthsparrow.org/departments-conditions/all-departments/palliative-supportive-care,+1 517-364-2050,,https://lh3.googleusercontent.com/p/AF1QipNAMlZG16_ehKLqJxUHnwRgcSJRB_OQlStiq54H=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-09-17T23:54:07.178Z,,,,
https://www.google.com/maps/place/Stoneleigh+Residence+%26+Hospice+of+Lansing/data=!4m7!3m6!1s0x8822c22da011ba73:0xc5d59d58b48144b6!8m2!3d42.6965103!4d-84.5121154!16s%2Fg%2F1tdr3y7f!19sChIJc7oRoC3CIogRtkSBtFid1cU,Stoneleigh Residence & Hospice of Lansing,4.9,16,Hospice,"3411 Stoneleigh Dr, Lansing, MI 48910, United States","MFWQ+J5 Lansing, Michigan, USA",http://hospiceoflansing.org/,+1 517-882-1663,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP_LXwTUpbIX2o0clZ6zIJpmLCwH6auP-tkmwUN=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-09-17T23:54:11.642Z,,,,
https://www.google.com/maps/place/Compassus/data=!4m7!3m6!1s0x8822c008ef6de8b9:0x60df04b9318fcb72!8m2!3d42.7253681!4d-84.6025329!16s%2Fg%2F11cnq52q_m!19sChIJueht7wjAIogRcsuPMbkE32A,Compassus,4.1,12,Hospice,"801 S Waverly Rd #200, Lansing, MI 48917, United States","P9GW+4X Lansing, Michigan, USA",https://www.compassus.com/locations/michigan/lansing/,+1 517-300-0340,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNmXVAmoCK_ugzmf8F9udyvzs9vJDVINqXtSVQg=w439-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-09-17T23:54:15.975Z,,,,
https://www.google.com/maps/place/Hospice+House+Of+Lansing/data=!4m7!3m6!1s0x8822e987e7f0e02f:0xa26757c602b130d!8m2!3d42.7430569!4d-84.5001543!16s%2Fg%2F11f7sz36tz!19sChIJL-Dw54fpIogRDRMrYHx1Jgo,Hospice House Of Lansing,5.0,1,Hospital,"1210 W Saginaw St, East Lansing, MI 48823, United States","PFVX+6W East Lansing, Michigan, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T-85ON7SgE7HFhoAFZipQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.63693&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-09-17T23:54:18.305Z,,,,
"https://www.google.com/maps/place/Ionia+Area+Hospice/@42.6965179,-84.5121145,17z/data=!3m1!4b1!4m6!3m5!1s0x8822c22da0102867:0x3b53785e95d661d6!8m2!3d42.6965179!4d-84.5121145!16s%2Fg%2F11sghq9xmr",Ionia Area Hospice,5.0,1,Hospice,"3411 Stoneleigh Dr, Lansing, MI 48910, United States","MFWQ+J5 Lansing, Michigan, USA",https://ioniahospice.org/contact/,+1 517-882-4500,,,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-09-17T23:54:22.600Z,,,,
https://www.google.com/maps/place/University+of+Michigan+Health-Sparrow+Lansing/data=!4m7!3m6!1s0x8822ea84250482eb:0x1f6727f14275e388!8m2!3d42.734275!4d-84.535157!16s%2Fg%2F1tgpnn4l!19sChIJ64IEJYTqIogRiON1QvEnZx8,University of Michigan Health-Sparrow Lansing,3.2,58,Hospital,"1215 E Michigan Ave, Lansing, MI 48912, United States","PFM7+PW Lansing, Michigan, USA",https://www.uofmhealthsparrow.org/our-hospitals-services/sparrow-hospitals/lansing,+1 517-364-1000,"Open 24 hours

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNzl0qhDgmI3uo9AWdGJ3wIHcHr0mhdjeGlhyzH=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-09-17T23:54:26.920Z,,,,
https://www.google.com/maps/place/AdvisaCare+Home+Health+%26+Hospice/data=!4m7!3m6!1s0x8822e99faf8dd799:0x26d2fbdd01ac0cb7!8m2!3d42.7669048!4d-84.5077513!16s%2Fg%2F11_s59k2h!19sChIJmdeNr5_pIogRtwysAd370iY,AdvisaCare Home Health & Hospice,3.5,21,Home health care service,"1690 Watertower Pl Ste. 500A, East Lansing, MI 48823, United States","QF8R+QV East Lansing, Michigan, USA",http://www.advisacare.com/,+1 517-336-0106,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipM30hps5Px0g-qCOb5vMhcKOcTI6p7CB-3sWvA0=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Lansing+MI/@42.7335993,-84.5538664,14z",2025-09-17T23:54:31.355Z,,,,
