placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/FirstLight+Home+Care+of+Huntsville/data=!4m7!3m6!1s0x8862132069361b83:0xf27046bcee5ec286!8m2!3d34.7076835!4d-86.5920639!16s%2Fg%2F11xk1wf76!19sChIJgxs2aSATYogRhsJe7rxGcPI,FirstLight Home Care of Huntsville,4.1,13,Home health care service,"2705 Artie St SW bldg 500 ste 33, Huntsville, AL 35805, United States","PC55+35 Huntsville, Alabama, USA",https://www.firstlighthomecare.com/home-healthcare-huntsville/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 256-489-3542,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMkM9qL2k61KnqbxnRwHj0R_WJ2VG4QL6fZwYFB=w408-h343-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-10T19:15:06.006Z,,,,
https://www.google.com/maps/place/Cornerstone+Caregiving/data=!4m7!3m6!1s0x88626d5e2b0355bf:0x719003fbf38ec9be!8m2!3d34.7104258!4d-86.5964214!16s%2Fg%2F11xf9zd1v4!19sChIJv1UDK15tYogRvsmO8_sDkHE,Cornerstone Caregiving,5.0,2,Home health care service,"2809 Newby Rd SW Building 4, Suite 109, Huntsville, AL 35805, United States","PC63+5C Huntsville, Alabama, USA",https://cornerstonecaregiving.com/locations/huntsville-al?utm_source=google&utm_medium=yext,+1 256-203-5336,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN8MVVtkXIHoKMGfyObD7I7M8AEyh22B1MTkByG=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-10T19:15:13.053Z,,,,
https://www.google.com/maps/place/Amedisys+Home+Health+Care/data=!4m7!3m6!1s0x886213ec06ffb533:0xb62698b7e930fee5!8m2!3d34.7350706!4d-86.5859966!16s%2Fg%2F11fk15kkn5!19sChIJM7X_BuwTYogR5f4w6beYJrY,Amedisys Home Health Care,3.3,21,Home health care service,"400 Meridian St N STE 100, Huntsville, AL 35801, United States","PCP7+2J Huntsville, Alabama, USA",https://locations.amedisys.com/al/huntsville/home-health-1003/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 256-885-1665,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPEJ0sCeRvsM7zpdXDrkORtUVGJmK4hz53GVoWR=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-10T19:15:18.819Z,,,,
https://www.google.com/maps/place/Enhabit+Home+Health/data=!4m7!3m6!1s0x88626cb0d847392b:0xff6f58067afa954!8m2!3d34.7021536!4d-86.5849429!16s%2Fg%2F11bzrhmn4q!19sChIJKzlH2LBsYogRVKmvZ4D19g8,Enhabit Home Health,2.7,15,Home health care service,"802 Shoney Dr SW Suite D, Huntsville, AL 35801, United States","PC28+V2 Huntsville, Alabama, USA",https://www.ehab.com/?utm_source=gmb&utm_medium=chatmeter,+1 256-881-7201,"Open 24 hours

Confirmed by this business 4 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lBAn4_omyXEH36c4CfnpGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.15739&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-10T19:15:24.507Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Anointed4Services/data=!4m7!3m6!1s0x88626cb9880e360b:0xc3b86d7bb1fe0f77!8m2!3d34.7099867!4d-86.5923887!16s%2Fg%2F11ghr0j0_m!19sChIJCzYOiLlsYogRdw_-sXttuMM,Anointed4Services,4.6,8,Home health care service,"2603 Artie St SW, Huntsville, AL 35805, United States","PC55+X2 Huntsville, Alabama, USA",https://www.anointed4services.net/,+1 256-585-1519,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ago9z1ikjXHK6Yi38yDavA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.014114&pitch=0&thumbfov=100,false,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-10T19:15:29.549Z,,,,
https://www.google.com/maps/place/Spectrum+Home+Health+Agency/data=!4m7!3m6!1s0x88626b67e1a45d63:0x4e647cee8e08cd0e!8m2!3d34.73775!4d-86.601674!16s%2Fg%2F12646swx9!19sChIJY12k4WdrYogRDs0Iju58ZE4,Spectrum Home Health Agency,5.0,1,Home health care service,"1310 Pulaski Pike NW, Huntsville, AL 35816, United States","P9QX+48 Huntsville, Alabama, USA",http://www.spectrumhha.com/,+1 256-539-4457,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E0LmoaX1U5K7X99BPwpsjw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.09268&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-10T19:15:32.262Z,,,,
https://www.google.com/maps/place/Preferred+Care+at+Home+of+Greater+Huntsville/data=!4m7!3m6!1s0x88626bbfeec9cedf:0x86008224c9c3efcb!8m2!3d34.7300038!4d-86.5863201!16s%2Fg%2F11mhc7z33p!19sChIJ387J7r9rYogRy-_DySSCAIY,Preferred Care at Home of Greater Huntsville,4.0,26,Home health care service,"200 West Side Square Suite 605, Huntsville, AL 35801, United States","PCJ7+2F Huntsville, Alabama, USA",https://preferhome.com/locations/greater-huntsville/?utm_source=google&utm_medium=local&utm_campaign=gmb,+1 256-427-2790,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMyinuHpY2Bnnx0WZUHhNICQDwnApAdUivpuhPR=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-10T19:15:37.808Z,,,,
https://www.google.com/maps/place/Village+Home+Care/data=!4m7!3m6!1s0x88626ced4bb794b7:0xbd93f7454ad06a87!8m2!3d34.7047062!4d-86.6096074!16s%2Fg%2F1w2yvmf8!19sChIJt5S3S-1sYogRh2rQSkX3k70,Village Home Care,4.7,3,Home health care service,"3302 SW Triana Blvd, Huntsville, AL 35805, United States","P93R+V5 Huntsville, Alabama, USA",https://mh.alabama.gov/at_biz_dir/village-home-care-inc/,+1 256-536-1342,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gQpDIQBsMiayDDDnX5sW6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.4141&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-10T19:15:40.949Z,,,,
"https://www.google.com/maps/place/American+Senior+Assistance+Programs,+Inc./data=!4m7!3m6!1s0x88621352d9bc6bfb:0x46351f54046aa533!8m2!3d34.7496122!4d-86.5957158!16s%2Fg%2F1tdp15rj!19sChIJ-2u82VITYogRM6VqBFQfNUY","American Senior Assistance Programs, Inc.",4.5,10,Home health care service,"1002 NW Oakwood Ave, Huntsville, AL 35811, United States","PCX3+RP Huntsville, Alabama, USA",http://letstalkasap.com/,+1 256-382-0426,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMbMVrYpvmvBP18D5MJ-IvUaJ1M9MqLNfXBN08d=w630-h240-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-10T19:15:47.301Z,Identifies as women-owned,true,,
https://www.google.com/maps/place/Seniors+Prefer+Homecare/data=!4m7!3m6!1s0x88626cd2932cb875:0x7e332575d5f03d95!8m2!3d34.7247135!4d-86.5789784!16s%2Fg%2F11cp7g7mm4!19sChIJdbgsk9JsYogRlT3w1XUlM34,Seniors Prefer Homecare,5.0,40,Home health care service,"204 Lowe Ave SE Suite 3, Huntsville, AL 35801, United States","PCFC+VC Huntsville, Alabama, USA",https://www.seniorspreferhomecare.com/home-care-huntsville/,+1 256-792-5948,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNL3QPs6K-XFNoFFpBwEzBYv7JNniEJmFZIovC1=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-09-10T19:15:53.242Z,,,,
