placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Always+Best+Care+Senior+Services+-+Home+Care+Services+in+Albuquerque/data=!4m7!3m6!1s0x8722724b9a3b1eb5:0x57d763d0e8722e7c!8m2!3d35.1757367!4d-106.6264785!16s%2Fg%2F11g6b8sp0v!19sChIJtR47mktyIocRfC5y6NBj11c,Always Best Care Senior Services - Home Care Services in Albuquerque,3.7,9,Home health care service,"8333 2nd St NW Suite B, Los Ranchos De Albuquerque, NM 87114, United States","59GF+7C Los Ranchos De Albuquerque, New Mexico, USA",https://alwaysbestcare.com/albuquerque/,+1 505-898-6262,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO3gIh6j-MrsC-LC1soFXrlM1ntOP3fNPQeulCX=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-10T17:49:15.107Z,,,
https://www.google.com/maps/place/Ambercare/data=!4m7!3m6!1s0x87227460a46b8465:0x4290697e1515f45e!8m2!3d35.1538355!4d-106.6058771!16s%2Fg%2F1tdqt_dx!19sChIJZYRrpGB0IocRXvQVFX5pkEI,Ambercare,3.4,198,Home health care service,"2129 Osuna Rd NE, Albuquerque, NM 87113, United States","593V+GJ Albuquerque, New Mexico, USA",https://ambercare.com/?y_source=1_MTI1NTkwNjQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 505-792-8230,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMWGn_uNu5Cq26XGWqXFR37k2OrUHJ3ZbNQH7MG=w408-h598-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-10T17:49:20.551Z,,,
https://www.google.com/maps/place/Home+Instead/data=!4m7!3m6!1s0x87220cb955555555:0xd39b15b8af175ce7!8m2!3d35.151333!4d-106.6176621!16s%2Fg%2F1tdkh32n!19sChIJVVVVVbkMIocR51wXr7gVm9M,Home Instead,4.2,20,Home health care service,"585 Osuna Rd NE Suite F, Albuquerque, NM 87113, United States","592J+GW Albuquerque, New Mexico, USA",https://www.homeinstead.com/home-care/usa/nm/albuquerque/144/?utm_source=google&utm_medium=organic&utm_campaign=google_organic_businesslisting_y,+1 505-884-0353,"Open 24 hours

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNX3EBHKRC2XSAoCb1kTvn8Jj5Ob4yIx_rOm4AQ=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-10T17:49:24.899Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Alliance+Home+Health+Care/data=!4m7!3m6!1s0x87227457fdfe56e1:0x9bfecdfa44899a34!8m2!3d35.1540124!4d-106.6060686!16s%2Fg%2F1tdk5mzl!19sChIJ4Vb-_Vd0IocRNJqJRPrN_ps,Alliance Home Health Care,3.9,29,Home health care service,"2129 Osuna Rd NE, Albuquerque, NM 87113, United States","593V+JH Albuquerque, New Mexico, USA",https://www.alliancehhcare.com/,+1 505-884-4080,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMswbr89NB3vH5nBQej0_jZ1pN4m1_wTt4U0kAM=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-10T17:49:29.299Z,,,
https://www.google.com/maps/place/Right+at+Home/data=!4m7!3m6!1s0x872275058439f0ef:0x3d5cd83ffdb47960!8m2!3d35.1534743!4d-106.599153!16s%2Fg%2F1vpq7bt3!19sChIJ7_A5hAV1IocRYHm0_T_YXD0,Right at Home,4.4,67,Home health care service,"6614 Gulton Ct NE STE A, Albuquerque, NM 87109, United States","5C32+98 Albuquerque, New Mexico, USA",https://www.rightathome.net/albuquerque/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=1046,+1 505-266-5888,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOAbfojGvlEZtrWFcLZPYPzZ0XUFwVQ3CmRj8hY=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-10T17:49:33.866Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Quality+Care/data=!4m7!3m6!1s0x8722736416353b55:0xc24e280bde511456!8m2!3d35.1560712!4d-106.6798326!16s%2Fg%2F11xnttv9xv!19sChIJVTs1FmRzIocRVhRR3gsoTsI,Quality Care,5.0,1,Home health care service,"6300 Riverside Plaza Ln #100, Albuquerque, NM 87120, United States","584C+C3 Albuquerque, New Mexico, USA",https://www.qualitycare1.com/,+1 505-454-9921,"Open ⋅ Closes 4 am

Updated by this business 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JIGRi0y3Gr0Q1qUe-YS0PA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.62036&pitch=0&thumbfov=100,true,9 am–4 am,9 am–4 am,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-10T17:49:38.332Z,,,
https://www.google.com/maps/place/Retreat+At+Home/data=!4m7!3m6!1s0x8722745cfeffabc3:0x9552c524dc31f06e!8m2!3d35.1577109!4d-106.6021839!16s%2Fg%2F1260b3lmg!19sChIJw6v__lx0IocRbvAx3CTFUpU,Retreat At Home,4.6,12,Home health care service,"3812 Academy Pkwy N NE, Albuquerque, NM 87109, United States","595X+34 Albuquerque, New Mexico, USA",http://retreathomecare.com/,+1 505-938-4652,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPvPeBu4dwbIIOZC9Lw07QkhA-8hepO4Ih4KmRR=w612-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-10T17:49:42.849Z,,,
https://www.google.com/maps/place/NEXTDOOR+HOMECARE+LLC/data=!4m7!3m6!1s0x87227504b706ed9b:0xe2864c65168bac5e!8m2!3d35.1299863!4d-106.6025366!16s%2Fg%2F11jng81dgc!19sChIJm-0GtwR1IocRXqyLFmVMhuI,NEXTDOOR HOMECARE LLC,5.0,19,Home health care service,"4308 Carlisle Blvd NE Suite 205, Albuquerque, NM 87107, United States","49HW+XX Albuquerque, New Mexico, USA",https://nextdoorhomecare.com/,+1 505-226-6946,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOJWDdHGw_EKX9_FKEjNUloM_FLydwUv6wotOTW=w408-h612-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,Closed,9:30 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-10T17:49:47.235Z,,,
https://www.google.com/maps/place/Professional+Home+Healthcare/data=!4m7!3m6!1s0x8722745b3e7822f7:0x94352e0293ff69aa!8m2!3d35.1607309!4d-106.5980479!16s%2Fg%2F1w0r0cdh!19sChIJ9yJ4Plt0IocRqmn_kwIuNZQ,Professional Home Healthcare,5.0,1,Home health care service,"4100 Ellison St NE, Albuquerque, NM 87109, United States","5C62+7Q Albuquerque, New Mexico, USA",http://www.phhc-nm.com/,+1 505-242-6236,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Vwcpx4txbsDByOY9PEWrzA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.20966&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-10T17:49:51.567Z,,,
https://www.google.com/maps/place/1st+Care+of+New+Mexico+LLC/data=!4m7!3m6!1s0x87227580958fc829:0x1555a04a8edbf6ad!8m2!3d35.1554621!4d-106.5953784!16s%2Fg%2F11fjs54nf4!19sChIJKciPlYB1IocRrfbbjkqgVRU,1st Care of New Mexico LLC,4.2,65,Home health care service,"4100 Osuna Rd NE Suite 201, Albuquerque, NM 87109, United States","5C43+5R Albuquerque, New Mexico, USA",https://www.1stcareofnewmexicollc.com/,+1 505-508-0799,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npNFUfo5j2gzPbQ2KgcbN_6NpQuBxtC_vXqAC-UcfrrxNgUIFlH1IB9EMpbw0yZBUegDqFzyH1JiShRfKhewpfsoKBrMx0BMhiwYJ7QxO4ehhzXf8lKn2wXFe2LuW7G40-L8j9U=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,Closed,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-10T17:49:56.034Z,,,
