placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error,attributes
https://www.google.com/maps/place/Pain+Management+Associates/data=!4m7!3m6!1s0x87bae30fba51ad9f:0xf14d6ff4c3ac8d5a!8m2!3d37.6977274!4d-97.2992886!16s%2Fg%2F1tdcxlz3!19sChIJn61Rug_juocRWo2sw_RvTfE,Pain Management Associates,3.3,12,Medical office,"825 N Hillside St STE 200, Wichita, KS 67214, United States","MPX2+37 Wichita, Kansas, USA",http://spinemedspecialists.com/,+1 316-733-9393,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipP-tGTSmVh4mV64EKXGabvGDEnOgqFhCW_j10d7=w408-h306-k-no,true,7:45 am–4:30 pm,7:45 am–4:30 pm,7:45 am–1:30 pm,Closed,Closed,7:45 am–4:30 pm,7:45 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2026-01-28T19:15:20.315Z,,,
https://www.google.com/maps/place/ICT+Internal+Medicine+%26+Pain+Management/data=!4m7!3m6!1s0x87badfd72e20b04f:0x30e2e607e07dba2a!8m2!3d37.7570228!4d-97.4279708!16s%2Fg%2F11g6mh372q!19sChIJT7AgLtffuocRKrp94Afm4jA,ICT Internal Medicine & Pain Management,2.9,106,Pain control clinic,"7329 W Village Cir, Wichita, KS 67205, United States","QH4C+RR Wichita, Kansas, USA",https://ictmedical.com/,+1 316-260-6363,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNJz6u8S9aW6QNII127q7kl6W2XaC5x3D2_ZETb=w408-h407-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2026-01-28T19:15:26.173Z,,,
https://www.google.com/maps/place/Advanced+Pain+Medicine+Associates/data=!4m7!3m6!1s0x87bae2a0d4d1f5db:0x36fd64d298d1cecb!8m2!3d37.7512046!4d-97.2814933!16s%2Fg%2F1whdjwgy!19sChIJ2_XR1KDiuocRy87RmNJk_TY,Advanced Pain Medicine Associates,3.2,132,Pain management physician,"3715 N Oliver St, Wichita, KS 67220, United States","QP29+FC Wichita, Kansas, USA",http://www.advancedpain.net/,+1 316-942-4519,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNgV0ZXTOev1-Hi0uWvVfANvs9LwMT83GfTWiEn=w408-h272-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–12 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2026-01-28T19:15:31.163Z,,,
"https://www.google.com/maps/place/Rodney+Jones,+M.D./data=!4m7!3m6!1s0x87bae30fba51ad9f:0xa3ef2e1bf5adba91!8m2!3d37.6978268!4d-97.2994495!16s%2Fg%2F1tfcnw2d!19sChIJn61Rug_juocRkbqt9Rsu76M","Rodney Jones, M.D.",3.9,16,Pain management physician,"825 N Hillside St STE 200, Wichita, KS 67214, United States","MPX2+46 Wichita, Kansas, USA",,+1 316-733-9393,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ShIsy1w9hlXm9Yj0Q_UPjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.85788&pitch=0&thumbfov=100,false,7:45 am–4 pm,7:45 am–4 pm,7:45 am–1:30 pm,Closed,Closed,7:45 am–4 pm,7:45 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2026-01-28T19:15:36.284Z,,,
https://www.google.com/maps/place/SpineMed+Specialists/data=!4m7!3m6!1s0x87bae39d7bc64983:0xbec509405abc752e!8m2!3d37.6977086!4d-97.2993311!16s%2Fg%2F11v5c4pcqg!19sChIJg0nGe53juocRLnW8WkAJxb4,SpineMed Specialists,4.9,157,Medical clinic,"825 N Hillside St, Wichita, KS 67214, United States","MPX2+37 Wichita, Kansas, USA",https://spinemedspecialists.com/,+1 316-733-9393,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ShIsy1w9hlXm9Yj0Q_UPjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.8417&pitch=0&thumbfov=100,true,7:45 am–4:30 pm,7:45 am–4:30 pm,7:45 am–4:30 pm,Closed,Closed,7:45 am–4:30 pm,7:45 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2026-01-28T19:15:41.943Z,,,
https://www.google.com/maps/place/Pain+Center+at+Kansas+Spine+%26+Specialty+Hospital/data=!4m7!3m6!1s0x87bafde97cf6a637:0xb746b235f4b48937!8m2!3d37.7427785!4d-97.2286288!16s%2Fg%2F11f7n2cz6m!19sChIJN6b2fOn9uocRN4m09DWyRrc,Pain Center at Kansas Spine & Specialty Hospital,2.3,23,Pain control clinic,"3223 N Webb Rd #3, Wichita, KS 67226, United States","PQVC+4G Wichita, Kansas, USA",https://kansaspaincenter.com/,+1 316-462-5072,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP82hHENs0_8d8uFf49qn_ndP4BMZvYLNw99cfc=w408-h468-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2026-01-28T19:15:46.743Z,,,
https://www.google.com/maps/place/Work+Injury+and+Medicine+Clinic/data=!4m7!3m6!1s0x87bb1fe491d249e9:0x4fdf6d2ac0c5c83!8m2!3d37.7168922!4d-97.2451858!16s%2Fg%2F1tfbj7bc!19sChIJ6UnSkeQfu4cRg1wMrNL2_QQ,Work Injury and Medicine Clinic,4.9,272,Pain control clinic,"1861 N Rock Rd suite 100, Wichita, KS 67206, United States","PQ83+QW Wichita, Kansas, USA",http://www.accidentandinjurymd.com/,+1 316-462-1070,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipN28PHQB0dZAGNzRiOixDVAyeODCQuo3x8BMC1B=w408-h279-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2026-01-28T19:15:51.595Z,,,
https://www.google.com/maps/place/Parks+Jon+MD/data=!4m7!3m6!1s0x87bae2a0d332853f:0xa9412e0d446145be!8m2!3d37.7512046!4d-97.2814933!16s%2Fg%2F1tcxk8md!19sChIJP4Uy06DiuocRvkVhRA0uQak,Parks Jon MD,3.9,38,Pain management physician,"3715 N Oliver St, Wichita, KS 67220, United States","QP29+FC Wichita, Kansas, USA",https://advancedpain.net/,+1 316-942-4519,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOIxwzX7iauvr9cl9qA7ehiHN0tY0X_8LMbgaJO=w408-h272-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–12 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2026-01-28T19:15:56.657Z,,,
"https://www.google.com/maps/place/Robert+J.+Ain,+MD/data=!4m7!3m6!1s0x87bafd83e3543c2f:0x19e93e17f422f82b!8m2!3d37.7427785!4d-97.2286288!16s%2Fg%2F11j6_xcm92!19sChIJLzxU44P9uocRK_gi9Bc-6Rk","Robert J. Ain, MD",4.0,24,Pain management physician,"3223 N Webb Rd #3, Wichita, KS 67226, United States","PQVC+4G Wichita, Kansas, USA",https://kansaspaincenter.com/specialists/robert-j-ain-md/,+1 316-462-5072,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN_9V4MUESYwwbIAR5MpTUkmp04QdeavoiaxLDJ=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2026-01-28T19:16:01.722Z,,,
https://www.google.com/maps/place/Kansas+Pain+Specialists/data=!4m7!3m6!1s0x87bafcea857b6e39:0xa4ade670a60d855f!8m2!3d37.6948147!4d-97.2431067!16s%2Fg%2F1tftxgrz!19sChIJOW57her8uocRX4UNpnDmraQ,Kansas Pain Specialists,4.0,2,Pain control clinic,"8080 E Central Ave # 250, Wichita, KS 67206, United States","MQV4+WQ Wichita, Kansas, USA",,+1 316-686-1564,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aTKU-TVCi_bf0gCAfg20ww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.645172&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2026-01-28T19:16:05.443Z,,,
