placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Corpus+Christi+Integrative+Clinic/data=!4m7!3m6!1s0x86685f46c65cf891:0xdb6c12f13f247c16!8m2!3d27.8006756!4d-97.3944633!16s%2Fg%2F11k9fsm46q!19sChIJkfhcxkZfaIYRFnwkP_ESbNs,Corpus Christi Integrative Clinic,4.7,14,Medical clinic,"400 Mann St Suite 107, Corpus Christi, TX 78401, United States","RJ24+76 Central City, Corpus Christi, TX, USA",https://www.ccintegrativeclinic.com/,+1 361-533-9911,"Open · Closes 12 pm

Updated by this business 5 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ve8FpLCcCfMcnVNiTcH9LQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.10297&pitch=0&thumbfov=100,true,8 am–12 pm,Closed,8 am–4 pm,9 am–7 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-02-23T16:16:48.195Z,,,,
https://www.google.com/maps/place/Paradigm+Wellness+%26+Medical+Center/data=!4m7!3m6!1s0x8668f5ebdb9e9697:0xb45054b99b38f5e!8m2!3d27.7135395!4d-97.3722554!16s%2Fg%2F11f2641dqj!19sChIJl5ae2-v1aIYRXo-zmUsFRQs,Paradigm Wellness & Medical Center,4.9,133,Acupuncture clinic,"5366 McArdle Rd #104, Corpus Christi, TX 78411, United States","PJ7H+C3 Central City, Corpus Christi, TX, USA",http://www.paradigmwell.com/,+1 361-257-1194,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOzrrri13HeeO-PWgfJXMu0nqJtthtlJXze49lV=w408-h492-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-02-23T16:16:54.987Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/MediVita+Health/@27.6840305,-97.3771971,17z/data=!3m1!4b1!4m6!3m5!1s0x8668f540ca4193ff:0x8aa6203119dceb31!8m2!3d27.6840305!4d-97.3771971!16s%2Fg%2F11j3v2smlt",MediVita Health,5.0,2,Medical clinic,"5920 Saratoga Blvd #101, Corpus Christi, TX 78414, United States","MJMF+J4 South Side, Corpus Christi, TX, USA",http://www.medivitahealth.com/,+1 361-993-2020,,,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-02-23T16:17:00.447Z,,,,
https://www.google.com/maps/place/Magnet+Therapies+by+Dee/data=!4m7!3m6!1s0x8668f50bd7f6b4bd:0x768a7d17fd978aae!8m2!3d27.7140719!4d-97.4236886!16s%2Fg%2F11j4cmwjjw!19sChIJvbT21wv1aIYRroqX_Rd9inY,Magnet Therapies by Dee,5.0,12,Holistic medicine practitioner,"3126 Elderberry Ln, Corpus Christi, TX 78415, United States","PH7G+JG South Side, Corpus Christi, TX, USA",,+1 361-548-8530,Closed · Opens 1 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eFQ9X1kz6kYHL3YNBl7R6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=212.01358&pitch=0&thumbfov=100,false,1–6 pm,8:30 am–6 pm,11 am–3 pm,11 am–6 pm,8:30 am–6 pm,12–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-02-23T16:17:06.214Z,,,,
https://www.google.com/maps/place/Readings+by+Ernest+Benjamin+Flowers/data=!4m7!3m6!1s0x86685f0684478d73:0x8acb3e13048fb6f6!8m2!3d27.7689489!4d-97.4258021!16s%2Fg%2F11kb41bpmw!19sChIJc41HhAZfaIYR9raPBBM-y4o,Readings by Ernest Benjamin Flowers,5.0,1,Holistic medicine practitioner,"3033 Greenwood Dr, Corpus Christi, TX 78405, United States","QH9F+HM Central City, Corpus Christi, TX, USA",,+1 361-946-7523,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fl_GF3NLgv7NGuoFw6gs-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.38098&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-02-23T16:17:11.750Z,,,,
https://www.google.com/maps/place/Coffman+Spiritual+Practice/data=!4m7!3m6!1s0x86685f2ed6d110f7:0x5e619b7949ed15f8!8m2!3d27.7640319!4d-97.4265629!16s%2Fg%2F11p_0y50sk!19sChIJ9xDR1i5faIYR-BXtSXmbYV4,Coffman Spiritual Practice,,,Holistic medicine practitioner,"2606 Belton St, Corpus Christi, TX 78416, United States","QH7F+J9 Central City, Corpus Christi, TX, USA",,+1 361-692-8195,Open · Closes 10 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=He1tsiCthrMk6Qbbrsebiw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=32.80088&pitch=0&thumbfov=100,false,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–5 pm,12–5 pm,12–5 pm,"https://www.google.com/maps/search/functional+medicine+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-02-23T16:17:17.200Z,,,,
https://www.google.com/maps/place/Chiron+Holistic%2FSparky%27s+Spa/data=!4m7!3m6!1s0x86685e586e912c3b:0x157d10f5c986baac!8m2!3d27.7874845!4d-97.3957877!16s%2Fg%2F11cs0ff1hp!19sChIJOyyRblheaIYRrLqGyfUQfRU,Chiron Holistic/Sparky's Spa,4.8,6,Spa,"505 S Water St #501b, Corpus Christi, TX 78401, United States","QJP3+XM Central City, Corpus Christi, TX, USA",,+1 361-877-6900,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XJYb_Xk586SJXZILEKmqXQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.85013&pitch=0&thumbfov=100,false,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-02-23T16:17:22.509Z,,,,
https://www.google.com/maps/place/Tree+Haven+Healthcare/data=!4m7!3m6!1s0x8668f510217695d7:0xb7c86dfc69ecd105!8m2!3d27.7184912!4d-97.400153!16s%2Fg%2F11wx69r93k!19sChIJ15V2IRD1aIYRBdHsafxtyLc,Tree Haven Healthcare,5.0,19,Walk-in clinic,"5250 Weber Rd Suite A3, Corpus Christi, TX 78411, United States","PH9X+9W South Side, Corpus Christi, TX, USA",https://treehavenhealth.com/?utm_campaign=gmb,+1 361-314-8319,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNpPE7VzrtJ6VAEzjtvIbno1wsNOD4N_y5LgwXK=w408-h315-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-02-23T16:17:27.294Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Mauger+Medical:+Dr.+Michael+A.+Mauger,+D.C./data=!4m7!3m6!1s0x8668f5b0ed6a9253:0x30e0ac749b886178!8m2!3d27.6916648!4d-97.3805008!16s%2Fg%2F1vvdvn6b!19sChIJU5Jq7bD1aIYReGGIm3Ss4DA","Mauger Medical: Dr. Michael A. Mauger, D.C.",4.9,690,Chiropractor,"6009 S Staples St, Corpus Christi, TX 78413, United States","MJR9+MQ South Side, Corpus Christi, TX, USA",https://www.drmauger.com/,+1 361-993-3917,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOrSgfTtTnLCOsVU9fsSgh1KpxJA6TFbDO4saZI=w408-h277-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-02-23T16:17:31.996Z,,,,
https://www.google.com/maps/place/Vibrational+Healing+Center/data=!4m7!3m6!1s0x86685e586c37d8d7:0x1ea01f28db635638!8m2!3d27.7874845!4d-97.3957877!16s%2Fg%2F1vzn5_8q!19sChIJ19g3bFheaIYROFZj2ygfoB4,Vibrational Healing Center,,,Holistic medicine practitioner,"505 S Water St, Corpus Christi, TX 78401, United States","QJP3+XM Central City, Corpus Christi, TX, USA",,+1 361-884-2959,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BRB4WzIDh1w39G8Op64VpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.6261&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-02-23T16:17:34.734Z,,,,
