placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error
https://www.google.com/maps/place/Elliot+Palliative+Care+Services/data=!4m7!3m6!1s0x89e24f8e0e856169:0x493d5cb2286e0cb3!8m2!3d42.9840505!4d-71.4377617!16s%2Fg%2F11t4lyylt6!19sChIJaWGFDo5P4okRswxuKLJcPUk,Elliot Palliative Care Services,5.0,1,Medical Center,"1 Elliot Way, Manchester, NH 03103, United States","XHM6+JV Manchester, New Hampshire, USA",https://www.elliothospital.org/website/palliative-care.php,+1 603-663-4023,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cG_Usr9Ivc6-Y5eE94PInw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.12955&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Manchester+NH/@42.9956397,-71.4547891,14z",2025-09-18T00:17:55.289Z,,
https://www.google.com/maps/place/Home+Instead+Central+NH/data=!4m7!3m6!1s0x89e24f2877ff0481:0x7432c3909e08b78!8m2!3d42.9958162!4d-71.4560489!16s%2Fg%2F1trrf66q!19sChIJgQT_dyhP4okReIvgCTksQwc,Home Instead Central NH,4.9,43,Home health care service,"180 Bridge St, Manchester, NH 03104, United States","XGWV+8H Manchester, New Hampshire, USA",https://www.homeinstead.com/home-care/usa/nh/manchester-concord/608/?utm_source=google&utm_medium=organic&utm_campaign=google_organic_businesslisting_y,+1 603-668-6868,"Open 24 hours

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMRjW12hZZxfEfmhv0QzB2sW-o5ROrEHidwormJ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Manchester+NH/@42.9956397,-71.4547891,14z",2025-09-18T00:18:01.531Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Visiting+Nurses+Association+of+Manchester+and+Southern+New+Hampshire/@42.9801993,-71.4028961,17z/data=!3m1!4b1!4m6!3m5!1s0x89e24e5358538f01:0x453bfe452efc75cd!8m2!3d42.9801993!4d-71.4028961!16s%2Fg%2F1263pczv5",Visiting Nurses Association of Manchester and Southern New Hampshire,4.1,19,Home health care service,"1070 Holt Ave #1400, Manchester, NH 03109, United States","XHJW+3R Manchester, New Hampshire, USA",https://www.manchestervna.org/,+1 603-622-3781,Closed ⋅ Opens 8 am Thu,,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Manchester+NH/@42.9956397,-71.4547891,14z",2025-09-18T00:18:09.203Z,,
https://www.google.com/maps/place/Certified+Homecare+Consulting+-+Health+Care+Services/data=!4m7!3m6!1s0x89e3abc46e5df22b:0x38d4b0b1c78d1c34!8m2!3d42.9937273!4d-71.4619865!16s%2Fg%2F11b8v9psyn!19sChIJK_JdbsSr44kRNByNx7Gw1Dg,Certified Homecare Consulting - Health Care Services,4.7,184,Home health care service,"36 Lowell St 2nd Floor, Manchester, NH 03104, United States","XGVQ+F6 Manchester, New Hampshire, USA",https://certifiedhomecareconsulting.com/,+1 877-327-7242,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipOD59jPcQqI_gp5HRAgJ9-o3p4N7a6iYU1hMTFa=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Manchester+NH/@42.9956397,-71.4547891,14z",2025-09-18T00:18:14.166Z,,
https://www.google.com/maps/place/Amedisys+Palliative+Care/data=!4m7!3m6!1s0x89e24d45c0f8a41d:0x2a6bbfbae38e3914!8m2!3d42.928233!4d-71.4639329!16s%2Fg%2F11h75_r5tj!19sChIJHaT4wEVN4okRFDmO47q_ayo,Amedisys Palliative Care,5.0,1,Hospice,"8 Commerce Dr Suite 101, Bedford, NH 03110, United States","WGHP+7C Bedford, New Hampshire, USA",https://locations.amedisys.com/nh/bedford/palliative-care-0921/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 877-202-2869,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNb0B4RGaQQgqFpicYFSY1jAU7lJtz-E9-bcZtx=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Manchester+NH/@42.9956397,-71.4547891,14z",2025-09-18T00:18:19.241Z,,
https://www.google.com/maps/place/Elliot+Hospital/data=!4m7!3m6!1s0x89e24f020a803433:0x4c50bf7e09af0f50!8m2!3d42.9839469!4d-71.4373758!16s%2Fg%2F1td7p9tn!19sChIJMzSACgJP4okRUA-vCX6_UEw,Elliot Hospital,2.7,324,Hospital,"1 Elliot Way, Manchester, NH 03103, United States","XHM7+H2 Manchester, New Hampshire, USA",https://www.elliothospital.org/website/elliot-hospital.php,+1 603-669-5300,,https://lh3.googleusercontent.com/p/AF1QipMGW0IKFAIxtEf5KruzrtA3qwBRZOyUMc46tTXH=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Manchester+NH/@42.9956397,-71.4547891,14z",2025-09-18T00:18:24.456Z,,
https://www.google.com/maps/place/St.+Teresa+Rehabilitation+and+Nursing+Center/data=!4m7!3m6!1s0x89e24f0fc9a0e06b:0x336f60887bb6da35!8m2!3d42.9952106!4d-71.4386743!16s%2Fg%2F12649pd5r!19sChIJa-CgyQ9P4okRNdq2e4hgbzM,St. Teresa Rehabilitation and Nursing Center,4.0,15,Rehabilitation center,"519 Bridge St, Manchester, NH 03104, United States","XHW6+3G Manchester, New Hampshire, USA",http://www.stteresarehabcenter.org/,+1 603-668-2373,,https://lh3.googleusercontent.com/p/AF1QipNiZONsGTBY7DfaW4B_QOslz6hwA4NSCXPtZ737=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Manchester+NH/@42.9956397,-71.4547891,14z",2025-09-18T00:18:27.636Z,,
https://www.google.com/maps/place/Amedisys+Hospice+Care/data=!4m7!3m6!1s0x89e252c501a17f57:0x1e037a02c0916580!8m2!3d42.928233!4d-71.4639329!16s%2Fg%2F1thx51dq!19sChIJV3-hAcVS4okRgGWRwAJ6Ax4,Amedisys Hospice Care,3.0,1,Hospice,"8 Commerce Dr Suite 101, Bedford, NH 03110, United States","WGHP+7C Bedford, New Hampshire, USA",https://locations.amedisys.com/nh/bedford/hospice-0902/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 603-421-0414,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOcqtHCz0a1_FYQDvWBhkYsyE0f30ZviCRSNQ5h=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Manchester+NH/@42.9956397,-71.4547891,14z",2025-09-18T00:18:32.604Z,,
https://www.google.com/maps/place/Hanover+Hill+Health+Care+Center/data=!4m7!3m6!1s0x89e24f0696345685:0x6dc4051c0b113682!8m2!3d42.9894983!4d-71.434322!16s%2Fg%2F1td397mq!19sChIJhVY0lgZP4okRgjYRCxwFxG0,Hanover Hill Health Care Center,3.2,29,Nursing home,"700 Hanover St, Manchester, NH 03104, United States","XHQ8+Q7 Manchester, New Hampshire, USA",https://hanoverhill.com/,+1 603-627-3826,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM6w0vysEco588P9QYU9_enkHf58xW5_9mtaZ_h=w408-h308-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Manchester+NH/@42.9956397,-71.4547891,14z",2025-09-18T00:18:37.550Z,,
https://www.google.com/maps/place/Compassus/data=!4m7!3m6!1s0x89e24bf8a54e0687:0x938f7cb1aa51863a!8m2!3d42.9562997!4d-71.4791978!16s%2Fg%2F11b8jcngpr!19sChIJhwZOpfhL4okROoZRqrF8j5M,Compassus,5.0,1,Hospice,"1 Bedford Farms Dr Suite 2D, Bedford, NH 03110, United States","XG4C+G8 Bedford, New Hampshire, USA",https://www.compassus.com/locations/new-hampshire/bedford-hospice/,+1 603-836-9521,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPxFAKiy5fSJrzsgCPRdaknN9tXLeM6nmaEAPw=w408-h294-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Manchester+NH/@42.9956397,-71.4547891,14z",2025-09-18T00:18:42.706Z,,
