placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,isBlackOwned,attributes
"https://www.google.com/maps/place/Ginny+Christman,+PA-C/data=!4m7!3m6!1s0x885309da7ba53fb1:0xdb743de6167e1a30!8m2!3d35.9620142!4d-80.0137869!16s%2Fg%2F11stl5s_b5!19sChIJsT-le9oJU4gRMBp-FuY9dNs","Ginny Christman, PA-C",5.0,10,Doctor,"306 W Westwood Ave # 401, High Point, NC 27262, United States","XX6P+RF High Point, North Carolina, USA",https://www.wakehealth.edu/providers/c/ginny-christman?utm_source=GMB&utm_medium=Organic&utm_campaign=AHWFBprovider,+1 336-885-6168,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hjkxH6DkTFPFreMPqOcvEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=28.49687&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+High+Point+NC/@35.9556923,-80.0053176,14z",2025-12-16T22:10:33.388Z,,,,
"https://www.google.com/maps/place/Nestor+Cruz+Jr.,+MD/@35.9440438,-80.0366778,17z/data=!3m1!4b1!4m6!3m5!1s0x885309667754143f:0x5f5fa3ba1191f97a!8m2!3d35.9440438!4d-80.0366778!16s%2Fg%2F1tfln3vy","Nestor Cruz Jr., MD",4.3,6,Vascular surgeon,"1814 Westchester Dr, High Point, NC 27262, United States","WXV7+J8 High Point, North Carolina, USA",https://www.wakehealth.edu/find-a-provider,+1 336-802-2150,,,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+High+Point+NC/@35.9556923,-80.0053176,14z",2025-12-16T22:10:39.300Z,,,,
https://www.google.com/maps/place/Atrium+Health+Wake+Forest+Baptist+%7C+Vein+Services/data=!4m7!3m6!1s0x88530936ec5792c5:0x8f8aa62820b1b00d!8m2!3d35.9614053!4d-80.0127816!16s%2Fg%2F11rpdgb65g!19sChIJxZJX7DYJU4gRDbCxICimio8,Atrium Health Wake Forest Baptist | Vein Services,,,,"306 W Westwood Ave # 401, High Point, NC 27262, United States","XX6P+HV High Point, North Carolina, USA",https://www.wakehealth.edu/Locations/Clinics/v/Vein-Services-High-Point?utm_source=GMB&utm_medium=Organic&utm_campaign=AHWFB,+1 336-885-6168,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kFsUwSWV4TFlcKXqjbmIdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.48804&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+High+Point+NC/@35.9556923,-80.0053176,14z",2025-12-16T22:10:44.305Z,,,,
"https://www.google.com/maps/place/Cornerstone+Vein+%7C+Wake+Forest+Baptist+Health/@35.9440438,-80.0366778,17z/data=!3m1!4b1!4m6!3m5!1s0x885309667754143f:0x5f5208927a9a6cc8!8m2!3d35.9440438!4d-80.0366778!16s%2Fg%2F1tj1n6j6",Cornerstone Vein | Wake Forest Baptist Health,,,,"Westchester Building, 1814 Westchester Dr #101, High Point, NC 27262, United States","WXV7+J8 High Point, North Carolina, USA",,+1 336-802-2150,Permanently closed,,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+High+Point+NC/@35.9556923,-80.0053176,14z",2025-12-16T22:10:51.050Z,,,,
https://www.google.com/maps/place/Wilmington+Health+Vascular+Surgery+%26+Vein+Care/data=!4m7!3m6!1s0x89aa1f676cd92959:0x290d2ea77f42a0ad!8m2!3d34.2020847!4d-77.9291538!16s%2Fg%2F11n92_j9b2!19sChIJWSnZbGcfqokRraBCf6cuDSk,Wilmington Health Vascular Surgery & Vein Care,4.8,118,Surgical center,"1202 Medical Center Dr Floor 2, Wilmington, NC 28401, United States","632C+R8 Wilmington, North Carolina, USA",https://www.wilmingtonhealth.com/specialties/vascular-surgery/?utm_source=googlebusiness&utm_medium=organic&utm_campaign=locallistings,+1 910-763-6289,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipP_aav1_MuiS4VwkeHrFrMgMN6GFHqcMyfP8664=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Wilmington+NC/@34.2103894,-77.8868117,14z",2025-12-16T22:11:04.981Z,,,,
https://www.google.com/maps/place/Scarless+Vein+Care+by+Dr.+Kamran+-+Wilmington/data=!4m7!3m6!1s0x89a9f35122093e45:0x2c885d64725beecc!8m2!3d34.2367146!4d-77.8324845!16s%2Fg%2F1262jgmp3!19sChIJRT4JIlHzqYkRzO5bcmRdiCw,Scarless Vein Care by Dr. Kamran - Wilmington,4.8,111,Medical clinic,"6752 Rock Spring Rd, Wilmington, NC 28405, United States","65P9+M2 Wilmington, North Carolina, USA",https://scarlessveincare.com/,+1 910-726-3737,"Closed · Opens 8 am Wed

Updated by this business 11 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tqgBnyf4aYu6pZr7UhbxYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.397&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Wilmington+NC/@34.2103894,-77.8868117,14z",2025-12-16T22:11:10.012Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Tinsley+Surgical,+PA+Vein,+Vascular+and+General+Surgery/data=!4m7!3m6!1s0x89a9f50c5d575129:0x78f1708545a97b00!8m2!3d34.1943149!4d-77.918818!16s%2Fg%2F11h26_b0lh!19sChIJKVFXXQz1qYkRAHupRYVw8Xg","Tinsley Surgical, PA Vein, Vascular and General Surgery",4.9,440,Vascular surgeon,"1717 Shipyard Blvd STE 200, Wilmington, NC 28403, United States","53VJ+PF Wilmington, North Carolina, USA",https://tinsleysurgical.com/,+1 910-769-2583,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNIlEMCAYK3NmMPtnpTDpXJ9hF4QsqN1qiNkEcl=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Wilmington+NC/@34.2103894,-77.8868117,14z",2025-12-16T22:11:15.141Z,,,,
"https://www.google.com/maps/place/Coastal+Vascular+Institute,+PA/data=!4m7!3m6!1s0x89aa1e206cff38bd:0x4ad8dbd8c08d65c6!8m2!3d34.1986738!4d-77.9286624!16s%2Fg%2F1tfd384g!19sChIJvTj_bCAeqokRxmWNwNjb2Eo","Coastal Vascular Institute, PA",4.1,35,Vascular surgeon,"1411 Physicians Dr, Wilmington, NC 28401, United States","53XC+FG Wilmington, North Carolina, USA",http://www.coastal-vascular.com/,+1 910-343-0811,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipMRTCYqb6aEGaYDNY7PzvUsV9NyxGti5iQUcZgI=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Wilmington+NC/@34.2103894,-77.8868117,14z",2025-12-16T22:11:20.025Z,,,,
https://www.google.com/maps/place/Carolina+Skin+%26+Vein+Center/data=!4m7!3m6!1s0x89a9f3720bf33753:0x34afc789c6bb6794!8m2!3d34.222054!4d-77.8232126!16s%2Fg%2F1tql5n1r!19sChIJUzfzC3LzqYkRlGe7xonHrzQ,Carolina Skin & Vein Center,4.6,10,Dermatologist,"1908 Eastwood Rd STE 317, Wilmington, NC 28403, United States","65CG+RP Wilmington, North Carolina, USA",http://carolinaskinvein.org/,+1 910-509-4116,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipNig3r5KAO29QGGNpCpNIisijUeXqBSQSxARIOr=w408-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–3 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Wilmington+NC/@34.2103894,-77.8868117,14z",2025-12-16T22:11:24.906Z,,,,
"https://www.google.com/maps/place/Daniel+Barzana,+DO/data=!4m7!3m6!1s0x89a9f588e430f4e9:0xa9baa61f9317ae83!8m2!3d34.2020847!4d-77.9291538!16s%2Fg%2F11bw61k77q!19sChIJ6fQw5Ij1qYkRg64Xkx-muqk","Daniel Barzana, DO",4.8,65,Vascular surgeon,"1202 Medical Center Dr, Wilmington, NC 28401, United States","632C+R8 Wilmington, North Carolina, USA",https://www.wilmingtonhealth.com/providers/danny-barzana/?utm_source=googlebusiness&utm_medium=organic&utm_campaign=locallistings,+1 910-763-6289,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RSMDSASaQvFqkjJ5T7vnAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.05313&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Wilmington+NC/@34.2103894,-77.8868117,14z",2025-12-16T22:11:30.092Z,,,,
https://www.google.com/maps/place/Vein+Clinic+of+Am/data=!4m7!3m6!1s0x89a9f36d0b0a6099:0x22422cf0c819b2d2!8m2!3d34.2353594!4d-77.8336284!16s%2Fg%2F11fpk2z2lg!19sChIJmWAKC23zqYkR0rIZyPAsQiI,Vein Clinic of Am,,,Doctor,"6752 Parker Farm Dr, Wilmington, NC 28405, United States","65P8+4G Wilmington, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oVvQkYaTUJHYkvnxygd9rQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.58379&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Wilmington+NC/@34.2103894,-77.8868117,14z",2025-12-16T22:11:32.811Z,,,,
"https://www.google.com/maps/place/Vein+Specialists+of+the+Carolinas:+Dr.+David+G.+Draughn,+now+part+of+CVR/data=!4m7!3m6!1s0x8856bfbcb2a317c1:0x64315f79835922a9!8m2!3d35.2755556!4d-81.1425!16s%2Fg%2F1vr1xbnl!19sChIJwRejsry_VogRqSJZg3lfMWQ","Vein Specialists of the Carolinas: Dr. David G. Draughn, now part of CVR",4.9,264,Vascular surgeon,"860 Summit Crossing Pl # 120, Gastonia, NC 28054, United States","7VG5+62 Gastonia, North Carolina, USA",https://www.centerforvein.com/our-clinics/locations/gastonia-north-carolina,+1 704-861-2072,"Closes soon · 6 pm · Opens 7 am Wed

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPCl0Pod-nWPyApq16xigrCrIZGuw50ZMzg-kmB=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-12-16T22:11:46.140Z,,,,
https://www.google.com/maps/place/Complete+Vein+Clinic/data=!4m7!3m6!1s0x8856bfa4910053ed:0x7584e95c79d134d4!8m2!3d35.2742947!4d-81.135536!16s%2Fg%2F1261ckkwf!19sChIJ7VMAkaS_VogR1DTReVzphHU,Complete Vein Clinic,,,Medical clinic,"900 Cox Rd, Gastonia, NC 28054, United States","7VF7+PQ Gastonia, North Carolina, USA",,+1 704-671-7730,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Vdtfe9yF0ex2Cit6ylsxIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.60112&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-12-16T22:11:49.137Z,,,,
"https://www.google.com/maps/place/Vein+Specialists+of+the+Carolinas:+Putterman+Paul+S+MD/@35.2754507,-81.1425224,17z/data=!3m1!4b1!4m6!3m5!1s0x8854207d06d0b46b:0xa49bb7d52fdcd7bd!8m2!3d35.2754507!4d-81.1425224!16s%2Fg%2F1tld0wrw",Vein Specialists of the Carolinas: Putterman Paul S MD,3.0,2,Doctor,"860 Summit Crossing Pl STE 110, Gastonia, NC 28054, United States","7VG4+5X Gastonia, North Carolina, USA",http://www.veinscarolina.com/,+1 704-861-2072,,,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Gastonia+NC/@35.2394261,-81.133197,14z",2025-12-16T22:11:53.845Z,,,,
