placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Integrated+Pain+Associates+-+Abilene/data=!4m7!3m6!1s0x86568d5e02fedaad:0xbc4ba30f931f6683!8m2!3d32.3978287!4d-99.7632506!16s%2Fg%2F11gmgxfgkz!19sChIJrdr-Al6NVoYRg2Yfkw-jS7w,Integrated Pain Associates - Abilene,4.0,231,Pain control clinic,"4351 Ridgemont Dr, Abilene, TX 79606, United States","96XP+4M Abilene, Texas, USA",https://ipaclinic.com/locations/abilene/?utm_source=GMB&utm_medium=organic&utm_campaign=listing,+1 254-566-5176,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOb2Gpdr585cEYk7mHrnwcRXkr6Z40kxMAw0kVB=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-01-28T18:35:41.512Z,,,
https://www.google.com/maps/place/Dozier+Norman+Pa/data=!4m7!3m6!1s0x86568fd4b1efb5c7:0x9c07221b2b0cf556!8m2!3d32.4768708!4d-99.7280105!16s%2Fg%2F1ttpbql0!19sChIJx7XvsdSPVoYRVvUMKxsiB5w,Dozier Norman Pa,3.9,67,Pain management physician,"2401 N Treadaway Blvd, Abilene, TX 79601, United States","F7GC+PQ Abilene, Texas, USA",http://www.dozierpainmanagement.com/,+1 325-676-7700,Opens soon · 1 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CBamsgGaG5nvF_jigm8-dg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.69633&pitch=0&thumbfov=100,true,"8:15 am–12 pm, 1–5 pm","8:15 am–12 pm, 1–5 pm",8:15 am–12 pm,Closed,Closed,"8:15 am–12 pm, 1–5 pm","8:15 am–12 pm, 1–5 pm","https://www.google.com/maps/search/pain+management+physician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-01-28T18:35:46.059Z,,,
"https://www.google.com/maps/place/James+Sweet,+MD/data=!4m7!3m6!1s0x53487b3ddc8f766d:0x7e955dbb2ea34727!8m2!3d32.385715!4d-99.767804!16s%2Fg%2F1thn559k!19sChIJbXaP3D17SFMRJ0ejLrtdlX4","James Sweet, MD",4.2,51,Pain management physician,"5302 Buffalo Gap Rd suit 104, Abilene, TX 79606, United States","96PJ+7V Abilene, Texas, USA",https://www.hendrickhealth.org/find-a-provider/james-a-sweet-md/,+1 325-307-6226,"Open · Closes 5 pm

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN_cRqvbhJ6C9lzt6HGO8fbNwUSHkHvB4TjBm3I=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-01-28T18:35:50.880Z,,,
"https://www.google.com/maps/place/Paul+Watts,+DO/data=!4m7!3m6!1s0x86568e2e9380aa55:0x3767fa50bb37d45d!8m2!3d32.4671908!4d-99.7246726!16s%2Fg%2F11cs1y9ngd!19sChIJVaqAky6OVoYRXdQ3u1D6Zzc","Paul Watts, DO",4.1,19,Physiatrist,"1633 Cottonwood St, Abilene, TX 79601, United States","F78G+V4 Abilene, Texas, USA",https://www.hendrickhealth.org/hendrick-clinic/bone-and-joint/,+1 325-672-4372,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0cPztkdsQCsqi_dKcpnoqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.214386&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-01-28T18:35:53.041Z,,,
https://www.google.com/maps/place/Abilene+White+Rock+Surgery+Center+Llc/data=!4m7!3m6!1s0x86568fd4b23aaaab:0x176e4bf2605a289b!8m2!3d32.4773498!4d-99.7283067!16s%2Fg%2F11h3vbj6hl!19sChIJq6o6stSPVoYRmyhaYPJLbhc,Abilene White Rock Surgery Center Llc,2.8,5,Pain control clinic,"2401 N Treadaway Blvd, Abilene, TX 79601, United States","F7GC+WM Abilene, Texas, USA",https://www.dozierpainmanagement.com/,+1 325-704-5400,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7VlXX5OTe4m1UQmX-JCwDA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.62707&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-01-28T18:35:57.357Z,,,
"https://www.google.com/maps/place/David+Arnold+Lindley/@32.4768308,-99.7280099,17z/data=!3m1!4b1!4m6!3m5!1s0x86568fd4b2306ea5:0x39846d4851fc90bf!8m2!3d32.4768308!4d-99.7280099!16s%2Fg%2F11kjq6g0k4",David Arnold Lindley,5.0,1,Pain management physician,"2401 N Treadaway Blvd, Abilene, TX 79601, United States","F7GC+PQ Abilene, Texas, USA",,+1 325-676-7700,,,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-01-28T18:36:01.623Z,,,
"https://www.google.com/maps/place/Ted+Chaka,+PA/data=!4m7!3m6!1s0x86568e9cffffffff:0x410434aa91834f52!8m2!3d32.385715!4d-99.767804!16s%2Fg%2F11j6h652qq!19sChIJ_____5yOVoYRUk-Dkao0BEE","Ted Chaka, PA",4.4,14,Physician assistant,"5302 Buffalo Gap Rd suit 104, Abilene, TX 79606, United States","96PJ+7V Abilene, Texas, USA",https://hendrickhealth.org/,+1 325-307-6226,,https://lh3.googleusercontent.com/p/AF1QipMIFrKs_AE-5YKofKgg8Yks9NL2bpZREqHmJ-kF=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-01-28T18:36:03.911Z,,,
"https://www.google.com/maps/place/Grant+E+Jameson,+MD/data=!4m7!3m6!1s0x86568d6a6502cb1b:0x2bf5ac2f475e3a95!8m2!3d32.385715!4d-99.767804!16s%2Fg%2F11kzyyql2w!19sChIJG8sCZWqNVoYRlTpeRy-s9Ss","Grant E Jameson, MD",3.9,49,Pain management physician,"5302 Buffalo Gap Rd suit 104, Abilene, TX 79606, United States","96PJ+7V Abilene, Texas, USA",,+1 325-307-6226,,https://lh3.googleusercontent.com/p/AF1QipOI-jsFDYsm3mUJ60ZsBPhK2hkdwQ8_QMoVUlk=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-01-28T18:36:06.147Z,,,
https://www.google.com/maps/place/Restore+Wellness+Centre/data=!4m7!3m6!1s0x86568dae744aab93:0x86f080b491ef8970!8m2!3d32.4283087!4d-99.7881735!16s%2Fg%2F11bz0bgrpk!19sChIJk6tKdK6NVoYRcInvkbSA8IY,Restore Wellness Centre,4.6,51,Medical clinic,"1702 S Clack St Suite 1, Abilene, TX 79605, United States","C6H6+8P Abilene, Texas, USA",https://restorewellnesscentre.com/,+1 325-704-5069,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP-LQbE73CxXa1ZKwJzu7kZFJisq_t3d_5d8eG1=w408-h244-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-01-28T18:36:10.493Z,,,
https://www.google.com/maps/place/Price+Michael+D+MD/data=!4m7!3m6!1s0x86568ddcbe5e708b:0x3a1dfc1786f2c989!8m2!3d32.4200133!4d-99.7500054!16s%2Fg%2F1262l8w07!19sChIJi3BevtyNVoYRicnyhhf8HTo,Price Michael D MD,,,Pain management physician,"Abilene, TX 79608, United States","C6CX+2X Abilene, Texas, USA",,+1 325-793-5375,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sWeR5stZT62XKNKacA__SA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.45987&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-01-28T18:36:17.871Z,,,
