placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Home+Instead/data=!4m7!3m6!1s0x87c96fa717697275:0x7fbf75f1be40ac2e!8m2!3d36.0905999!4d-94.1563092!16s%2Fg%2F11q2t1fqpw!19sChIJdXJpF6dvyYcRLqxAvvF1v38,Home Instead,4.7,15,Home health care service,"2109 Green Acres Rd, Fayetteville, AR 72703, United States","3RRV+6F Fayetteville, Arkansas, USA",https://www.homeinstead.com/home-care/usa/ar/fayetteville/853/?utm_source=google&utm_medium=organic&utm_campaign=google_organic_businesslisting_y,+1 479-446-6767,"Open 24 hours

Confirmed by this business 5 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMomc5Wb-59HK6FWCky6zY-ke0sejWpm97koLlw=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-09-10T17:49:24.951Z,,,
https://www.google.com/maps/place/Washington+Regional+Home+Health/data=!4m7!3m6!1s0x87c96eae23d044fd:0x8ad8b819d2e0378e!8m2!3d36.1007482!4d-94.1644275!16s%2Fg%2F1tsr3r2_!19sChIJ_UTQI65uyYcRjjfg0hm42Io,Washington Regional Home Health,4.3,12,Home health care service,"2683 N Quality Ln, Fayetteville, AR 72703, United States","4R2P+76 Fayetteville, Arkansas, USA",https://www.wregional.com/main/home-health,+1 479-463-1840,Open ⋅ Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MfYAIsOKSXl3VJmF8ZXXBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.11014&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-09-10T17:49:31.272Z,,,
https://www.google.com/maps/place/Today%27s+Loving+Care+Community+Outreach/data=!4m7!3m6!1s0x87c96ed6488281bd:0x89c8ad438242e529!8m2!3d36.0624698!4d-94.158415!16s%2Fg%2F11h06n3l34!19sChIJvYGCSNZuyYcRKeVCgkOtyIk,Today's Loving Care Community Outreach,2.3,3,Home health care service,"31 E Center St, Fayetteville, AR 72701, United States","3R6R+XJ Fayetteville, Arkansas, USA",http://www.todayslovingcarenwa.com/,+1 479-301-8427,Open ⋅ Closes 4:30 pm,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zz5uT62YdnzB38W_gXjBVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.264&pitch=0&thumbfov=100,true,9 am–4:30 pm,9 am–12 pm,9 am–12 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-09-10T17:49:36.349Z,true,,
https://www.google.com/maps/place/BrightStar+Care/data=!4m7!3m6!1s0x87c96b8d06e14655:0xcb42678fadc81c2b!8m2!3d36.1290139!4d-94.1428663!16s%2Fg%2F1thd2b53!19sChIJVUbhBo1ryYcRKxzIrY9nQss,BrightStar Care,4.6,44,Home health care service,"4264 Frontage Rd, Fayetteville, AR 72703, United States","4VH4+JV Fayetteville, Arkansas, USA",https://www.brightstarcare.com/locations/fayetteville/,+1 479-443-0600,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPzsr8B-AWKX8nr7TTjRAYv2IgEai_vmYpoDu_V=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-09-10T17:49:41.388Z,,,
https://www.google.com/maps/place/Care+IV+Home+Health/data=!4m7!3m6!1s0x87c96fc8907a626b:0x72bba5bbfd443644!8m2!3d36.1145232!4d-94.1511695!16s%2Fg%2F126197_ss!19sChIJa2J6kMhvyYcRRDZE_bulu3I,Care IV Home Health,4.1,9,Home health care service,"438 E Millsap Rd #204, Fayetteville, AR 72703, United States","4R7X+RG Fayetteville, Arkansas, USA",https://www.care4.com/,+1 479-750-1155,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMRnYXoV2L3wT8P5IXcl8oxuNXduKqxhWzhv6G-=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-09-10T17:49:46.212Z,,,
https://www.google.com/maps/place/Amedisys+Home+Health+Care/data=!4m7!3m6!1s0x87c96f7bb79e3237:0xa536b770a9655291!8m2!3d36.0936181!4d-94.1586568!16s%2Fg%2F11vdzvsngw!19sChIJNzKet3tvyYcRkVJlqXC3NqU,Amedisys Home Health Care,1.0,1,Home health care service,"83 Colt Square Dr, Fayetteville, AR 72703, United States","3RVR+CG Fayetteville, Arkansas, USA",https://locations.amedisys.com/ar/fayetteville/home-health-2509/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 479-935-1458,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1LhJJ-EUR799GyVvoUMX7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.2032&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-09-10T17:49:51.337Z,,,
https://www.google.com/maps/place/Superior+Senior+Care/data=!4m7!3m6!1s0x87c96eb2e5b45add:0xe8ecbd5ebd13953f!8m2!3d36.133653!4d-94.1563386!16s%2Fg%2F12hw3_7rx!19sChIJ3Vq05bJuyYcRP5UTvV697Og,Superior Senior Care,4.7,22,Home health care service,"2208 Main Dr, Fayetteville, AR 72704, United States","4RMV+FF Fayetteville, Arkansas, USA",https://www.superiorseniorcare.com/arkansas-locations/fayetteville-ar-home-care/,+1 479-587-9551,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Cd7816RXOdqFmrYbFCBMRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.0527115&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-09-10T17:49:56.646Z,,,
https://www.google.com/maps/place/Addus+HomeCare/data=!4m7!3m6!1s0x87c96c272475282d:0x578ced43f6880a1f!8m2!3d36.105923!4d-94.177898!16s%2Fg%2F11f_24913l!19sChIJLSh1JCdsyYcRHwqI9kPtjFc,Addus HomeCare,4.0,4,Home health care service,"2961 Pointe Cr #202, Fayetteville, AR 72704, United States","4R4C+9R Fayetteville, Arkansas, USA",https://addus.com/?y_source=1_MTA4OTE5MDM4Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 479-225-9016,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=el-4ep6HDpL_ws1oC8DNvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.0395&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-09-10T17:50:01.972Z,,,
https://www.google.com/maps/place/MANA+Family+Medicine+South/data=!4m7!3m6!1s0x87c968e66af9d117:0x161561c67275260d!8m2!3d36.0526167!4d-94.1266845!16s%2Fg%2F1tf085jl!19sChIJF9H5auZoyYcRDSZ1csZhFRY,MANA Family Medicine South,4.8,1170,Medical clinic,"2523 E Huntsville Rd, Fayetteville, AR 72701, United States","3V3F+28 Fayetteville, Arkansas, USA",https://www.mana.md/clinics/mana-family-medicine/mana-family-medicine-south-fayetteville/,+1 479-442-2822,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOzoOPd79_3fWk6gN87nRjcleYYtn-s5gko2Xh5=w408-h271-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-09-10T17:50:07.551Z,,,
https://www.google.com/maps/place/TruHealth+Family+Care/data=!4m7!3m6!1s0x87c9696c2590d237:0x40132fe87e7441c6!8m2!3d36.0880375!4d-94.1241767!16s%2Fg%2F1tdww6pc!19sChIJN9KQJWxpyYcRxkF0fugvE0A,TruHealth Family Care,4.2,90,Medical clinic,"2630 E Citizens Dr, Fayetteville, AR 72703, United States","3VQG+68 Fayetteville, Arkansas, USA",http://www.cpgclinics.com/,+1 479-527-9966,"Open ⋅ Closes 5 pm

Updated by others 1 week ago",,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrD1DhcexSNJ3nO0mU1vbYkJd5bW8se4BxZzMcdZfgMfPeRes_2iYpBCqL6uNUi0iktqLvC4jq83w4t70ath4nsix4YGwJYMW6mQ8kHq3ioiUwmdaT7fEbPl2Qjnc3PU3xpFHNT=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2025-09-10T17:50:13.312Z,,,
