placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/North+Star+Hospice+LLC/data=!4m7!3m6!1s0x863f9d533bb9c9f5:0x8e9d8596984e52b2!8m2!3d29.273544!4d-94.829313!16s%2Fg%2F11ldh1ctdx!19sChIJ9cm5O1OdP4YRslJOmJaFnY4,North Star Hospice LLC,5.0,9,Hospice,"6012 Avenue T, Galveston, TX 77551, United States","75FC+C7 Galveston, Texas, USA",https://www.nshospice.com/,+1 409-539-5634,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPi4g6LvEWm22v0MWKre_By-QjCoViw0KTBcuEZ=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-17T23:53:06.595Z,,,
https://www.google.com/maps/place/Cascades+at+Galveston/data=!4m7!3m6!1s0x863f9d083e983da3:0x79009ffd82e35219!8m2!3d29.2456471!4d-94.8669819!16s%2Fg%2F11jfls21xh!19sChIJoz2YPgidP4YRGVLjgv2fAHk,Cascades at Galveston,4.1,34,Nursing home,"3702 Cove View Blvd, Galveston, TX 77554, United States","64WM+76 Galveston, Texas, USA",http://www.cascadesatgalveston.com/,+1 409-740-7330,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMnD092BO1QvxcbY9N9ynezEBodSRzeNcp5dVPp=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-17T23:53:12.185Z,,,
https://www.google.com/maps/place/St+Vincent%27s+House/data=!4m7!3m6!1s0x863f9e6e063d29b1:0x32fc5fa428c5544c!8m2!3d29.3025726!4d-94.7996474!16s%2Fg%2F1tn0651g!19sChIJsSk9Bm6eP4YRTFTFKKRf_DI,St Vincent's House,4.4,146,Social services organization,"2817 Postoffice St, Galveston, TX 77550, United States","8632+24 Galveston, Texas, USA",http://www.stvhope.org/,+1 409-765-2242,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrQKNRzb7fZdMxxF63MrOqdPDsbPYCJgOcp0icfqgmZi88mVTd_6GGrNN7ohcWL0aAfdCHo6Q3S4FLS0B8F_ME8l86UzQw1ZTJnUAgp-pBqzbff-E_MXYH94STMGb5ZI88h7kA=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-17T23:53:17.695Z,,,
https://www.google.com/maps/place/Sigma+Home+Health/data=!4m7!3m6!1s0x863f9e6778c62899:0x336fdaf98638a03f!8m2!3d29.2944678!4d-94.7902382!16s%2Fg%2F11l2t_wdbm!19sChIJmSjGeGeeP4YRP6A4hvnabzM,Sigma Home Health,5.0,4,Home health care service,"1609 23rd St, Galveston, TX 77550, United States","76V5+QW Galveston, Texas, USA",https://www.sigmahomehealth.com/,+1 409-763-6800,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipNWdCag1mXSuFjvGSpYI_GbCUUvkmc8q7yyumHD=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-17T23:53:22.592Z,,,
https://www.google.com/maps/place/Coastal+Health+%26+Wellness+-+Galveston/data=!4m7!3m6!1s0x863f9e651642db15:0xd649565da7f89282!8m2!3d29.2941247!4d-94.8198145!16s%2Fg%2F11b5wl_xmw!19sChIJFdtCFmWeP4YRgpL4p11WSdY,Coastal Health & Wellness - Galveston,3.9,146,Wellness center,"4700 Broadway Avenue J, Galveston, TX 77551, United States","75VJ+J3 Galveston, Texas, USA",https://www.coastalhw.org/,+1 409-938-2234,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4novq4-MIuf4VZDoQlUNvM87uswDlzVW14SSMTjQwbyqFnI4U3CR6pvKA5yNXh9N_zBDBj8zpCbkbi1oSVAJq2YMf77MDDx5xoOaYqskXwWewJ7FkQ7ialNB6waf2LnxRNORskW_=w408-h544-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-17T23:53:27.606Z,,,
https://www.google.com/maps/place/Catholic+Charities+Galveston+Beacon+of+Hope+Center/data=!4m7!3m6!1s0x863f9c4596975555:0xf9616f2e90bf0a2e!8m2!3d29.2930784!4d-94.8195795!16s%2Fg%2F1v_vt8nf!19sChIJVVWXlkWcP4YRLgq_kC5vYfk,Catholic Charities Galveston Beacon of Hope Center,4.2,54,Non-profit organization,"4700 Broadway Avenue J Suite B-101, Galveston, TX 77551, United States","75VJ+65 Galveston, Texas, USA",https://catholiccharities.org/galveston,+1 409-762-2064,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=66bNNBG_8WmWGX60hzScHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.56665&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-17T23:53:32.972Z,,,
https://www.google.com/maps/place/Assist+Med+Inc/data=!4m7!3m6!1s0x863f9e4256cb34a1:0x41fef8d54c8c9df8!8m2!3d29.3066829!4d-94.7970101!16s%2Fg%2F1tf9yt2j!19sChIJoTTLVkKeP4YR-J2MTNX4_kE,Assist Med Inc,4.7,3,Home health care service,"123 25th St #4005, Galveston, TX 77550, United States","8643+M5 Galveston, Texas, USA",http://www.assist-medinc.com/,+1 409-621-1114,Closed ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_WsGaTyoZNL-hT1DGct56w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.03003&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-17T23:53:38.020Z,,,
https://www.google.com/maps/place/Oasis+Health+Clinic/data=!4m7!3m6!1s0x863f9fe7dbc7e167:0x5c4ac99961f9dba7!8m2!3d29.293709!4d-94.7899575!16s%2Fg%2F11y7t57pvk!19sChIJZ-HH2-efP4YRp9v5YZnJSlw,Oasis Health Clinic,4.6,10,Medical clinic,"1701 23rd St, Galveston, TX 77550, United States","76V6+F2 Galveston, Texas, USA",https://www.oasishealthcpl.com/,+1 409-539-5312,"Closed ⋅ Opens 8 am Thu

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipOc6Cr7eFoGTvs87CgjxLOUTXUDljVl6DToZpAv=w408-h724-k-no,true,"8 am–12 pm, 12:30–4:30 pm","8 am–12 pm, 12:30–4:30 pm","8 am–12 pm, 12:30–4:30 pm",Closed,Closed,"8 am–12 pm, 12:30–4:30 pm","8 am–12 pm, 12:30–4:30 pm","https://www.google.com/maps/search/Hospice+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-17T23:53:42.876Z,Identifies as veteran-owned,,
"https://www.google.com/maps/place/UTMB+Health+Palliative+Care,+MCC+Galveston/@29.311451,-94.7784626,17z/data=!3m1!4b1!4m6!3m5!1s0x863f9fb721723bfb:0x4c7e3e80a034a545!8m2!3d29.311451!4d-94.7784626!16s%2Fg%2F11wp_206v2","UTMB Health Palliative Care, MCC Galveston",,,,"1005 Harborside Dr Suite 1.230, Galveston, TX 77555, United States","866C+HJ Galveston, Texas, USA",https://www.utmbhealth.com/,+1 409-747-4087,Permanently closed,,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-17T23:53:49.413Z,,,
https://www.google.com/maps/place/Peaceful+Tranquility+Hospice/data=!4m7!3m6!1s0x863f9e6f7224a2c1:0x60b5b9635155d1c5!8m2!3d29.2983602!4d-94.7971197!16s%2Fg%2F1v3knfr1!19sChIJwaIkcm-eP4YRxdFVUWO5tWA,Peaceful Tranquility Hospice,,,,"2715 Broadway Avenue J, Galveston, TX 77550, United States","76X3+85 Galveston, Texas, USA",,+1 409-766-9996,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YzsG6J-w4BCWX_FcHPP5Tw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.79245&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2025-09-17T23:53:54.135Z,,,
