placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Rachman+Clinic:+Dr+Brad+Rachman/data=!4m7!3m6!1s0x8859f92259d3b8d3:0x4a932d0be331ec53!8m2!3d35.6189238!4d-82.3214387!16s%2Fg%2F12hv487m7!19sChIJ07jTWSL5WYgRU-wx4wstk0o,Rachman Clinic: Dr Brad Rachman,4.9,50,Medical clinic,"114 Montreat Rd, Black Mountain, NC 28711, United States","JM9H+HC Black Mountain, North Carolina, USA",https://rachmanclinic.com/,+1 828-333-5123,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMwJLvQolOUJZ0TKkw4TemswYwhkiIWznj0D3pc=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-23T16:15:33.611Z,,,,
https://www.google.com/maps/place/Mindful+Wellness+Space:+Holistic+Health+and+Chiropractic/data=!4m7!3m6!1s0x8859f8dadfdca07f:0x46f1a95e77380343!8m2!3d35.6106229!4d-82.3380043!16s%2Fg%2F11s6b28c8v!19sChIJf6Dc39r4WYgRQwM4d16p8UY,Mindful Wellness Space: Holistic Health and Chiropractic,5.0,17,Chiropractor,"3174 US-70, Black Mountain, NC 28711, United States","JM66+6Q Black Mountain, North Carolina, USA",http://mindfulwellness.space/,+1 828-357-8199,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOt1a4Fx-kxxzu3qrq_ghpgtiz_nwRs0FrfkMOK=w408-h271-k-no,true,10 am–4 pm,9 am–5 pm,9:15 am–5 pm,10:30 am–6 pm,Closed,10 am–1 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-23T16:15:39.843Z,,,,
https://www.google.com/maps/place/Blue+Ridge+Functional+Medicine/data=!4m7!3m6!1s0x8859f4a4899fe42d:0xfc5b669bd2e6e9f7!8m2!3d35.5721303!4d-82.5029548!16s%2Fg%2F1th82nvs!19sChIJLeSfiaT0WYgR9-nm0ptmW_w,Blue Ridge Functional Medicine,5.0,56,Alternative medicine practitioner,"802 Fairview Rd Suite 4000, Asheville, NC 28803, United States","HFCW+VR Asheville, North Carolina, USA",http://www.ashevillehealthyliving.com/,+1 828-253-1727,Closed · Opens 1 pm,https://lh3.googleusercontent.com/p/AF1QipPDmfQPyvS_REa022fXrI8plVVt0s_kPlfcSFhZ=w408-h306-k-no,true,1–5:30 pm,8 am–1 pm,8:30 am–5:30 pm,11 am–3 pm,8:30 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-23T16:15:44.690Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Asheville+Functional+Medicine/data=!4m7!3m6!1s0x8859f33d3992cfc7:0x7dfb57fbac7d38a1!8m2!3d35.1705075!4d-79.86097!16s%2Fg%2F11f57f0krh!19sChIJx8-SOT3zWYgRoTh9rPtX-30,Asheville Functional Medicine,5.0,50,Alternative medicine practitioner,,,http://avlfunctionalmed.com/,+1 828-575-0830,Closed · Opens 12:30 pm Tue,https://lh3.googleusercontent.com/p/AF1QipPXcss9i6zXUBp_TdmDvUiecIz0un0lk7TiBf9u=w408-h544-k-no,true,Closed,12:30–5:30 pm,Closed,"8 am–12 pm, 2:30–5:30 pm",8 am–12:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-23T16:15:49.517Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Caring+for+the+Body,+PLLC+-+Center+for+Functional+Medicine/data=!4m7!3m6!1s0x8859edec0b7756a9:0x3f4ecd7a102ce505!8m2!3d35.4865309!4d-82.5244363!16s%2Fg%2F11hf0f0p7v!19sChIJqVZ3C-ztWYgRBeUsEHrNTj8","Caring for the Body, PLLC - Center for Functional Medicine",4.9,48,Medical office,"1998 Hendersonville Rd # 24, Asheville, NC 28803, United States","FFPG+J6 Asheville, North Carolina, USA",http://caringforthebody.org/,+1 828-490-1545,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNcljpUybSPcHniNeArBdc5HZwJ4YOxoHxCNk1L=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-23T16:15:54.794Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Asheville+Integrative+Medicine/data=!4m7!3m6!1s0x8859f2e58fd9f215:0x6ef80d8cb4cea52f!8m2!3d35.543115!4d-82.5327144!16s%2Fg%2F1tfrn1fg!19sChIJFfLZj-XyWYgRL6XOtIwN-G4,Asheville Integrative Medicine,4.4,25,Doctor,"832 Hendersonville Rd, Asheville, NC 28803, United States","GFV8+6W Asheville, North Carolina, USA",http://www.docbiddle.com/,+1 828-252-5545,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMcfmcgTnbcCjCiVTUjIWPutLIUD-7L3tnDvrWN=w425-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-23T16:15:59.875Z,,,,
https://www.google.com/maps/place/Meta+Medical+PLLC/data=!4m7!3m6!1s0x8859f3ea371ffd0d:0x566ca13075abe90d!8m2!3d35.4892158!4d-82.5245386!16s%2Fg%2F11wq8wdnx2!19sChIJDf0fN-rzWYgRDemrdTChbFY,Meta Medical PLLC,5.0,77,Medical clinic,"1977 Hendersonville Rd # 1, Asheville, NC 28803, United States","FFQG+M5 Asheville, North Carolina, USA",https://www.metamedical.life/,+1 828-333-0929,"Open · Closes 4:30 pm

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNeC1Y-T_wRGBjJl3zPH4MPdWM6JpJh-kFGAmat=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-23T16:16:04.703Z,,,,
https://www.google.com/maps/place/Insight+Integrative+Medicine/data=!4m7!3m6!1s0x885a2127d2d5b39d:0xd975cba51d516c4!8m2!3d35.601232!4d-82.5461362!16s%2Fg%2F11gmfnj22t!19sChIJnbPV0ichWogRxBbVUbpclw0,Insight Integrative Medicine,4.6,9,Medical office,"16 Arlington St, Asheville, NC 28801, United States","JF23+FG Asheville, North Carolina, USA",http://www.insightintegrativemedicine.com/,+1 828-545-0014,Open · Closes 3 pm,https://lh3.googleusercontent.com/p/AF1QipP2UsTZm2AvAJ2sTyxw3ZHXQdRcfZIFHWqsiLn8=w426-h240-k-no,true,9 am–3 pm,9 am–1 pm,Closed,9 am–3 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-23T16:16:09.580Z,,,,
https://www.google.com/maps/place/Wind+Fox+Herbal/data=!4m7!3m6!1s0x8859f9214e5bc495:0x5cc440ec79c0d95d!8m2!3d35.6220367!4d-82.3188852!16s%2Fg%2F1ptx__p14!19sChIJlcRbTiH5WYgRXdnAeexAxFw,Wind Fox Herbal,5.0,6,Alternative medicine practitioner,"116 2nd St, Black Mountain, NC 28711, United States","JMCJ+RC Black Mountain, North Carolina, USA",http://windfox-herbal.com/,+1 828-335-7853,Closed · Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipMOsFKZUUKIO2fK533P9GYPEDDLepwdEkBFF116=w408-h408-k-no,true,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-23T16:16:14.651Z,,,,
https://www.google.com/maps/place/Dr.+Rebecca/data=!4m7!3m6!1s0x8859f923650c1555:0xbf9b59cbb348ef51!8m2!3d35.6177134!4d-82.3184314!16s%2Fg%2F11bxjskx7w!19sChIJVRUMZSP5WYgRUe9Is8tZm78,Dr. Rebecca,,,Naturopathic practitioner,"113 Richardson Blvd, Black Mountain, NC 28711, United States","JM9J+3J Black Mountain, North Carolina, USA",http://blueridgenaturopath.com/,+1 828-419-0950,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z3CkFqEU_QmLBHuSKOEEzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.193535&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-23T16:16:17.252Z,,,,
