placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Happy+Tree+Service+of+Austin/data=!4m7!3m6!1s0x8644b50aea6f7c7b:0x919fd25ef635df37!8m2!3d30.2743198!4d-97.7434527!16s%2Fg%2F1hc1b02pt!19sChIJe3xv6gq1RIYRN9819l7Sn5E,Happy Tree Service of Austin,4.9,341,Tree service,"1108 Lavaca St suite 110-445, Austin, TX 78701, United States","77F4+PJ Austin, Texas, USA",https://happytreeserviceofaustin.com/?utm_campaign=gmb&utm_medium=local&utm_source=gmb,+1 512-601-5894,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHyynPDkPsGMCL_-itxpm9tUjO8RS-RUsUaRVnFmAofQz-DFw0COQBs-WVLorsHNgeTLJjOrAylCxWBZOvkF2kaKc59BW0v-N6dDSEOmAdLGAnCB2CPwzuNIr4jL5lw_PeUN5z4BF9z9GQ=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-04-29T04:32:45.104Z,,,
https://www.google.com/maps/place/Big+G+Tree+Expert/data=!4m7!3m6!1s0x8644b5e837397f0b:0x1cb2d7554a04b018!8m2!3d30.2791441!4d-97.7109556!16s%2Fg%2F11bzt29z_q!19sChIJC385N-i1RIYRGLAESlXXshw,Big G Tree Expert,4.8,20,Tree service,"1601Miriam ave, Austin, TX 78702, United States","77HQ+MJ Austin, Texas, USA",https://big-g-tree-expert.ueniweb.com/,+1 512-554-5291,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-szWW3aCr3n7W2Um_puo_NLDuNu53Ad2FC60ZNhY_auy1AbM8L8nhGuuu-dh_YH6eLjqYPlkcGWwGFKjxuxlAhpymRCwtDdCRZvwiaL4brYNq67FkynsDJSj4x4DhAxAPSB-JTA=w768-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-04-29T04:32:51.184Z,,,
https://www.google.com/maps/place/Austin+Tree+Surgeons+-+Tree+Service/data=!4m7!3m6!1s0x8644b4be84a42753:0x6045c68443f50b5c!8m2!3d30.2526525!4d-97.748691!16s%2Fg%2F1tg79fcr!19sChIJUyekhL60RIYRXAv1Q4TGRWA,Austin Tree Surgeons - Tree Service,4.6,8,Tree service,"1150 S Congress Ave, Austin, TX 78704, United States","7732+3G Austin, Texas, USA",https://austintreesurgeons.com/,+1 512-301-4400,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHZFBhfpGw-mxDSeE9nIKZ0QAFu2p8yHjrc9gr6y72dv4nK_TDprVO0dyuA4iVyr61M12arCzQxvQh_M9ge_Z8thAYUzolBpjbFRUVVUsORiTcpjSw2dCxBapK-aGswV5DLtBGy6RNqOCmr=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-04-29T04:32:56.100Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Canopy+%26+Root+Tree+Company/data=!4m7!3m6!1s0x8644b52e0c9179a3:0xfd453521afa242d6!8m2!3d30.2607964!4d-97.7388694!16s%2Fg%2F11yt7g8x0p!19sChIJo3mRDC61RIYR1kKiryE1Rf0,Canopy & Root Tree Company,5.0,8,Tree service,"91 Red River St, Austin, TX 78701, United States","7766+8F Austin, Texas, USA",http://canopyroottreeco.com/,+1 512-598-1403,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGhPzdzDXerqAw1kElIAYhaZbSRL9WeiObO_pz-AyFeaDpJhlX-175EUISWBG4LIXFS-W3MERJYD9PaKZm03GLNw2aylDr9kjFG_asyP5DyTMui9P7B88PKyfegzUczK9YOJMA01SkzxRgD=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-04-29T04:33:00.817Z,,,
https://www.google.com/maps/place/Central+Texas+Arbor+Care/data=!4m7!3m6!1s0x8644cfd39f9a7b93:0x834032f5523db555!8m2!3d30.5365076!4d-97.8118198!16s%2Fg%2F11txzzx9cz!19sChIJk3uan9PPRIYRVbU9UvUyQIM,Central Texas Arbor Care,5.0,151,Tree service,,,http://centraltexasarborcare.com/?utm_source=GMB&utm_medium=organic,+1 512-853-1899,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8WWDkdLrB4lOh3DiHl7tC8esWKwPoGu9QEFYmEjveBQyLvGt2-Jka1be6RYQgnka3ha3q7wik8kbORfYZ1iKgpxfsiqCDrnqEpXCXqbaxB1QzJKs8VmYOZSDYdCx4YE_jmlwR=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-04-29T04:33:05.561Z,,,
https://www.google.com/maps/place/Certified+Tree+Care/data=!4m7!3m6!1s0x865b32b0dc3ca079:0x776b8de8f200f235!8m2!3d30.296114!4d-97.73297!16s%2Fg%2F11byyfgx85!19sChIJeaA83LAyW4YRNfIA8uiNa3c,Certified Tree Care,4.7,1284,Tree service,,,https://www.certifiedtreecarellc.com/,+1 800-609-2358,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZK7XPIQEsJQR84z3zua1lNBXhiZ1NtbbvVgNrNU9AzrZ3QJn-NJhBmozIT72Zp5Gz0u4b-dqFlvtuwZOGf1IVa9xMdRS92poiuzP1-PlyCV-etIw2qb1JCvKDuVh6xFq9-Fr8CQ=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–2 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-04-29T04:33:10.731Z,,,
https://www.google.com/maps/place/JC%27s+Professional+Tree+Service+Inc/data=!4m7!3m6!1s0x8644c751d26c80b7:0x61264061bee6cf0f!8m2!3d30.296114!4d-97.73297!16s%2Fg%2F1tc_fnh0!19sChIJt4Bs0lHHRIYRD8_mvmFAJmE,JC's Professional Tree Service Inc,4.6,67,Tree service,,,https://jcstreeservicestx.com/,+1 512-350-8681,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZ1OaHh4u1HGyTc2S8DtS2tjIKtE5HnGN7AvvFATN4EzjOtVO7rY85udhQpgznmFxKUiXRXLAfAP0YGJAkjECLlhjnNcjdRqjZrOoeOMfclsYrp7qHSl4UFGWP3Jm9ZSx9h0PI=w408-h726-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,8 am–5:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-04-29T04:33:15.666Z,,,
"https://www.google.com/maps/place/Ted%27s+Trees,+Ltd./data=!4m7!3m6!1s0x8644b5d9da7fd03b:0xbf2e974dc75dd549!8m2!3d30.267125!4d-97.70246!16s%2Fg%2F1tkmmyyb!19sChIJO9B_2tm1RIYRSdVdx02XLr8","Ted's Trees, Ltd.",3.7,51,Landscaper,"1118 Tillery St, Austin, TX 78702, United States","778X+R2 Austin, Texas, USA",http://www.tedstrees.com/,+1 512-928-8733,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-EzEmIuJCmok0fVsqX4aOYIaq9BOz69BPm6uNh9IuqLgencE1-SWIJQOXNnCE6aqNX5sL5OwuQzd2K3BKJXcJqEAz8_4Zz4xKPuUOSdgcBMVBWJ8dghF88kKqhpIPHyBS-inAgQ=w408-h299-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,9 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-04-29T04:33:20.736Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Chico%27s+Tree+Love+%26+Care/data=!4m7!3m6!1s0x8644c98a3ad5f6a5:0x8deace6c2cf88404!8m2!3d30.3123234!4d-97.7198393!16s%2Fg%2F11dxbq8x5j!19sChIJpfbVOorJRIYRBIT4LGzO6o0,Chico's Tree Love & Care,4.9,125,Tree service,"511 E 50th St, Austin, TX 78751, United States","876J+W3 Austin, Texas, USA",http://www.chicostlc.com/,+1 512-609-9247,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6dXCM9reX5aIr_U_hvCGcPSb1G0bRQoiBzf30dDONDd2qoxPBOoUmPY1X_v4a11cNHwbBDNkZNIVfljkNMirhBTFKShAvI0nRRNfxtX3Ld5OCC4IpjaaANQxqWhnFbhA0mSUbgg=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-04-29T04:33:25.631Z,,,
https://www.google.com/maps/place/Austin+Tree+Services+Tx/data=!4m7!3m6!1s0x8644b5c0a0b42d1d:0x52ce955247e308b9!8m2!3d30.2480706!4d-97.7796019!16s%2Fg%2F11vxmx5nl4!19sChIJHS20oMC1RIYRuQjjR1KVzlI,Austin Tree Services Tx,,,Tree service,"2109 Montclaire St, Austin, TX 78704, United States","66XC+65 Austin, Texas, USA",https://austintreeservicestx.com/,+1 512-729-9018,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHoG8zDbqX3voZKkC-9TOZppUYqfyMuyMo2o5XAZ6_DE25Ouvv0C7wyCD4cd1rVl996Q2BoHRx2snJZa6SPLQda9bgz1oxmMIyo3EySqRlLwlXo6Ku4v1JdiBXpNHyN0wuxLdA=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-04-29T04:33:30.486Z,,,
