placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Precision+Door+Service/data=!4m7!3m6!1s0x88606406e8ade2dd:0x13a0fd937618dd04!8m2!3d35.0280429!4d-85.182623!16s%2Fg%2F1yglpczlg!19sChIJ3eKt6AZkYIgRBN0YdpP9oBM,Precision Door Service,4.9,1033,Garage door supplier,"6234 Perimeter Dr c102, Chattanooga, TN 37421, United States","2RH8+6X Chattanooga, Tennessee, USA",https://garagedoorschattanooga.com/?utm_source=GMBListing&utm_medium=organic,+1 423-825-9711,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyzSTTU3Uula7N8LVHNx_rDa-ZJSkmK_n2CIm_O7lzj1DeqCC51Q47H8p7sQmn_WpMWmiKMRqvb2dlrJZm5-36MYT5i6Hvlr5_PyPlGgwZ2JgmcrYBHSbEl3CKoF76gkDV7YU6-XTVXd8s=w408-h544-k-no,true,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-07T22:45:07.388Z,,,,
https://www.google.com/maps/place/Chattanooga+Garage+Door/data=!4m7!3m6!1s0x42e709f299491455:0xfc534412a96918d2!8m2!3d35.0390476!4d-85.1930456!16s%2Fg%2F11kq7t5wfp!19sChIJVRRJmfIJ50IR0hhpqRJEU_w,Chattanooga Garage Door,5.0,7,Garage door supplier,"5851 Fisk Ave, Chattanooga, TN 37421, United States","2RQ4+JQ Chattanooga, Tennessee, USA",http://chattanoogagaragedoors.com/,+1 423-899-3225,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RSMLsm3Uqu8BigxQEEvFTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.61017&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-07T22:45:13.809Z,,,,
https://www.google.com/maps/place/Access+Garage+Doors+of+Chattanooga/data=!4m7!3m6!1s0x88608970f693d741:0x22f8e76e54c41980!8m2!3d35.1714577!4d-85.1774737!16s%2Fg%2F11hf8qy8pz!19sChIJQdeT9nCJYIgRgBnEVG7n-CI,Access Garage Doors of Chattanooga,4.9,2073,Garage door supplier,"7335 Hixson Pike, Hixson, TN 37343, United States","5RCF+H2 Hixson, Chattanooga, TN, USA",https://accessdoorcompany.com/chattanooga-tn/,+1 423-212-9109,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMSSac9IZxL-JcPA7SMGLoADN45r13x-NBxt3_E=w630-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-07T22:45:20.324Z,,,,
https://www.google.com/maps/place/Northgate+Doors/data=!4m7!3m6!1s0x8860619f184ab5a9:0x71517c018ab7238b!8m2!3d35.0804901!4d-85.2083974!16s%2Fg%2F1tfbjg34!19sChIJqbVKGJ9hYIgRiyO3igF8UXE,Northgate Doors,4.9,871,Door supplier,"4305 Bonny Oaks Dr, Chattanooga, TN 37416, United States","3QJR+5J Chattanooga, Tennessee, USA",https://www.northgatedoors.com/,+1 423-855-3939,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOLwVIpsfIZZY-zaYJuQzP4u_ZG17fLe0_Z02EY=w426-h240-k-no,true,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-07T22:45:26.052Z,,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Chattanooga/data=!4m7!3m6!1s0x88605d317915ab69:0xe56da7e394cd87d9!8m2!3d35.0115825!4d-85.315645!16s%2Fg%2F11fks7dshn!19sChIJaasVeTFdYIgR2YfNlOOnbeU,Overhead Door Company of Chattanooga,4.8,78,Garage door supplier,"3500 Alton Park Blvd, Chattanooga, TN 37410, United States","2M6M+JP Chattanooga, Tennessee, USA",https://www.overheaddoorchattanooga.com/,+1 423-867-4354,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOagfSlNVsEqTaRO9dvQ58yDG-Kfg1s-xr6NvLe=w537-h240-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-07T22:45:31.484Z,,,,
https://www.google.com/maps/place/Garage+Door+Bros/data=!4m7!3m6!1s0xa2f41c7db2f9307b:0x6ff69b801d0c2f09!8m2!3d34.8455985!4d-85.271563!16s%2Fg%2F11tx688_mc!19sChIJezD5sn0c9KIRCS8MHYCb9m8,Garage Door Bros,5.0,11,Garage door supplier,,,https://gdbunlimited.com/,+1 423-551-1034,Closes soon ⋅ 6 pm ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipNWetCH9UGpLkmqMpyopIz0-KSaUazcsgirRVU7=w408-h240-k-no,true,9 am–6 pm,9 am–3 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-07T22:45:36.472Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Portwood+Garage+Door/data=!4m7!3m6!1s0x886063e8a7528287:0x991833ef92c384f6!8m2!3d35.0986115!4d-85.2597765!16s%2Fg%2F11f3q9fcwh!19sChIJh4JSp-hjYIgR9oTDku8zGJk,Portwood Garage Door,4.8,17,Garage door supplier,,,,+1 423-902-8206,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOa-o9bIzdExkq7FE9Xh2Thutw2QvgT6SZ8_UYh=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-07T22:45:41.560Z,,,,
https://www.google.com/maps/place/ProLift+Garage+Doors+of+Chattanooga/data=!4m7!3m6!1s0x88605e7d04622f11:0x69852006b31778d7!8m2!3d35.1522304!4d-84.894552!16s%2Fg%2F11c75_78pd!19sChIJES9iBH1eYIgR13gXswYghWk,ProLift Garage Doors of Chattanooga,5.0,271,Garage door supplier,"1403 Jones Ave SW, Cleveland, TN 37311, United States","5424+V5 Cleveland, Tennessee, USA",https://www.proliftdoors.com/chattanooga/,+1 423-380-8550,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMqxqtwfqFRws_9aDCggY-1mm08X4TRNxt04-nC=w408-h272-k-no,true,7 am–10 pm,7 am–10 pm,Closed,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-07T22:45:46.528Z,,,,
https://www.google.com/maps/place/Fixxed+Garage+Doors/data=!4m7!3m6!1s0x886067528128af49:0x2fd9cfac6b273be9!8m2!3d35.8305894!4d-85.9786956!16s%2Fg%2F11f613715x!19sChIJSa8ogVJnYIgR6Tsna6zP2S8,Fixxed Garage Doors,4.7,14,Garage door supplier,,,https://fixxedgaragedoorstn.com/,+1 423-800-5005,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipMl-LSiDpbleHbY42-bRFyhq_cCQvJkLbVb0tp8=w602-h240-k-no,true,9 am–11 pm,9 am–11 pm,9 am–11 pm,9 am–11 pm,9 am–11 pm,9 am–11 pm,9 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-07T22:45:51.455Z,,,,
https://www.google.com/maps/place/Door+Systems+%7C+ASSA+ABLOY/data=!4m7!3m6!1s0x88605d9c626aaaab:0xe364716c268d108a!8m2!3d34.9961274!4d-85.2852573!16s%2Fg%2F11f50zbfxz!19sChIJq6pqYpxdYIgRihCNJmxxZOM,Door Systems | ASSA ABLOY,5.0,3,Garage door supplier,"4015 Dodds Ave, Chattanooga, TN 37407, United States","XPW7+FV Chattanooga, Tennessee, USA",https://www.doorsystems.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_tn_cha,+1 423-867-0088,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPjVyJwwoaqBbIwOgROaJA3rjtVOp8QsK_lhRFd=w960-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-07T22:45:56.364Z,,,,
https://www.google.com/maps/place/Holly+Wood+Doors/data=!4m7!3m6!1s0x886065f005278665:0xf3db9378a0cc6063!8m2!3d34.9651603!4d-85.1734258!16s%2Fg%2F11rzwzkclf!19sChIJZYYnBfBlYIgRY2DMoHiT2_M,Holly Wood Doors,4.9,94,Garage door supplier,"106 Kifaru Ln, Ringgold, GA 30736, United States","XR8G+3J Ringgold, Georgia, USA",https://www.hollywooddoors.net/,+1 423-645-7147,,https://lh3.googleusercontent.com/p/AF1QipP0y2m-a5YaEo2yIc5ysYD-DJI1vUIGnzd7ZOLR=w408-h293-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-07T22:46:01.547Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/TyGrig+Garage+Doors/data=!4m7!3m6!1s0xa0fa85b9fc343741:0xb664176e39ae300a!8m2!3d35.0867275!4d-85.0560034!16s%2Fg%2F11pz7c59y6!19sChIJQTc0_LmF-qARCjCuOW4XZLY,TyGrig Garage Doors,5.0,112,Garage door supplier,"6104 Ooltewah Georgetown Rd Suite C, Ooltewah, TN 37363, United States","3WPV+MH Ooltewah, Tennessee, USA",https://www.tygrig.com/,+1 423-225-1844,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNsNLEE5qy8dJQ_1UXSq35M-ZV5-Q2fuEnGv8SE=w439-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-07T22:46:06.861Z,,,,
https://www.google.com/maps/place/Chattanooga+Door+Repair+%26+Replacement/data=!4m7!3m6!1s0x8860600ed27b4981:0x138274564eaf371f!8m2!3d35.1083222!4d-85.2668574!16s%2Fg%2F11g6_d9hf3!19sChIJgUl70g5gYIgRHzevTlZ0ghM,Chattanooga Door Repair & Replacement,4.3,6,Door shop,"3726 Valerian Dr, Chattanooga, TN 37415, United States","4P5M+87 Chattanooga, Tennessee, USA",http://doorfixchattanooga.com/,+1 423-774-8241,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oVk2QP0m8vc5LlP5ocvAJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.51865&pitch=0&thumbfov=100,false,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-07T22:46:11.994Z,,,,
https://www.google.com/maps/place/Certified+Door+And+Dock+Services+LLC/data=!4m7!3m6!1s0x886063430b30fdc7:0x3430935027d6a33b!8m2!3d35.0374755!4d-85.086313!16s%2Fg%2F1tjdgy7z!19sChIJx_0wC0NjYIgRO6PWJ1CTMDQ,Certified Door And Dock Services LLC,3.3,7,Garage door supplier,,,,+1 423-899-7651,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSztw07Oao3JeKhLCgtg8j25zFgdYvPtH5YT0w8ib03Ohh8Ff95JnPF-MM_ZsnFwP_pJFGAHPzbyK10_iU_tj949fsYEcDniJDArxGexaWzfMU7wcN-zoyRaWAM6qkolJsb8R-qVww=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-07T22:46:16.833Z,,,,
https://www.google.com/maps/place/Gladden+Equipment+Company+Inc./data=!4m7!3m6!1s0x88605dcd210ec9f3:0x9bec6bdc555b89d!8m2!3d35.0228537!4d-85.3125848!16s%2Fg%2F1tfvhygm!19sChIJ88kOIc1dYIgRnbhVxb3Gvgk,Gladden Equipment Company Inc.,3.4,5,Garage door supplier,"24 W 28th St, Chattanooga, TN 37408, United States","2MFP+4X Chattanooga, Tennessee, USA",http://www.garagedoorsupplier.com/gladdenequipmentcoinc-chattanooga-tn.html,+1 423-756-1865,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx5lyu0YDpWslgzDUYcQ5NVE21F5lLNHhmEJtnxDDzcJGumGhCoeGuF7QlykSUHThzT4nKhTabF4697r7iWLpVPyPr38Y4IaxO8Im31ByZA3E3n5pRTabG4aBa1mqJaUMphGfSzbkXZKgU=w408-h272-k-no,false,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-11-07T22:46:22.180Z,,,,
