placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/STR+Behavioral+Health+Lancaster/data=!4m7!3m6!1s0x89c625de689826d9:0x51c92048d496c220!8m2!3d40.0500159!4d-76.3536844!16s%2Fg%2F11wq45wvt8!19sChIJ2SaYaN4lxokRIMKW1EggyVE,STR Behavioral Health Lancaster,4.9,13,Mental health service,"610 Community Way, Lancaster, PA 17603, United States","3J2W+2G Lancaster, Pennsylvania, USA",https://strbehavioralhealth.com/location/lancaster-outpatient/?utm_source=google-business-profile&utm_medium=organic&utm_campaign=brand,+1 866-880-8483,"Closed · Opens 9 am Tue

Confirmed by this business 1 week ago",LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NBL3COANJXEmj78B4-Z5Bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.598366&pitch=0&thumbfov=100,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-12-16T03:49:43.084Z,,
https://www.google.com/maps/place/Lancaster+Behavioral/data=!4m7!3m6!1s0x89c6253b6c8d4ded:0xfb2c29c5af160e8d!8m2!3d40.0494277!4d-76.3153905!16s%2Fg%2F11j59_tc_j!19sChIJ7U2NbDslxokRjQ4Wr8UpLPs,Lancaster Behavioral,3.1,173,Mental health clinic,"333 Harrisburg Ave, Lancaster, PA 17603, United States","2MXM+QR Lancaster, Pennsylvania, USA",https://lancasterbehavioral.org/,+1 717-740-4100,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz-2UxDwwikpPhTyGpWJ5dqO0j_3pBcawz0juAJx2lxK5caDwQl64fkUqCxcthqLncWTGx-farkLfbAZCSNE4xE03lbfWpIcb_QeG4OJ7rzXEWp14MMcpG1u1t_yVOmo2MZoijIAw=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-12-16T03:49:48.697Z,,
https://www.google.com/maps/place/Northeast+Wellness+Collective/data=!4m7!3m6!1s0x89c623dd11147b6d:0x95d29d75adbfe718!8m2!3d40.0675651!4d-76.307822!16s%2Fg%2F11vzfgbs9n!19sChIJbXsUEd0jxokRGOe_rXWd0pU,Northeast Wellness Collective,5.0,33,Mental health service,"1604 Lititz Pike, Lancaster, PA 17601, United States","3M9R+2V Lancaster, Pennsylvania, USA",https://newellnessco.com/,+1 800-403-8187,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMskBiD3oGEasGs9Yo9LyTxDWyaWI7SuT8LnxcC=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-12-16T03:49:53.891Z,,
https://www.google.com/maps/place/LG+Health+Physicians+Behavioral+Health/data=!4m7!3m6!1s0x89c624a4976c1521:0xbaf5c151adb8e1fd!8m2!3d40.051162!4d-76.2876543!16s%2Fg%2F1td43frj!19sChIJIRVsl6QkxokR_eG4rVHB9bo,LG Health Physicians Behavioral Health,3.1,25,Mental health clinic,"802 New Holland Ave # 100, Lancaster, PA 17602, United States","3P26+FW Lancaster, Pennsylvania, USA",https://www.lancastergeneralhealth.org/providers/practice/behavioral-health?fadf=lgh&y_source=1_ODM2OTczMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 717-560-3782,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipP2oLvoJ8fSuaf4YpgVnvw0icljKObnBhHy5Sga=w427-h240-k-no,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-12-16T03:49:59.201Z,,
https://www.google.com/maps/place/Mental+Health+America+of+Lancaster+County/data=!4m7!3m6!1s0x89c6249929edc881:0xa96dcef26cfc751b!8m2!3d40.0674023!4d-76.3017311!16s%2Fg%2F1tctmrcm!19sChIJgcjtKZkkxokRG3X8bPLObak,Mental Health America of Lancaster County,5.0,1,Mental health service,"245 Butler Ave #204, Lancaster, PA 17601, United States","3M8X+X8 Lancaster, Pennsylvania, USA",http://www.mhalancaster.org/,+1 717-397-7461,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cw7IsJtacc9sN91npiS4hg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.0303&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-12-16T03:50:04.423Z,,
https://www.google.com/maps/place/Lancaster+Behavioral+Health+Hospital+-+Psychiatry/data=!4m7!3m6!1s0x89c625fb1c32a955:0x6abb3b12ab8016f7!8m2!3d40.0495028!4d-76.315062!16s%2Fg%2F11y3ng5hfh!19sChIJVakyHPslxokR9xaAqxI7u2o,Lancaster Behavioral Health Hospital - Psychiatry,2.1,7,Psychiatrist,"333 Harrisburg Ave, Lancaster, PA 17603, United States","2MXM+RX Lancaster, Pennsylvania, USA",https://www.pennmedicine.org/practices/lancaster-behavioral-health-hospital-psychiatry?utm_source=location-management&utm_medium=referral&utm_campaign=penn-medicine&utm_term=lancaster-behavioral-health-hospital-psychiatry&y_source=1_MjM4NTYzNzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 717-740-4100,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xXZ1KmS7OSyD5bMfY__Bbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.08334&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-12-16T03:50:09.504Z,,
https://www.google.com/maps/place/Lancaster+Cty+Psychiatric+Services/data=!4m7!3m6!1s0x89c6249f37008d2d:0x4414c2a27fcf34b2!8m2!3d40.0562348!4d-76.2959411!16s%2Fg%2F1tftg81j!19sChIJLY0AN58kxokRsjTPf6LCFEQ,Lancaster Cty Psychiatric Services,5.0,1,Medical clinic,"1120 Frances Ave, Lancaster, PA 17601, United States","3P43+FJ Lancaster, Pennsylvania, USA",,+1 717-393-0421,Closed · Opens 8:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O7JQmZ9-Q4Wa042JTMUx6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.04088&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-12-16T03:50:14.468Z,,
https://www.google.com/maps/place/Ellie+Mental+Health/data=!4m7!3m6!1s0x89c623e52569f0e1:0xa17d5328367e9abf!8m2!3d40.0767246!4d-76.3070024!16s%2Fg%2F11vdqmxxmp!19sChIJ4fBpJeUjxokRv5p-NihTfaE,Ellie Mental Health,4.6,11,Mental health service,"1891 Santa Barbara Dr Ste. 102, Lancaster, PA 17601, United States","3MGV+M5 Lancaster, Pennsylvania, USA",https://elliementalhealth.com/locations/lancaster-manheim-township-pa/,+1 717-936-9758,"Closed · Opens 9 am Tue

Updated by this business 12 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOWmmpomjr5OYkeKuCNRdste1bpNGH3FuBNt7kv=w408-h544-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-12-16T03:50:19.394Z,,
https://www.google.com/maps/place/Arch+Street+Center/data=!4m7!3m6!1s0x89c624f3bb28f889:0x4c7f2d91eb27f234!8m2!3d40.0484593!4d-76.3079196!16s%2Fg%2F1tds7n9y!19sChIJifgou_MkxokRNPIn65Etf0w,Arch Street Center,4.3,12,Mental health service,"629 N Market St, Lancaster, PA 17603, United States","2MXR+9R Lancaster, Pennsylvania, USA",http://www.archstreetcenter.org/,+1 717-392-8536,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxpD8akkU6pcPlE_GAYYck9Rd1peUr-n9U3PtEP7SJMXfnhHV4D_R_DkXlxogY5O4LeAtVAHnmdAdRSDlxjCWxqnhDndT9kBIHP6UWsZ2SPAhzaaDs_knq8XQCEXM8iPUe2BEc=w426-h240-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,11 am–5 pm,11 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-12-16T03:50:24.267Z,,
https://www.google.com/maps/place/New+Direction+Functional+Psychiatry+-+Mental+Health+%26+Suboxone+Clinic/data=!4m7!3m6!1s0x89cea9bfaeabfe83:0x4ed434699ad53e7e!8m2!3d40.0394331!4d-76.2662945!16s%2Fg%2F11hj5_nzbq!19sChIJg_6rrr-pzokRfj7Vmmk01E4,New Direction Functional Psychiatry - Mental Health & Suboxone Clinic,,,Mental health service,"1661 Old Philadelphia Pike Suite C, Lancaster, PA 17602, United States","2PQM+QF Lancaster, Pennsylvania, USA",https://newdirectionfunctionalpsychiatry.com/,+1 814-810-8626,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IFs28tGPzhBZY8hyIP9IGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.86917&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-12-16T03:50:29.067Z,true,
