placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned
"https://www.google.com/maps/place/Susannah+Kerwin,+HNP%2FANP-BC+@+Tendwell/data=!4m7!3m6!1s0x89c2598f2ba12cf3:0x802023010b379faf!8m2!3d39.715411!4d-104.949586!16s%2Fg%2F11g7zg7fhk!19sChIJ8yyhK49ZwokRr583CwEjIIA","Susannah Kerwin, HNP/ANP-BC @ Tendwell",5.0,57,Holistic medicine practitioner,"50 S Steele St Suite 950, Denver, CO 80209, United States","P382+55 Denver, Colorado, USA",https://www.tendwellhealth.com/,+1 347-450-5892,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweplUNTPL2LJptvsKjRHByrVtgl_2qOxzYjdJ__rUUa3WwlZ5ETyRyMenK8YlfPUkdmk5gWiyTr8fTY_NQMcAn-rhk-LRJEbXuoEncUwH-fsNcUAKgHxnaCHLe5Sxd5whkNIG89gkg=w454-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-02-23T16:17:06.446Z,,
https://www.google.com/maps/place/Vitalogy+Health+and+Integrative+Medicine/data=!4m7!3m6!1s0x876c7f4aff801ea9:0xc96606807772de52!8m2!3d39.7174476!4d-104.9458745!16s%2Fg%2F11kwrqr3t8!19sChIJqR6A_0p_bIcRUt5yd4AGZsk,Vitalogy Health and Integrative Medicine,4.4,62,Medical clinic,"90 Madison St #101, Denver, CO 80206, United States","P383+XM Denver, Colorado, USA",http://www.vitalogydenver.com/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb,+1 720-770-2991,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq2uvdge0AURqAbiPAZysZzi8CHIQS14mJHUh0P10viriSdDhvpNJ0c4PEOvoQbM0illia9ONtKEpTvI_p7olpQFjOlRfWG-31GyC3b9A-QIVFXbciTAi_IalChg-1x4fv2HUGDXg=w408-h413-k-no,true,9 am–5 pm,9 am–7 pm,9 am–3 pm,Closed,9 am–6 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-02-23T16:17:12.029Z,,
https://www.google.com/maps/place/Radiance+Functional+Medicine/data=!4m7!3m6!1s0x876c7d065ea825c5:0xb8110587826e280!8m2!3d39.6837539!4d-104.9376798!16s%2Fg%2F11gw2jtmmv!19sChIJxSWoXgZ9bIcRgOImeFgQgQs,Radiance Functional Medicine,5.0,18,Holistic medicine practitioner,"1805 S Bellaire St Suite 310, Denver, CO 80222, United States","M3M6+GW Denver, Colorado, USA",https://radiancefunctionalmedicine.com/,+1 303-333-1668,Open · Closes 4 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepCulvaGWLV95pjufrs82H9XLNnQAZoVurQ4rsfr5Y26bHKL4x7jxhmPp4qQaa5NU9qcWrq-RI1LtFZEm3RTwDTD7blpqFuX6WEgvjme7_eYsu83-4LvNHv7SGqByNVx_xItMQ=w408-h271-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-02-23T16:17:17.062Z,,
https://www.google.com/maps/place/Peak+Health+Functional+Medicine+Denver/data=!4m7!3m6!1s0x876c7f9ebdec7efd:0xe08bf2662b721e4b!8m2!3d39.6882333!4d-104.9801663!16s%2Fg%2F11x2vz4h8r!19sChIJ_X7svZ5_bIcRSx5yK2byi-A,Peak Health Functional Medicine Denver,5.0,11,Medical office,"1562 S Pearl St, Denver, CO 80210, United States","M2Q9+7W Denver, Colorado, USA",https://www.peakhealthfunctionalmedicinedenver.business/,+1 720-954-3543,Open · Closes 6:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y_JfqN3Q4c2SAvdUWgADqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.7291&pitch=0&thumbfov=100,true,8 am–6:30 pm,8 am–6:30 pm,Closed,Closed,2–6 pm,2–6 pm,8 am–6:30 pm,"https://www.google.com/maps/search/functional+medicine+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-02-23T16:17:21.932Z,,
"https://www.google.com/maps/place/Forum+Health+-+Denver+%28Dr.+Fred+Grover,+Jr.,+MD%29/data=!4m7!3m6!1s0x876c7e838a4335ed:0xf2385d223402ef7a!8m2!3d39.7143154!4d-104.947153!16s%2Fg%2F1tj4hjw2!19sChIJ7TVDioN-bIcReu8CNCJdOPI","Forum Health - Denver (Dr. Fred Grover, Jr., MD)",5.0,42,Medical clinic,"3400 E Bayaud Ave #444, Denver, CO 80209, United States","P373+P4 Denver, Colorado, USA",https://forumhealth.com/clinics/colorado/denver/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=gpb-profile,+1 303-355-2385,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqdGUu8R-E_pzcbUwK7iU56XbYFO7AIUnsqvA_Z4xkikyYhwaqa_X2WsBnfJsg8jF4ZqyPAPSw5WYnAFBudpRLvyIKgauUCHJfdzTIESIJiJbRNqkkBZW_rWfS2c0CqUxc0iMd3tgtIGLzD=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-02-23T16:17:26.860Z,,
https://www.google.com/maps/place/Denver+Holistic+Medicine+%7C+Dr.+Simone+Sturm/data=!4m7!3m6!1s0x876c7dc2a35c521f:0x19dcb6a7c2642122!8m2!3d39.6862474!4d-104.9260777!16s%2Fg%2F11vm7gh636!19sChIJH1Jco8J9bIcRIiFkwqe23Bk,Denver Holistic Medicine | Dr. Simone Sturm,5.0,13,Holistic medicine practitioner,"1662 S Glencoe St, Denver, CO 80222, United States","M3PF+FH Denver, Colorado, USA",http://denverholisticmedicine.com/contact,+1 720-577-5560,Open · Closes 5 pm,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sxceLk02x1d9sLDIeLADuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.8094&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-02-23T16:17:31.657Z,,
https://www.google.com/maps/place/Denver+Sports+and+Holistic+Medicine/data=!4m7!3m6!1s0x876c7b176d39d681:0xfcb1f65691372f58!8m2!3d39.6878765!4d-104.9313717!16s%2Fg%2F11mtrpc_14!19sChIJgdY5bRd7bIcRWC83kVb2sfw,Denver Sports and Holistic Medicine,4.9,94,Holistic medicine practitioner,"1580 S Dahlia St, Denver, CO 80222, United States","M3Q9+5F Denver, Colorado, USA",https://denversportsandholisticmedicine.com/,+1 720-770-5314,Closed · Opens 3 pm Tue,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepr8ZEALK1mrJZD1Ry8bt9JalrAyhwVUPhDm36uMhkMrtKz7bEhO1XOQYRHEajOW-Fn4RxQT5U_INsGChJK0g3YpQBkdx4Vayn45EyHlx8f30_G0RBb_OVxq0mIfz-5poI6Ppd7cA=w408-h263-k-no,true,Closed,3–6 pm,9 am–5 pm,9 am–6 pm,12–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-02-23T16:17:36.420Z,,
https://www.google.com/maps/place/Axon+Integrative+Health/data=!4m7!3m6!1s0x876c7d1b3d341c01:0x5b4274d982c4ae3d!8m2!3d39.6853392!4d-104.936838!16s%2Fg%2F11txhc81x7!19sChIJARw0PRt9bIcRPa7Egtl0Qls,Axon Integrative Health,4.9,62,Holistic medicine practitioner,"1720 S Bellaire St # 801, Denver, CO 80222, United States","M3P7+47 Denver, Colorado, USA",https://www.axonintegrativehealth.com/,+1 720-994-2966,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMazLvEmN1EHlVW5FdIeotyXoynfsUj-CTe_0o9ghJM0Ycrj42OQ9_HEszHfdthvVZucE6Le4OeCSNvtHDy8gJIf_ZjaFPTOA_QCONEVipwQwoszD4-znJCqdPuTTBQvic4ao3=w408-h271-k-no,true,8 am–6 pm,8 am–4:30 pm,9:30 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-02-23T16:17:41.397Z,,
https://www.google.com/maps/place/Grossman+Wellness+Center/data=!4m7!3m6!1s0x876b84335e05f6eb:0xfbb49bcde77a87b3!8m2!3d39.7069002!4d-104.9344136!16s%2Fg%2F1tg5_3hd!19sChIJ6_YFXjOEa4cRs4d6582btPs,Grossman Wellness Center,4.8,25,Medical clinic,"501 S Cherry St Ste 850, Denver, CO 80246, United States","P348+Q6 Denver, Colorado, USA",https://www.grossmanwellness.com/?utm_source=gbp&utm_medium=organic&utm_campaign=google,+1 303-233-4247,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep-Aw4bZwlFtWQE-MiBzprJGTlBi_f0k-TvIqqM-h23PV4CkCaa2Ott1JZlIfL24VoSarL5iPjElfkVlSwe7Mifl6wpZqtG4u_8f5ynejqjy0JkgblmJ3JS4SeB3YasEw9chTK4vkBrHWE=w430-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-02-23T16:17:46.542Z,,
https://www.google.com/maps/place/Colorado+Functional+Health+-+Denver+Functional+Medicine+Doctor/data=!4m7!3m6!1s0x876c876df9cfffff:0x510c4f17cdb4da6d!8m2!3d39.6526413!4d-104.9040732!16s%2Fg%2F11d_7b67d1!19sChIJ___P-W2HbIcRbdq0zRdPDFE,Colorado Functional Health - Denver Functional Medicine Doctor,4.9,28,Holistic medicine practitioner,"7200 E Hampden Ave Suite 206, Denver, CO 80224, United States","M33W+39 Denver, Colorado, USA",http://www.denverthyroidsupport.com/contact.html,+1 720-248-4770,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep0f5J_2hmO5ri7lUTZEfCMPezp_s7_F-XRrlUKkXWz-uoLiCBZhUFEmdm0TyhwBYF7nTp4bdmM_ho3PtlEjgCO8fhldfvQvPJdO9rU0Q9MJ39OZP0W6jHBPsFRlp7MJ09CIWCf=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-02-23T16:17:51.371Z,,
