placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,error
"https://www.google.com/maps/place/AtlantiCare+Health+Services,+Pediatrics,+Atlantic+City/data=!4m7!3m6!1s0x89c0efa24e9058d1:0x2866204bc0ea38d4!8m2!3d39.3594669!4d-74.4336924!16s%2Fg%2F11xg7qphw6!19sChIJ0ViQTqLvwIkR1DjqwEsgZig","AtlantiCare Health Services, Pediatrics, Atlantic City",5.0,2,Pediatrician,"7 S Ohio Ave Suite 1300, Atlantic City, NJ 08401, United States","9H58+QG Atlantic City, New Jersey, USA",https://www.atlanticare.org/locations/atlanticare-health-services-fqhc-pediatric-clinic-atlantic-city,+1 609-572-8686,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bE96T7WVhUoIVRJpkE8Jfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.66158&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-10T21:53:23.322Z,,,
https://www.google.com/maps/place/CHOP+Pediatric+Care+at+AtlantiCare/data=!4m7!3m6!1s0x89c0ee41f1f48505:0x4ad91f4123b5791!8m2!3d39.3584373!4d-74.4343257!16s%2Fg%2F11c0ydk6tl!19sChIJBYX08UHuwIkRkVc7EvSRrQQ,CHOP Pediatric Care at AtlantiCare,1.0,1,Pediatrician,"1925 Pacific Ave, Atlantic City, NJ 08401, United States","9H58+97 Atlantic City, New Jersey, USA",http://www.chop.edu/locations/chop-pediatric-care-atlanticare?utm_source=gmb&utm_medium=organic&utm_campaign=network&utm_content=locations_chop_pediatric_care_atlanticare_cta_button_consumer_consideration_all,+1 888-569-1000,,https://lh3.googleusercontent.com/p/AF1QipMx88E5haPtDZXtX3-us5cLNcyKIrXex6ru8M60=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-10T21:53:26.848Z,,,
"https://www.google.com/maps/place/Dr.+Nicanor+Lopez,+MD/data=!4m7!3m6!1s0x89c0ee41e37084e9:0xd73df153622354b4!8m2!3d39.3585111!4d-74.4342481!16s%2Fg%2F1tg6wlpd!19sChIJ6YRw40HuwIkRtFQjYlPxPdc","Dr. Nicanor Lopez, MD",5.0,1,Pediatrician,"1925 Pacific Ave, Atlantic City, NJ 08401, United States","9H58+C8 Atlantic City, New Jersey, USA",http://www.atlanticare.org/,+1 609-345-4000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y36eO2O2sQHKcNWzMig_aw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.33758&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-10T21:53:30.121Z,,,
https://www.google.com/maps/place/Dr.+Andrea+Palermo/data=!4m7!3m6!1s0x89c0ee3905d00001:0x8401bb4b46802d79!8m2!3d39.3635652!4d-74.4255828!16s%2Fg%2F11qgb7cyxv!19sChIJAQDQBTnuwIkReS2ARku7AYQ,Dr. Andrea Palermo,1.0,1,Pediatrician,"1125 Atlantic Ave, Atlantic City, NJ 08401, United States","9H7F+CQ Atlantic City, New Jersey, USA",,+1 609-348-0066,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UGzEWtGocvio7mTWrhccUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=306.44186&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-10T21:53:32.849Z,,,
https://www.google.com/maps/place/Island+Medical+Associates/data=!4m7!3m6!1s0x89c0ee26080016e1:0x58d2f2eb4cef2b65!8m2!3d39.366496!4d-74.4151734!16s%2Fg%2F1260hxx77!19sChIJ4RYACCbuwIkRZSvvTOvy0lg,Island Medical Associates,3.5,4,Medical clinic,"16 S Rhode Island Ave, Atlantic City, NJ 08401, United States","9H8M+HW Atlantic City, New Jersey, USA",http://www.islandmednj.com/,+1 609-246-6008,Closes soon · 5 pm · Opens 9:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqe9DkUC6byKAHu8H2QagC2LFiIM6lqt2YxLEm7EUz5FfXecv4gZJYjAE5PMh0xxYR9_ZP2HU7OLk8uKzCzp5uXRuNgCFq9yK1yS1F1CaYFFZeV-u4UqzaXxVSYTvEI6TTeOi3t=w408-h297-k-no,true,9:30 am–5 pm,9:30 am–4 pm,9:30 am–5 pm,9:30 am–4 pm,Closed,Closed,9:30 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-10T21:53:37.891Z,,,
https://www.google.com/maps/place/Kuponiyi+Cheryl+MD/data=!4m7!3m6!1s0x89c0ee26080016e1:0x9234bc945f8d9f68!8m2!3d39.3713546!4d-74.4162149!16s%2Fg%2F1262xvrj9!19sChIJ4RYACCbuwIkRaJ-NX5S8NJI,Kuponiyi Cheryl MD,4.0,4,Pediatrician,"227 N Vermont Ave, Atlantic City, NJ 08401, United States","9HCM+GG Atlantic City, New Jersey, USA",,+1 609-601-9904,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QoqhEx5lAQ9XSU_nv2ASuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.58589&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-10T21:53:40.836Z,,,
"https://www.google.com/maps/place/Dr.+Peggy+A.+Solomon-Bergen,+MD/data=!4m7!3m6!1s0x89c0ee38c1f212b7:0xc7d4304f1aa28664!8m2!3d39.3628255!4d-74.4272356!16s%2Fg%2F1ts_7hx5!19sChIJtxLywTjuwIkRZIaiGk8w1Mc","Dr. Peggy A. Solomon-Bergen, MD",1.0,1,Pediatrician,"1301 Atlantic Ave, Atlantic City, NJ 08401, United States","9H7F+44 Atlantic City, New Jersey, USA",http://www.sjfmc.org/,+1 609-572-0000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7rxMDZZVbjsOVhC36hCKOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.58167&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-10T21:53:43.815Z,,,
https://www.google.com/maps/place/Southern+Jersey+Family+Medical+Centers/data=!4m7!3m6!1s0x89c0ee3905d00001:0xc9c800515570a4f6!8m2!3d39.3634638!4d-74.4252191!16s%2Fg%2F11h5q864yq!19sChIJAQDQBTnuwIkR9qRwVVEAyMk,Southern Jersey Family Medical Centers,2.0,49,Doctor,"1125 Atlantic Ave, Atlantic City, NJ 08401, United States","9H7F+9W Atlantic City, New Jersey, USA",http://sjfmc.ineedahostonline.com/locations/atlantic-city-women-and-childrens-health-pavilion,+1 800-486-0131,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep03RsGa4NtLGyjZM19Qk8wwS0Rti55FJgxGOXuzFaK8M54C9-AJ111gmT7kwUVIHes66Ce5U8rYUOw7_XCnzGBPvxq3Gx9El05B39y9yIxpi4oE61CmgXdmZkzEgc3OZZHje38=w408-h725-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-10T21:53:46.608Z,,,
"https://www.google.com/maps/place/Edwin+Lopez+Bernard,+MD/data=!4m7!3m6!1s0x89c0efea9f89022f:0xd4ee882a3345450!8m2!3d39.3594669!4d-74.4336924!16s%2Fg%2F11xg73hgpn!19sChIJLwKJn-rvwIkRUFQ0o4LoTg0","Edwin Lopez Bernard, MD",,,Pediatrician,"7 S Ohio Ave Suite 3100, Atlantic City, NJ 08401, United States","9H58+QG Atlantic City, New Jersey, USA",https://providers.atlanticare.org/provider/Edwin+Lopez+Bernard/1162537,+1 609-572-8686,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bE96T7WVhUoIVRJpkE8Jfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.66158&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-10T21:53:51.233Z,,,
"https://www.google.com/maps/place/Dr.+Leamon+L.+Davenport,+DO/data=!4m7!3m6!1s0x89c0ee41e37084e9:0xaab0aea919cc7ace!8m2!3d39.3585111!4d-74.4342481!16s%2Fg%2F1tr9p9t6!19sChIJ6YRw40HuwIkRznrMGamusKo","Dr. Leamon L. Davenport, DO",,,Pediatrician,"1925 Pacific Ave, Atlantic City, NJ 08401, United States","9H58+C8 Atlantic City, New Jersey, USA",http://www.atlanticare.org/,+1 609-345-4000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y36eO2O2sQHKcNWzMig_aw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.33758&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2026-02-10T21:53:54.042Z,,,
