placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error
https://www.google.com/maps/place/Amedisys+Hospice+Care/data=!4m7!3m6!1s0x888c2c17f47e506f:0x47a96b0635f8953b!8m2!3d32.3767149!4d-86.156031!16s%2Fg%2F1tx1tz6c!19sChIJb1B-9BcsjIgRO5X4NQZrqUc,Amedisys Hospice Care,,,Hospice,"8160 Decker Ln, Montgomery, AL 36117, United States","9RGV+MH Montgomery, Alabama, USA",https://locations.amedisys.com/al/montgomery/hospice-1080/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 334-395-7789,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipML8IkDGbXT-MjL0ngyaYLqyFTiOreQibV6_jD6=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-18T00:04:31.981Z,,
https://www.google.com/maps/place/Aveanna+Hospice+of+Montgomery/data=!4m7!3m6!1s0x888c271864ed6afd:0x29b3474a517b3e48!8m2!3d32.3768768!4d-86.170476!16s%2Fg%2F1vysx957!19sChIJ_WrtZBgnjIgRSD57UUpHsyk,Aveanna Hospice of Montgomery,4.0,8,Hospice,"315 St Lukes Dr, Montgomery, AL 36117, United States","9RGH+QR Montgomery, Alabama, USA",https://www.aveanna.com/locations/430/montgomery-alabama-36117/,+1 334-514-0244,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipPj0B85CgEHustlk1LqEdxjIYTqKuVmqnQUqcC3=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-18T00:04:37.053Z,,
https://www.google.com/maps/place/Hospice+Of+Montgomery/data=!4m7!3m6!1s0x888c2bb6577c4325:0x3a5a6f3fafda319c!8m2!3d32.3647716!4d-86.2088282!16s%2Fg%2F1thky0l0!19sChIJJUN8V7YrjIgRnDHarz9vWjo,Hospice Of Montgomery,5.0,2,Hospice,"1111 Holloway Park, Montgomery, AL 36117, United States","9Q7R+WF Montgomery, Alabama, USA",http://www.jackson.org/hospice,+1 334-279-6677,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bfyJq39uF-bqoIieNatUxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.85186&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-18T00:04:41.503Z,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x888c2c8043d24bc1:0x4afb85ca252de576!8m2!3d32.3631476!4d-86.2427425!16s%2Fg%2F1td0tnv3!19sChIJwUvSQ4AsjIgRduUtJcqF-0o,Gentiva Hospice,3.6,11,Hospice,"200 Interstate Park Dr Bldg 200, Ste 220, Montgomery, AL 36109, United States","9Q74+7W Montgomery, Alabama, USA",https://www.gentivahs.com/,+1 334-260-0015,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM-e_ckk-2lsLn19Dz23VeimIJEQJNPKd73OZ9d=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-18T00:04:46.415Z,,
https://www.google.com/maps/place/SouthernCare+New+Beacon/data=!4m7!3m6!1s0x888c2c0ecc575d29:0x1d24476baf3b2217!8m2!3d32.3741376!4d-86.1689722!16s%2Fg%2F1tsyqk78!19sChIJKV1XzA4sjIgRFyI7r2tHJB0,SouthernCare New Beacon,2.8,5,Hospice,"7067 Sydney Curve Ste B, Montgomery, AL 36117, United States","9RFJ+MC Montgomery, Alabama, USA",http://southerncarenewbeacon.com/,+1 334-260-2273,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOJDjuXq59irCTUw9MxnSlhRByrC9DIo8zwwrQs=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-18T00:04:50.892Z,,
https://www.google.com/maps/place/Enhabit+Hospice/data=!4m7!3m6!1s0x888c2b1ee8c608f5:0x4e6a5df4c745a9a1!8m2!3d32.3551788!4d-86.2249891!16s%2Fg%2F11h5mq3yfz!19sChIJ9QjG6B4rjIgRoalFx_Rdak4,Enhabit Hospice,2.3,3,Hospice,"4782 Woodmere Blvd Suite C, Montgomery, AL 36106, United States","9Q4G+32 Montgomery, Alabama, USA",https://www.ehab.com/?utm_source=gmb&utm_medium=chatmeter,+1 334-289-1007,"Open 24 hours

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPdlQY_rNTjt0epiKX8ThMYJQjBGgifle8_LRIQ=w528-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-18T00:04:55.275Z,Identifies as women-owned,
https://www.google.com/maps/place/Baptist+Hospice/data=!4m7!3m6!1s0x888c2b5ed7296f85:0x1de2a6248c74d8cf!8m2!3d32.3276374!4d-86.2816822!16s%2Fg%2F11g0hv4snf!19sChIJhW8p114rjIgRz9h0jCSm4h0,Baptist Hospice,3.7,3,Hospice,"2001 E South Blvd #101, Montgomery, AL 36116, United States","8PH9+38 Montgomery, Alabama, USA",https://www.baptistfirst.org/services/hospice/,+1 334-747-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zt2WZMDDH0yUCjZrGh5LmA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.76199&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-18T00:04:57.581Z,,
"https://www.google.com/maps/place/Baptist+Health+Palliative+Care+Partners/@32.3279361,-86.2771173,17z/data=!3m1!4b1!4m6!3m5!1s0x888e815a8244b579:0xd7e75f62f86f5f84!8m2!3d32.3279361!4d-86.2771173!16s%2Fg%2F11rqswrwgc",Baptist Health Palliative Care Partners,,,Medical clinic,"2105 E South Blvd Ste 103, Montgomery, AL 36116, United States","8PHF+55 Montgomery, Alabama, USA",https://www.baptistfirst.org/location/baptist-health-palliative-care-partners,+1 334-747-5050,,,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-18T00:05:01.922Z,,
https://www.google.com/maps/place/Rehab+Select+at+Hillview+Terrace/data=!4m7!3m6!1s0x888c2a0547539fd3:0xc023ecbcce265e8f!8m2!3d32.3814894!4d-86.2474782!16s%2Fg%2F1tjl6pd7!19sChIJ059TRwUqjIgRj14mzrzsI8A,Rehab Select at Hillview Terrace,2.9,46,Rehabilitation center,"100 Perry Hill Rd, Montgomery, AL 36109, United States","9QJ3+H2 Montgomery, Alabama, USA",http://rehabselect.net/hillview-terrace/welcome-to-hillview-terrace/,+1 334-272-0171,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPrGJzyZARbR35z7IHPZHItHFIT2faOacyJpb77=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-18T00:05:06.429Z,,
https://www.google.com/maps/place/Enhabit+Home+Health/data=!4m7!3m6!1s0x888c2a51d3688fd1:0x7fe302d75c246110!8m2!3d32.3551702!4d-86.2250342!16s%2Fg%2F1tdlch7v!19sChIJ0Y9o01EqjIgREGEkXNcC438,Enhabit Home Health,2.8,5,Home health care service,"4782 Woodmere Blvd, Montgomery, AL 36106, United States","9Q4F+3X Montgomery, Alabama, USA",https://www.ehab.com/?utm_source=gmb&utm_medium=chatmeter,+1 334-244-9125,"Open 24 hours

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPpz6b7g7I8LRpwjBssWtBMk7pcUaLenq9bmKUm=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-09-18T00:05:10.857Z,Identifies as women-owned,
