placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,error
"https://www.google.com/maps/place/Jennings+Heating,+Cooling,+Plumbing+%26+Electric/data=!4m7!3m6!1s0x88312974f5fa24e1:0xbcd59d4794e55fb9!8m2!3d41.0528659!4d-81.5792195!16s%2Fg%2F1v42gg37!19sChIJ4ST69XQpMYgRuV_llEed1bw","Jennings Heating, Cooling, Plumbing & Electric",4.9,4129,HVAC contractor,"2279 Romig Rd, Akron, OH 44320, United States","3C3C+48 Akron, Ohio, USA",https://jenningsheating.com/?utm_source=GBP,+1 330-325-4557,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNVi2187S9TCJBppoWMwbsWaQlT0C5T8B7h6wqd=w408-h542-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-10T21:22:53.280Z,,,
https://www.google.com/maps/place/Backup+Power+Solutions/data=!4m7!3m6!1s0x88312902248045a5:0x910795ec65f0f71f!8m2!3d41.0648904!4d-81.4723047!16s%2Fg%2F11f6l1wzfw!19sChIJpUWAJAIpMYgRH_fwZeyVB5E,Backup Power Solutions,4.2,11,Electric generator shop,"1555 Norton St #4241, Akron, OH 44305, United States","3G7H+X3 Akron, Ohio, USA",https://www.backuppower.solutions/,+1 866-444-3031,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPVjGq7Wk1vOhfr-mQJwx-1jxEsx7nAUxyZsx4b=w648-h240-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-10T21:22:58.982Z,,,
https://www.google.com/maps/place/EntireWire+Electric/data=!4m7!3m6!1s0x8830d7385b885555:0xf3340ec0da7851d2!8m2!3d41.0744702!4d-81.5197188!16s%2Fg%2F11h61pz34s!19sChIJVVWIWzjXMIgR0lF42sAONPM,EntireWire Electric,4.8,172,Electrician,"80 E Exchange St apt 359 a, Akron, OH 44308, United States","3FFJ+Q4 Akron, Ohio, USA",https://www.entirewire.net/,+1 330-294-0194,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPecpt5a9ydmmLxSPuRnU0BtQvYkBoji9Tsh-e_=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-10T21:23:03.929Z,,,
https://www.google.com/maps/place/Blind+%26+Sons/data=!4m7!3m6!1s0x8830d383ede5791b:0x607720d12d73467a!8m2!3d41.019934!4d-81.6099487!16s%2Fg%2F1v2gfdgr!19sChIJG3nl7YPTMIgRekZzLdEgd2A,Blind & Sons,4.7,5163,Heating contractor,"344 4th St NW, Barberton, OH 44203, United States","299R+X2 Barberton, Ohio, USA",https://www.blindandsons.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Barberton-OH,+1 330-235-1453,,https://lh3.googleusercontent.com/p/AF1QipNjSwJ_wGCZ1PgdB0N4vFncbn-7fKXkSnRQZT1O=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-10T21:23:08.940Z,,,
https://www.google.com/maps/place/Dolphin+Electric/data=!4m7!3m6!1s0x8836d386a61ec22d:0xde0c633133c5470a!8m2!3d40.94922!4d-81.4064717!16s%2Fg%2F1tp0fb4f!19sChIJLcIepobTNogRCkfFMzFjDN4,Dolphin Electric,5.0,20,Electrician,"11197 Cleveland Ave NW, Uniontown, OH 44685, United States","WHXV+MC Uniontown, Ohio, USA",http://www.dolphinelectric.us/,+1 330-490-2067,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPu9YCJTMbC8QXi_x_3Er93Z1hfBxNR1-qZa8z4=w493-h240-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-10T21:23:13.844Z,,,
"https://www.google.com/maps/place/J%26J+Plumbing,+Heating,+Cooling,+%26+Electric/data=!4m7!3m6!1s0x883128686368cf15:0xa0fd2efa02f7b357!8m2!3d41.0608849!4d-81.4708943!16s%2Fg%2F1v_vtk58!19sChIJFc9oY2goMYgRV7P3Avou_aA","J&J Plumbing, Heating, Cooling, & Electric",4.8,3606,Plumber,"61 Seiberling St, Akron, OH 44305, United States","3G6H+9J Akron, Ohio, USA",http://jandjplumbing.com/,+1 330-967-0147,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM7F2jHU0zsj5JcWIxBzKZ5mCj057-Wky2aDaTY=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-10T21:23:19.036Z,Identifies as women-owned,,
https://www.google.com/maps/place/CG3+Generators+%26+More+L.L.C+%2F+Generac+Generators+and+More/data=!4m7!3m6!1s0x8830d377b02382d1:0x315f854e296307fd!8m2!3d40.3633958!4d-82.669505!16s%2Fg%2F11rsvhh428!19sChIJ0YIjsHfTMIgR_QdjKU6FXzE,CG3 Generators & More L.L.C / Generac Generators and More,4.7,14,Electric generator shop,,,http://cg3generatorsandmore.com/,+1 330-714-9043,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPnIlIJ0dt58sXJJ6vZw4C-zfrtv3SG8TvNcTrl=w408-h272-k-no,true,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-10T21:23:24.006Z,,,
"https://www.google.com/maps/place/CNE+Electrical+Contractors,+LLC/data=!4m7!3m6!1s0x88312990ff279ccf:0xa08b24634cf9de52!8m2!3d41.0681769!4d-81.3971808!16s%2Fg%2F11gy3jl9l_!19sChIJz5wn_5ApMYgRUt75TGMki6A","CNE Electrical Contractors, LLC",4.9,91,Electrician,"1680 Southeast Ave #101, Tallmadge, OH 44278, United States","3J93+74 Tallmadge, Ohio, USA",https://cneelectricalcontractors.com/,+1 330-808-7890,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bYdciZYX6jq0mwe8tEpTPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.8032&pitch=0&thumbfov=100,true,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-10T21:23:28.853Z,,,
https://www.google.com/maps/place/ANR+Electric/data=!4m7!3m6!1s0x8830d51c300012ed:0xf3b8aa37af8f44c6!8m2!3d40.9971602!4d-81.5561403!16s%2Fg%2F11b5ysbtm4!19sChIJ7RIAMBzVMIgRxkSPrzequPM,ANR Electric,4.8,49,Electrician,"3783 State St, Akron, OH 44319, United States","XCWV+VG Akron, Ohio, USA",https://anrelectricco.com/,+1 330-644-4454,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOTqHPvsJuLj3wmFBblT3yfyxKuFNvM8zT9RAfB=w426-h240-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-10T21:23:33.726Z,,,
https://www.google.com/maps/place/J.W.+Didado+High+Voltage+Division/data=!4m7!3m6!1s0x88312a2f53891351:0x7abc07e0b7b66a91!8m2!3d41.0409898!4d-81.4824802!16s%2Fg%2F1tftrr6p!19sChIJUROJUy8qMYgRkWq2t-AHvHo,J.W. Didado High Voltage Division,4.9,18,Contractor,"1240 Triplett Blvd, Akron, OH 44306, United States","2GR9+92 Akron, Ohio, USA",,,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyLsJhes-0b0iDUD0QivHzxPBhrWnvEZbv4eP1uIAGZURvR7I5qbU5TkFVNIfYtJ3MNbSzUZaU8-RPI_YKhjn_86lBURB2UJHB5AI-HR43eNgHH1yfi4ScfmEn661wJT9ZIItRT=w408-h544-k-no,false,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-10T21:23:38.707Z,,,
