placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/FirstService+Residential+-+San+Diego/data=!4m7!3m6!1s0x80dbffb071fbb911:0xd7b588b4d1da1f23!8m2!3d32.7755666!4d-117.1254629!16s%2Fg%2F1x5fbnlm!19sChIJEbn7cbD_24ARIx_a0bSItdc,FirstService Residential - San Diego,4.5,496,Property management company,"3131 Camino Del Rio N #230, San Diego, CA 92108, United States","QVGF+6R San Diego, California, USA",https://www.fsresidential.com/california/offices/san-diego,+1 800-428-5588,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrFBVs1XI2E1wmN1pp4iQMo3e-C506Bmk7GTJ1R504DiyIS_lakA1027_DY_ZLQAkZGkJJePRMAmE7SZG1x2oUAc_oXbbyMaqToqSMcj5gx3a5jEuyM4c2pSRSUXbJuvF5GZifs=w408-h725-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-09-25T19:06:43.932Z,,,
https://www.google.com/maps/place/Prescott+Companies/data=!4m7!3m6!1s0x80d954ac2a2b51af:0x98442b97e02ffc7b!8m2!3d32.7164921!4d-117.1666402!16s%2Fg%2F1v75s5wz!19sChIJr1ErKqxU2YARe_wv4JcrRJg,Prescott Companies,4.6,1347,Property management company,"401 W A St #200, San Diego, CA 92101, United States","PR8M+H8 San Diego, California, USA",https://associaonline.com/locations/prescott-companies?utm_source=gmb&utm_medium=Yext&y_source=1_Mjc2NjU4NzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 619-230-1891,Closed ⋅ Opens 1 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npIcUnWQseaCSk5_BEoSkhSWRBokTD1lR59eyzLWA4Zs4i1IiEjVNVEyemKLBFhKHuc99egE1h_b1n9gaM8CQO76k8guGx6Yh0d8mjHqtLgGRMhhG_qWI83UGL8H0ZRmyRmAi5Q2w=w408-h544-k-no,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/HOA+management+businesses+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-09-25T19:06:49.890Z,,,
https://www.google.com/maps/place/HOA+Management+San+Diego/data=!4m7!3m6!1s0x80deab7f90a41697:0x8cd5c473ef283c0a!8m2!3d32.7342414!4d-117.2164735!16s%2Fg%2F11xdgxxqbj!19sChIJlxakkH-r3oARCjwo73PE1Yw,HOA Management San Diego,5.0,1,Property management company,"2305 Historic Decatur Rd, San Diego, CA 92106, United States","PQMM+MC San Diego, California, USA",https://www.hoamanagementsandiego.com/,+1 619-777-5763,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipN0_ndeUkOursIuMwhzgPtiBz3M3K-sJERiwKLs=w408-h286-k-no,true,9 am–6 pm,9 am–6 pm,9 am–2 pm,9 am–2 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-09-25T19:06:54.986Z,,,
https://www.google.com/maps/place/Curamus+Management/data=!4m7!3m6!1s0x80dc089e5c0eed1b:0xfa2fb714c7772562!8m2!3d32.708868!4d-117.156025!16s%2Fg%2F1pv19p3l4!19sChIJG-0OXJ4I3IARYiV3xxS3L_o,Curamus Management,4.3,8,Property management company,"350 Tenth Ave suite 1000, San Diego, CA 92101, United States","PR5V+GH San Diego, California, USA",http://www.curamusmanagement.com/,+1 858-794-1493,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HN4EeoJMZ_tnXWa4rxGAXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.03568&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-09-25T19:06:59.932Z,,,
https://www.google.com/maps/place/NewWest+Property+Management/data=!4m7!3m6!1s0x80d95359eb661b4f:0x2473b880ffd40e04!8m2!3d32.7106814!4d-117.160413!16s%2Fg%2F11b781bdz4!19sChIJTxtm61lT2YARBA7U_4C4cyQ,NewWest Property Management,4.4,34,Property management company,"516 Fifth Ave #1/2, San Diego, CA 92101, United States","PR6Q+7R San Diego, California, USA",http://www.newwestpropertymanagement.com/,+1 619-487-1674,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOq_OKAYYZn6P5Xux54P7DsAazOgF7I594e24OY=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-09-25T19:07:05.131Z,,,
https://www.google.com/maps/place/8+West+Property+Management/data=!4m7!3m6!1s0x80d9557e8327aa35:0xce327fbb90c00fa6!8m2!3d32.7409722!4d-117.1619753!16s%2Fg%2F11h1kz0_n6!19sChIJNaong35V2YARpg_AkLt_Ms4,8 West Property Management,3.5,27,Property management company,"306 Upas St, San Diego, CA 92103, United States","PRRQ+96 San Diego, California, USA",https://8westpm.com/,+1 619-500-3374,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k0mGkEGz1kNWW-D-X1zdBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.43382448&pitch=0&thumbfov=100,true,9:30 am–5 pm,9:30 am–5 pm,Closed,Closed,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-09-25T19:07:10.032Z,,,
https://www.google.com/maps/place/AAG+Property+Management/data=!4m7!3m6!1s0x80d955e4657d3067:0x523fe90da7c8b6c1!8m2!3d32.7766912!4d-117.1198585!16s%2Fg%2F11rptsqync!19sChIJZzB9ZeRV2YARwbbIpw3pP1I,AAG Property Management,5.0,50,Property management company,"3435 Camino del Rio S UNIT 314, San Diego, CA 92108, United States","QVGJ+M3 San Diego, California, USA",http://www.aagpropertymanagement.com/,+1 619-363-6436,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMcz1NaFKi8cuU_EooKqd-T5GSxzBwMB_33HWlF=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-09-25T19:07:14.901Z,,,
https://www.google.com/maps/place/Allstate+HOA+Management/data=!4m7!3m6!1s0x80d9559434bd4691:0xbb7c3540eb41f689!8m2!3d32.7488795!4d-117.152762!16s%2Fg%2F11mvnlwm3w!19sChIJkUa9NJRV2YARifZB60A1fLs,Allstate HOA Management,5.0,1,Property management company,"1223 Cleveland Ave #200, San Diego, CA 92103, United States","PRXW+HV San Diego, California, USA",http://www.hoamgmt.com/,+1 858-988-1026,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipN2dGvpduL4YnJ8q7BkTw5343Ak7cdU32ll_FfV=w408-h272-k-no,true,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-09-25T19:07:19.855Z,,,
https://www.google.com/maps/place/Cambridge+Management+Group/data=!4m7!3m6!1s0x80d954c5fee12f05:0x36acb4ca698f7d56!8m2!3d32.7409721!4d-117.1615388!16s%2Fg%2F126300xnr!19sChIJBS_h_sVU2YARVn2Pacq0rDY,Cambridge Management Group,3.5,208,Property management company,"3400 Fourth Ave, San Diego, CA 92103, United States","PRRQ+99 San Diego, California, USA",http://www.cambridgemgi.com/,+1 619-497-0771,Closes soon ⋅ 12:30 pm ⋅ Reopens 1:30 pm,https://lh3.googleusercontent.com/p/AF1QipPZHI_UPGLJcB-HNczKmk9jDVabsUDd4Y-qM5bt=w408-h271-k-no,true,"10 am–12:30 pm, 1:30–3 pm",Closed,Closed,Closed,"10 am–12:30 pm, 1:30–3 pm","10 am–12:30 pm, 1:30–3 pm","10 am–12:30 pm, 1:30–3 pm","https://www.google.com/maps/search/HOA+management+businesses+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-09-25T19:07:24.683Z,Identifies as women-owned,,
https://www.google.com/maps/place/San+Diego+City+Property+Management/data=!4m7!3m6!1s0x80d953771f415a6f:0x7495cb4a927be954!8m2!3d32.7100405!4d-117.1558703!16s%2Fg%2F11g1dvs0sz!19sChIJb1pBH3dT2YARVOl7kkrLlXQ,San Diego City Property Management,4.2,5,Property management company,"465 Tenth Ave A, San Diego, CA 92101, United States","PR6V+2M San Diego, California, USA",https://sandiegocitypropertymanagement.com/,+1 619-373-0344,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOY0VXaAj06Z-BBx6SgpI7YaSs7MoysT0cpTyCk=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-09-25T19:07:29.772Z,,,
