placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/NapaSonoma+Hot+Tubs+%26+Pool+Supplies+-+Napa/data=!4m7!3m6!1s0x8085073ac11606cb:0x8a8ab9c96b631f8f!8m2!3d38.307885!4d-122.305663!16s%2Fg%2F11q7zhwctb!19sChIJywYWwToHhYARjx9ja8m5ioo,NapaSonoma Hot Tubs & Pool Supplies - Napa,5.0,26,Hot tub store,· In-store shopping · Delivery,"2475 Solano Ave, Napa, CA 94558, United States","8M5V+5P Napa, California, USA",http://sonomahottubs.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,+1 707-781-9440,"Closed ⋅ Opens 12 pm

Updated by this business 7 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOxdMZP7XNCxvh_A_K6yeJePQ8ykd-5dR-RIPzl=w408-h306-k-no,true,12–4 pm,12–4 pm,Closed,12–4 pm,2–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-10-27T18:05:14.419Z,,
https://www.google.com/maps/place/Leslie%27s+Pool+Supplies/data=!4m7!3m6!1s0x8085068b10303f93:0xb335d96674b62d8d!8m2!3d38.309534!4d-122.285824!16s%2Fg%2F1tdn49nl!19sChIJkz8wEIsGhYARjS22dGbZNbM,Leslie's Pool Supplies,3.9,15,Swimming pool supply store,"Chain providing a full range of swimming pool equipment, chemicals & accessories, plus water toys. · In-store shopping · Kerbside pickup","705 Lincoln Ave, Napa, CA 94558, United States","8P57+RM Napa, California, USA",https://lesliespool.com/location/napa-california-napa-731.html?utm_source=gmb&utm_medium=organic&utm_campaign=store_731,+1 707-255-5111,"Open ⋅ Closes 6 pm

Updated by this business 7 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPlU6BxK7CcEoE4d99b3UzZd7RBwT6us9hrrlWj=w408-h408-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-10-27T18:05:19.383Z,,
https://www.google.com/maps/place/Don%27s+Swimming+Pool+Center/data=!4m7!3m6!1s0x808506f72e899da3:0xd967b0453db6d27e!8m2!3d38.3080577!4d-122.2970411!16s%2Fg%2F1tdcm5k0!19sChIJo52JLvcGhYARftK2PUWwZ9k,Don's Swimming Pool Center,4.7,34,Swimming pool supply store,,"1403 Lincoln Ave, Napa, CA 94558, United States","8P53+65 Napa, California, USA",http://www.donspools.com/,+1 707-255-5924,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VCJQyDLDBO4eGhMIG29OUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.135284&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-10-27T18:05:24.148Z,,
https://www.google.com/maps/place/Balance+Pool+%26+Spa/data=!4m7!3m6!1s0x80850749baeefd43:0x8593e3e07661e37d!8m2!3d38.3193028!4d-122.3040748!16s%2Fg%2F11j8z16270!19sChIJQ_3uukkHhYARfeNhduDjk4U,Balance Pool & Spa,4.0,4,Pool cleaning service,,"1758 Industrial Way #108, Napa, CA 94558, United States","8M9W+P9 Napa, California, USA",https://balancepoolandspa.com/,+1 707-252-1415,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EVAvGflQ42RuW58InQPHAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=26.099762&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-10-27T18:05:28.618Z,,
https://www.google.com/maps/place/Napa+Pool+Services/data=!4m7!3m6!1s0x808506f78f00e82f:0xf44b5d45804278dd!8m2!3d38.3047222!4d-122.2988889!16s%2Fg%2F12332h9nt!19sChIJL-gAj_cGhYAR3XhCgEVdS_Q,Napa Pool Services,,,Swimming pool contractor,,"Napa, CA 94558, United States",,,+1 707-288-4684,Open ⋅ Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NfwohEPwHsdL02G_XCQmSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.55336&pitch=0&thumbfov=100,false,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-10-27T18:05:32.923Z,,
"https://www.google.com/maps/place/Paradise+Pools,+Inc./data=!4m7!3m6!1s0x808506623c83e423:0xc1490571663c8ea8!8m2!3d38.2603962!4d-122.2741364!16s%2Fg%2F1vgw8vk3!19sChIJI-SDPGIGhYARqI48ZnEFScE","Paradise Pools, Inc.",4.2,5,Swimming pool contractor,,"45 Enterprise Ct STE 5, Napa, CA 94559, United States","7P6G+58 Napa, California, USA",https://www.paradisenapa.com/,+1 707-257-0774,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMUc2aw5dhxVQPHv3Aw8XDipdZM3uw-W6vDrxV-=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-10-27T18:05:37.416Z,,
https://www.google.com/maps/place/Blackard+Pool+Construction/data=!4m7!3m6!1s0x808506f78f00e82f:0xbe79e8de94542f34!8m2!3d38.28288!4d-122.3053675!16s%2Fg%2F1tj2npg6!19sChIJL-gAj_cGhYARNC9UlN7oeb4,Blackard Pool Construction,5.0,1,Swimming pool contractor,,"2601 Dorset St, Napa, CA 94558, United States","7MMV+5V Napa, California, USA",http://www.blackardpools.com/,+1 707-287-5969,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipMG52AS3bn5FALNJNn3NJf9T7PcO5cuOj408vw1=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-10-27T18:05:42.048Z,,
https://www.google.com/maps/place/Shimmer+Pool+and+Spa+Service/data=!4m7!3m6!1s0x6a7ad1c01c2c507b:0xcdb392a31985e027!8m2!3d38.5096164!4d-122.3540065!16s%2Fg%2F11sbh9wf3k!19sChIJe1AsHMDRemoRJ-CFGaOSs80,Shimmer Pool and Spa Service,5.0,116,Pool cleaning service,,,,http://www.shimmerpoolandspa.net/,+1 707-256-9971,Open ⋅ Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipMrP_Ub9zFvSN3HfzU-TyQ_3jALygQCc_TghomT=w408-h248-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-10-27T18:05:47.260Z,,
https://www.google.com/maps/place/Bluestone+Pool+%26+Landscape/data=!4m7!3m6!1s0x8085071d3addf089:0x9f502740f220d093!8m2!3d38.3089929!4d-122.3127147!16s%2Fg%2F1tj4yyfv!19sChIJifDdOh0HhYARk9Ag8kAnUJ8,Bluestone Pool & Landscape,3.3,3,Swimming pool contractor,,"2547 Emerson St, Napa, CA 94558, United States","8M5P+HW Napa, California, USA",http://www.bluestonepool.com/,+1 707-224-2412,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V5-qYE6RHWSr2goW3GXLJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.76706&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-10-27T18:05:50.033Z,,
https://www.google.com/maps/place/Lucas+Pools+Inc/data=!4m7!3m6!1s0x8085067aaa5e24b3:0xf1a08516000d928!8m2!3d38.3006101!4d-122.2765141!16s%2Fg%2F1thr7d65!19sChIJsyReqnoGhYARKNkAYFEIGg8,Lucas Pools Inc,5.0,3,Hot tub store,,"330 Taylor St, Napa, CA 94559, United States","8P2F+69 Napa, California, USA",http://www.lucaspoolsinc.com/,+1 707-255-1202,Open ⋅ Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s5zcfQQbXI-e1luV0QrW1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.7778&pitch=0&thumbfov=100,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-10-27T18:05:59.312Z,,
