placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,error
https://www.google.com/maps/place/Ageless+Aesthetics/data=!4m7!3m6!1s0x871851bd91111627:0x73269b5178ab11ba!8m2!3d35.659156!4d-105.9502381!16s%2Fg%2F11g232x2wt!19sChIJJxYRkb1RGIcRuhGreFGbJnM,Ageless Aesthetics,4.8,280,Medical spa,"546 Harkle Rd Suite A, Santa Fe, NM 87505, United States","M25X+MW Santa Fe, New Mexico, USA",https://www.agelesssantafe.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 505-219-1577,Open · Closes 6 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPd7GvYy5w0Y5qJOLFonihpuvhGsdFYsLmiOyU5=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-12-16T22:12:01.136Z,,
https://www.google.com/maps/place/Santa+Fe+Skin+Institute/data=!4m7!3m6!1s0x871851db41eea529:0xca57b2b180361ae4!8m2!3d35.6597842!4d-105.9494481!16s%2Fg%2F11pkb3t5jl!19sChIJKaXuQdtRGIcR5Bo2gLGyV8o,Santa Fe Skin Institute,4.8,164,Medical spa,"530 Harkle Rd STE A, Santa Fe, NM 87505, United States","M352+W6 Santa Fe, New Mexico, USA",https://www.santafeskin.com/?utm_source=gmb_auth,+1 505-772-0564,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMjS5KpYgC5UFrT0BSRG1jRiao-OLHyePgCT49q=w408-h291-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,Closed,10 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-12-16T22:12:05.860Z,,
https://www.google.com/maps/place/Santa+Ana+Skin+Care+Clinic/data=!4m7!3m6!1s0x8718508eea7f5511:0xb6e5719b8837cb0d!8m2!3d35.6513765!4d-105.9535213!16s%2Fg%2F1tdk10ts!19sChIJEVV_6o5QGIcRDcs3iJtx5bY,Santa Ana Skin Care Clinic,4.6,87,Medical spa,"2205 Miguel Chavez Rd Ste E, Santa Fe, NM 87505, United States","M22W+HH Santa Fe, New Mexico, USA",https://www.santaanaskincare.com/,+1 505-954-4422,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMTdAgIn4FIlOMuwMKvFK1HNLkXgzGGiw5l1nPA=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-12-16T22:12:10.201Z,,
https://www.google.com/maps/place/Dr.+Phillip+Hertzman/data=!4m7!3m6!1s0x8718508dbf2dc94d:0x7f4f7e61b1d16db9!8m2!3d35.657749!4d-105.950746!16s%2Fg%2F11p079v4s4!19sChIJTcktv41QGIcRuW3RsWF-T38,Dr. Phillip Hertzman,3.0,2,Family practice physician,"460 St Michaels Dr Suite 806, Santa Fe, NM 87505, United States","M25X+3P Santa Fe, New Mexico, USA",,+1 505-662-2900,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lDA9UH0_-IuAbZDUD2m9Sg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=126.802414&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-12-16T22:12:12.741Z,,
https://www.google.com/maps/place/Biggs+Kristen+L+MD/data=!4m7!3m6!1s0x871850ee7b3728c7:0x1867cb7fc497165c!8m2!3d35.6552901!4d-105.9393384!16s%2Fg%2F12601qr40!19sChIJxyg3e-5QGIcRXBaXxH_LZxg,Biggs Kristen L MD,3.0,2,Vascular surgeon,"409 St Michaels Dr, Santa Fe, NM 87505, United States","M346+47 Santa Fe, New Mexico, USA",http://www.kristenlbiggsmd.com/,+1 505-695-7070,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wWMvxcnm6H2bFRw8TEatCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.594073&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-12-16T22:12:15.136Z,,
https://www.google.com/maps/place/Vein+Specialists+of+New+Mexico/data=!4m7!3m6!1s0x87185b14c3a9bc15:0x38b3977ec8c91508!8m2!3d35.6385921!4d-106.0063685!16s%2Fg%2F11spr1kvh7!19sChIJFbypwxRbGIcRCBXJyH6Xszg,Vein Specialists of New Mexico,3.8,4,,"3600 Rodeo Ln Bdg A, Santa Fe, NM 87507, United States","JXQV+CF Santa Fe, New Mexico, USA",http://nmveins.com/,+1 505-317-7737,Permanently closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gv11RBTV3Yp-54Mb8Xs7Dw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.12552&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-12-16T22:12:19.405Z,,
https://www.google.com/maps/place/Vein+Care+of+New+Mexico/data=!4m7!3m6!1s0x4844852a147b7d33:0x73ed26d9b5faa68d!8m2!3d35.6577846!4d-105.9501071!16s%2Fg%2F1tdylnxz!19sChIJM317FCqFREgRjab6tdkm7XM,Vein Care of New Mexico,4.4,8,Doctor,"460 St Michaels Dr, Santa Fe, NM 87505, United States","M25X+4X Santa Fe, New Mexico, USA",https://veinsnm.com/,+1 505-662-2900,Temporarily closed,,https://lh3.googleusercontent.com/p/AF1QipM92PRkQ7hqrFuSj0Dbc06imlgxxppjryoK4B4=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-12-16T22:12:23.641Z,,
https://www.google.com/maps/place/Viva+Skin+by+Dr+Maali/data=!4m7!3m6!1s0x87185165ae3688d7:0x95c5b68b8d8ed93d!8m2!3d35.7018599!4d-105.9503566!16s%2Fg%2F11y3sp82rf!19sChIJ14g2rmVRGIcRPdmOjYu2xZU,Viva Skin by Dr Maali,5.0,67,Medical spa,"810 Calle Mejia Ste 107, Santa Fe, NM 87501, United States","P22X+PV Santa Fe, New Mexico, USA",https://myvivaskin.com/,+1 505-501-9233,,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipMjVHF0UvA6ZSpgp_JOfHn71Hu-ehbB8jtxB1xW=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-12-16T22:12:35.660Z,,
https://www.google.com/maps/place/Seamless+Skin+M.D./data=!4m7!3m6!1s0x8718512dae564c75:0xe84536fb2183f1d0!8m2!3d35.6909254!4d-105.9454054!16s%2Fg%2F11p10ysdtz!19sChIJdUxWri1RGIcR0PGDIfs2Reg,Seamless Skin M.D.,5.0,131,Medical spa,"308 N Guadalupe St, Santa Fe, NM 87501, United States","M3R3+9R Santa Fe, New Mexico, USA",http://seamlessskinmd.com/,+1 505-772-0185,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPWAQdWnC3b_oUIv9R0XUF1itnr0vvX6Amw4IXt=w408-h272-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,Closed,10 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-12-16T22:12:40.071Z,,
"https://www.google.com/maps/place/CHRISTUS+St.+Vincent+Heart+%26+Vascular+Center/@35.6613362,-105.9480379,17z/data=!3m1!4b1!4m6!3m5!1s0x8718508567447dc1:0x20151b3d62b0b865!8m2!3d35.6613362!4d-105.9480379!16s%2Fg%2F1vntkbvv",CHRISTUS St. Vincent Heart & Vascular Center,4.4,89,Cardiologist,"1631 Hospital Dr # 110, Santa Fe, NM 87505, United States","M362+GQ Santa Fe, New Mexico, USA",https://www.christushealth.org/locations/heart-vascular-santa-fe?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 505-984-8012,Open · Closes 5 pm,,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-12-16T22:12:46.482Z,,
