placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/NAD+IV+Therapy+Clinic/data=!4m7!3m6!1s0x866f95e6592afa9f:0x7e8ab116dd6a46b4!8m2!3d25.8993821!4d-97.5009372!16s%2Fg%2F11p4l8nbtw!19sChIJn_oqWeaVb4YRtEZq3Raxin4,NAD IV Therapy Clinic,,,Medical group,"125 Sam Perl Blvd #114, Brownsville, TX 78520, United States","VFXX+QJ Brownsville, Texas, USA",http://nad-iv.org/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hC6WrMMskJtWQ-m7SFLZcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.81015&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-09-29T00:39:17.906Z,,
https://www.google.com/maps/place/Alta+Vista+Rehabilitation+and+Healthcare/data=!4m7!3m6!1s0x866f9431ee637049:0x23854cbcf2d85d14!8m2!3d25.9296642!4d-97.4876482!16s%2Fg%2F1tk9r5_5!19sChIJSXBj7jGUb4YRFF3Y8rxMhSM,Alta Vista Rehabilitation and Healthcare,4.5,139,Rehabilitation center,"510 Paredes Line Rd, Brownsville, TX 78521, United States","WGH6+VW Brownsville, Texas, USA",http://altavistarehab.net/,+1 956-546-5358,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMrjXD2BYmC1OWh0AgRJIv8HEcP8CNb5F4peYw4=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-09-29T00:39:24.419Z,,
https://www.google.com/maps/place/Valley+Baptist+Medical+Center:+Brownsville/data=!4m7!3m6!1s0x866f9412d0ac4c63:0x1f178bd4647ae4c0!8m2!3d25.9178252!4d-97.5105056!16s%2Fg%2F1hc7fgphy!19sChIJY0ys0BKUb4YRwOR6ZNSLFx8,Valley Baptist Medical Center: Brownsville,4.5,1337,Hospital,"1040 W Jefferson St, Brownsville, TX 78520, United States","WF9Q+4Q Brownsville, Texas, USA",https://www.valleybaptist.net/locations/detail/vbmc-brownsville?utm_campaign=gmb_listings_mgmt&utm_source=gmb-vbmc-brownsville&utm_medium=google-local,+1 956-698-5400,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noegOKmZkmL5lBH95WC_GIyEZBHXta9zqiyEmtmg2MM1Zk1fUXPWu_UN97zU55LotMefCyOzd-Owg3p528yJxiKABbC35bHFQEWd4jAhDPp-uj3jg14vnsLk-V0x3mOBKu11nrRJg=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-09-29T00:39:30.083Z,,
https://www.google.com/maps/place/Ilumina+Ketamine+and+Infusions/data=!4m7!3m6!1s0x866f977ad46d53c5:0x13579c77de0fde81!8m2!3d25.9770311!4d-97.5165608!16s%2Fg%2F11ssdgljkb!19sChIJxVNt1HqXb4YRgd4P3necVxM,Ilumina Ketamine and Infusions,5.0,10,Mental health service,"4920 Frontage Rd Ste B, Brownsville, TX 78526, United States","XFGM+R9 Brownsville, Texas, USA",https://www.iluminaketamine.com/,+1 956-694-9511,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPoCzCaBWd6IqqjECr575O6ElfFqEhwXiJMYGuc=w425-h240-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-09-29T00:39:35.434Z,,
https://www.google.com/maps/place/NexGen+Longevity/data=!4m7!3m6!1s0x866f9712184d3711:0x1a89f0e6715fa4d6!8m2!3d25.9659786!4d-97.5073156!16s%2Fg%2F11y2cgw1gx!19sChIJETdNGBKXb4YR1qRfcebwiRo,NexGen Longevity,5.0,360,Health spa,"500 E Morrison Rd Suite E, Brownsville, TX 78526, United States","XF8V+93 Brownsville, Texas, USA",https://www.nexgenlongevity.com/,+1 956-346-9901,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nokGvTbLH3W6xuTz-lt16ZwifCBSFkPnBp2DN6Q7YT6CflzGGuoPWkc3_iQDEn4j2to4lRIIObLEdxPX9qPjs1cgO7ARNxOCux6V1jGUH7ySq727-r9VthdjQ9od6lqq7-TVe2OIw=w408-h544-k-no,true,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–3 pm,10 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-09-29T00:39:40.558Z,Identifies as women-owned,
https://www.google.com/maps/place/Outcomes+Detox+%26+Recovery+Center/data=!4m7!3m6!1s0x866f941b2fb440f5:0xb6cd7ebc64359e72!8m2!3d25.9338347!4d-97.5137648!16s%2Fg%2F1tfkr61k!19sChIJ9UC0LxuUb4YRcp41ZLx-zbY,Outcomes Detox & Recovery Center,3.9,20,Addiction treatment center,"425 E Los Ebanos Blvd #108, Brownsville, TX 78520, United States","WFMP+GF Brownsville, Texas, USA",https://outcomesdetox.com/,+1 956-621-0935,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMIy4nti69JWlwnl_NEIzRlh6R8lPQcX1YXomkC=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-09-29T00:39:45.992Z,LGBTQ+ friendly,
https://www.google.com/maps/place/New+Horizon+Health+Center/data=!4m7!3m6!1s0x866f95c329ac0d7d:0xb9bbdc273bde240!8m2!3d25.931557!4d-97.4627662!16s%2Fg%2F1hf377jrr!19sChIJfQ2sKcOVb4YRQOK9c8K9mws,New Horizon Health Center,4.0,308,Community health center,"191 E Price Rd, Brownsville, TX 78521, United States","WGJP+JV Brownsville, Texas, USA",http://www.newhorizonhc.org/,+1 956-548-7400,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP-sld6Lu8I7Ki01B8Bb10tm8UG4H9auo8T7lVI=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,10 am–6 pm,8 am–5 pm,8 am–5 pm,9 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-09-29T00:39:51.091Z,,
https://www.google.com/maps/place/South+Texas+Research+Institute/data=!4m7!3m6!1s0x866f954b2a036a4b:0xa87e659fda473e13!8m2!3d25.9329621!4d-97.4962425!16s%2Fg%2F11pv0tq08_!19sChIJS2oDKkuVb4YREz5H2p9lfqg,South Texas Research Institute,5.0,3,Medical clinic,"717, 77 Frontage Rd 83 Suite 6-9, Brownsville, TX 78520, United States","WGM3+5G Brownsville, Texas, USA",,+1 956-468-3360,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOaFpXW22YI4wBAaPwJ9DtNpxOLZgLAOZFQ_I_g=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-09-29T00:39:56.084Z,,
https://www.google.com/maps/place/Texas+Oncology-Brownsville/data=!4m7!3m6!1s0x866f9434474814dd:0x3ba4157881996d9f!8m2!3d25.9472912!4d-97.5041641!16s%2Fg%2F1tgpng9j!19sChIJ3RRIRzSUb4YRn22ZgXgVpDs,Texas Oncology-Brownsville,3.3,24,Cancer treatment center,"2150 N Expressway 83, Brownsville, TX 78521, United States","WFWW+W8 Brownsville, Texas, USA",https://www.texasoncology.com/cancer-centers/brownsville/brownsville/medical-oncology,+1 956-548-0810,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noRKCjF-smqJhToMKtaFmC2U4FCEvVNkUrobbbNcBjHYDSxRRW30RRXtgqPCKwxIzpJMZ_I_z_H8P28kz71NW3cG9A2mHYFJUzRkluKQ2QsxJLA3RPVuiO6lOXPCstSRhAHkGzN=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-09-29T00:40:01.231Z,,
https://www.google.com/maps/place/Tropical+Texas+Behavioral+Health+Clinic/data=!4m7!3m6!1s0x866f9423af54e6fd:0xf3fd0a29644a0126!8m2!3d25.9331326!4d-97.4999728!16s%2Fg%2F1tdw3xnw!19sChIJ_eZUryOUb4YRJgFKZCkK_fM,Tropical Texas Behavioral Health Clinic,2.9,54,Mental health service,"861 Old Alice Rd, Brownsville, TX 78520, United States","WGM2+72 Brownsville, Texas, USA",https://www.ttbh.org/about-tropical-texas-behavioral-health,+1 956-547-5400,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq54lRp9mhv6FIlrYG1AKVQ_ziyPin6iXdgDHKpX2EVxlWq3gbpNMOtqcJ72WTDNMZuTDXWQu3ddMorPgjM24tpPGk8UQt0CPjLz69aqIPtOD4A172bqqbWLwIIaSJ4Wa9dLrlH=w426-h240-k-no,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,"https://www.google.com/maps/search/Infusion+centers+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-09-29T00:40:06.580Z,,
