placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,isBlackOwned
https://www.google.com/maps/place/Advanced+Vein+%26+Laser+Center/data=!4m7!3m6!1s0x89c623f59796ebd1:0x3d84927230d8f2b1!8m2!3d40.0677926!4d-76.3442669!16s%2Fg%2F1tykwbj4!19sChIJ0euWl_UjxokRsfLYMHKShD0,Advanced Vein & Laser Center,4.9,151,Vascular surgeon,"896A Plaza Blvd, Lancaster, PA 17601, United States","3M94+47 Lancaster, Pennsylvania, USA",https://veinsbegone.com/,+1 717-295-8346,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipO43SEpadMQifZRp6t0Gq6VgKaKUTnHGmpPa3Zy=w486-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-12-16T22:24:28.748Z,,,
https://www.google.com/maps/place/Physicians+Vein+Clinics/data=!4m7!3m6!1s0x89c62426c4f30697:0x2d6a4f0c8be18446!8m2!3d40.0424874!4d-76.359962!16s%2Fg%2F11g6mtqspv!19sChIJlwbzxCYkxokRRoThiwxPai0,Physicians Vein Clinics,5.0,15,Vascular surgeon,"90 Good Dr # 301, Lancaster, PA 17603, United States","2JRR+X2 Lancaster, Pennsylvania, USA",http://www.physiciansveinclinics.com/,+1 717-394-5401,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipM5NvlqMhk0Shx8W4d5yo1hju0MBtlTZajlU_YV=w408-h544-k-no,true,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,Closed,Closed,7 am–3:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2025-12-16T22:24:34.471Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Physicians+Vein+Clinics/data=!4m7!3m6!1s0x89c67164d307714d:0xbbfdabeb735b848f!8m2!3d40.3411214!4d-75.9876335!16s%2Fg%2F11x6wb8873!19sChIJTXEH02RxxokRj4Rbc-ur_bs,Physicians Vein Clinics,5.0,12,Vascular surgeon,"320 Abington Dr, Wyomissing, PA 19610, United States","82R6+CW Wyomissing, Pennsylvania, USA",https://physiciansveinclinics.com/,+1 717-394-5401,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipMyPj4WbbjC62o_oU71uxfZ8rVwA_3BDCqBd_JC=w408-h306-k-no,true,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,Closed,Closed,7 am–3:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-12-16T22:24:48.572Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Physicians+Vein+Clinics/data=!4m7!3m6!1s0x89c61d20147fa705:0x50c8b911d33ee7c!8m2!3d40.3156215!4d-76.4198405!16s%2Fg%2F11mcxzqvch!19sChIJBad_FCAdxokRfO4zHZGLDAU,Physicians Vein Clinics,5.0,4,Vascular surgeon,"918 Russell Dr, Lebanon, PA 17042, United States","8H8J+63 Lebanon, Pennsylvania, USA",https://physiciansveinclinics.com/,+1 717-394-5401,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipMhQyRTuXe4KeEVHODy9M_ak5y7bE8JPUIID00d=w408-h510-k-no,true,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,Closed,Closed,7 am–3:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-12-16T22:24:53.299Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/David+A.+Winand,+MD,+FACS/data=!4m7!3m6!1s0x89c623b6ad1ebf7d:0xa8883dbe88609dbb!8m2!3d40.0676015!4d-76.344307!16s%2Fg%2F11gnpvg1hm!19sChIJfb8erbYjxokRu51giL49iKg","David A. Winand, MD, FACS",5.0,3,Vascular surgeon,"896A Plaza Blvd, Lancaster, PA 17601, United States","3M94+27 Lancaster, Pennsylvania, USA",https://www.veinsbegone.com/,+1 717-295-8346,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNdaTCUiEmcVGHsVOUc05ms4hH5jkPHbFJ_RNPZ=w486-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-12-16T22:24:58.328Z,,,
"https://www.google.com/maps/place/Steven+Phillip+Woratyla,+MD/data=!4m7!3m6!1s0x89c62407ed987d3b:0xa00c2e932bb46764!8m2!3d40.0448625!4d-76.3589238!16s%2Fg%2F1tg6r1qd!19sChIJO32Y7QckxokRZGe0K5MuDKA","Steven Phillip Woratyla, MD",4.3,18,Vascular surgeon,"2101 Embassy Dr, Lancaster, PA 17603, United States","2JVR+WC Lancaster, Pennsylvania, USA",https://providers.upmc.com/provider/steven-woratyla/1744972?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=heart-vascular-cpa-steven-woratyla,+1 717-735-7410,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNURhc7TwgMkkbCPAOh_Xgm0SemaVt3dflSaeFt=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–3 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-12-16T22:25:03.246Z,,,
"https://www.google.com/maps/place/Dr.+Glenn+A.+Kline,+MD/data=!4m7!3m6!1s0x89c62426c6facafd:0x29c98236354346b1!8m2!3d40.0425231!4d-76.3599299!16s%2Fg%2F1v9gkz0n!19sChIJ_cr6xiYkxokRsUZDNTaCySk","Dr. Glenn A. Kline, MD",5.0,1,Vascular surgeon,"90 Good Dr # 301, Lancaster, PA 17603, United States","2JVR+22 Lancaster, Pennsylvania, USA",,+1 717-394-5401,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y-aLl-rioaKMk1Bq9pRgQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.06595&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-12-16T22:25:06.029Z,,,
https://www.google.com/maps/place/WellSpan+Vascular+Surgery/data=!4m7!3m6!1s0x89c623996799d093:0x51545701df0055df!8m2!3d40.0719706!4d-76.3028469!16s%2Fg%2F11sc_p0n6x!19sChIJk9CZZ5kjxokR31UA3wFXVFE,WellSpan Vascular Surgery,,,Surgeon,"140 N Pointe Blvd, Lancaster, PA 17601, United States","3MCW+QV Lancaster, Pennsylvania, USA",https://www.wellspan.org/conditions-and-treatments/vascular-surgery-services,+1 717-738-0167,,https://lh3.googleusercontent.com/p/AF1QipMdU5zOXQ-OzA4stGmVsKNRIYMczp3a-IxfYLjM=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Millersville+Lancaster+PA/@39.9978764,-76.3541274,14z",2025-12-16T22:25:08.703Z,,,
https://www.google.com/maps/place/WellSpan+Vascular+Surgery+-+Ephrata/data=!4m7!3m6!1s0x89c617f0474ce51b:0xf823ed0a4e435fcf!8m2!3d40.187757!4d-76.181583!16s%2Fg%2F11j6_01djv!19sChIJG-VMR_AXxokRz19DTgrtI_g,WellSpan Vascular Surgery - Ephrata,3.0,2,Surgical center,"179 N Reading Rd, Ephrata, PA 17522, United States","5RQ9+49 Ephrata, Pennsylvania, USA",https://www.wellspan.org/locations/wellspan-vascular-surgery-ephrata-loc0000169855,+1 717-738-0167,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JCmxN9-8FwP2Han8dF5eEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.439043&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Ephrata+Lancaster+PA/@40.1798165,-76.1788391,14z",2025-12-16T22:25:22.980Z,,,
"https://www.google.com/maps/place/Leon+Salem,+MD/data=!4m7!3m6!1s0x89c615e3efdeba55:0x6112153be7426c5b!8m2!3d40.187757!4d-76.181583!16s%2Fg%2F11rhnrf2qf!19sChIJVbre7-MVxokRW2xC5zsVEmE","Leon Salem, MD",5.0,1,Vascular surgeon,"179 N Reading Rd, Ephrata, PA 17522, United States","5RQ9+49 Ephrata, Pennsylvania, USA",https://www.wellspan.org/doctors/leon-salem-ephrata-pa-2620181,+1 717-738-0167,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JCmxN9-8FwP2Han8dF5eEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.439043&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Ephrata+Lancaster+PA/@40.1798165,-76.1788391,14z",2025-12-16T22:25:27.912Z,,,
