placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Rock+City+Water+Damage+and+Mold+Remediation/data=!4m7!3m6!1s0x89e7b39798cbc5b5:0xd16f493c0b45fae9!8m2!3d42.3473513!4d-83.0924828!16s%2Fg%2F11v4ppyz92!19sChIJtcXLmJez54kR6fpFCzxJb9E,Rock City Water Damage and Mold Remediation,4.8,24,Water damage restoration service,"2715 W Warren Ave, Detroit, MI 48208, United States","8WW5+W2 Detroit, Michigan, USA",http://rockcitywaterdamagerestoration.com/,+1 313-474-8054,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqVplBzu875PmVBlX-xL_edcWsg-NqK7--G9AgsQ_snq-_jC9-SyyevBhllBTa-NrYjs2T9LCmXKMeWHR6whdnw8XMcNesjH8OviRzl0HKrAm2V0C6h_5kIQwepXJV_ltsuFISlrw=w408-h274-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-03-23T03:33:57.422Z,,,
"https://www.google.com/maps/place/First+Hand+Restoration,+LLC/data=!4m7!3m6!1s0x883b33c6fc0a48c3:0xe87f3979f06d911!8m2!3d42.3146163!4d-83.0837195!16s%2Fg%2F11h7_q272r!19sChIJw0gK_MYzO4gREdkGn5fzhw4","First Hand Restoration, LLC",5.0,17,Fire damage restoration service,"3815 W Fort St Ste 121, Detroit, MI 48216, United States","8W78+RG Detroit, Michigan, USA",https://www.firsthandrestoration.com/,+1 313-399-6881,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepfN2R1EW-78kjXvrtRZPwvA3uTDHnu140bYLo4--8LlDLm2kf5K1XwoveFiEyB6QMqo9P-F_fXihjIxvBIDb_QdEQSfOcKLUx5cqmzoi8Uv07KkA9jmr35dO2ODLmb6ieauZ2liEXdedc=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-03-23T03:34:03.109Z,,,
https://www.google.com/maps/place/SERVPRO+of+Downtown+Detroit%2FTeam+Miller/data=!4m7!3m6!1s0x883b49515912b429:0xfb95f860959f5ff8!8m2!3d42.3720024!4d-83.0674713!16s%2Fg%2F11j1fhsjzq!19sChIJKbQSWVFJO4gR-F-flWD4lfs,SERVPRO of Downtown Detroit/Team Miller,4.9,77,Water damage restoration service,"2937 E Grand Blvd Ste 311, Detroit, MI 48202, United States","9WCM+R2 Detroit, Michigan, USA",https://www.servpro.com/locations/mi/servpro-of-downtown-detroit-highland-park?utm_medium=organic&utm_source=gbp,+1 313-234-4744,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer6JiAsH2OrjpVrAkz-_u9fMHlCiJWvHX9Yg1So6cNxGu2Ff3aybuARL8wwmavIKSvOAwnouq6J97zQ-E_6_uV70UgxFsgCrfe7XBEOrK0Vw0phHVvzAFuIw5VXDcLiPjGGLA02=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-03-23T03:34:08.237Z,,,
https://www.google.com/maps/place/Fuzion/data=!4m7!3m6!1s0x88d9a70a49d3b7a7:0x8aec6ad176efca1b!8m2!3d42.3354845!4d-83.0759646!16s%2Fg%2F11kqfd01lp!19sChIJp7fTSQqn2YgRG8rvdtFq7Io,Fuzion,5.0,3,Water damage restoration service,"2745 Vermont St, Detroit, MI 48216, United States","8WPF+5J Detroit, Michigan, USA",http://fuzionremediation.com/areas/detroit/,+1 313-479-4214,Open 24 hours,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wwLIIVzctTI6b25SAXNj4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=236.38847&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-03-23T03:34:13.059Z,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x883b52829e97b35f:0xf8298c505dba1d2b!8m2!3d42.3284285!4d-83.0506947!16s%2Fg%2F1tdl6szt!19sChIJX7OXnoJSO4gRKx26XVCMKfg,Roto-Rooter Plumbing & Water Cleanup,4.6,1269,Plumber,"422 W Congress St, Detroit, MI 48226, United States","8WHX+9P Detroit, Michigan, USA",https://www.rotorooter.com/detroit/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 313-265-2392,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwVEsU2fFd4Apr_E40CbypB-EDvwIr_-MhMar5wOPbwW8t0IminfXvcbl04-x6XkQF27-sWkw9ZRcPMNQRcyM-RNbN5CvN1ons9FntKysZ66Y6P3qF8JsRTfRErNBkcGOuoWm8hw=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-03-23T03:34:17.768Z,,,
https://www.google.com/maps/place/Detroit+Water+Damage+Restoration+and+Mold+Remediation/data=!4m7!3m6!1s0x8824d10cd7aaede7:0x9b47a7a4a9c5f6b6!8m2!3d42.4338853!4d-83.0285208!16s%2Fg%2F11cn331rsz!19sChIJ5-2q1wzRJIgRtvbFqaSnR5s,Detroit Water Damage Restoration and Mold Remediation,4.7,28,Water damage restoration service,"19000 Cliff St, Detroit, MI 48234, United States","CXMC+HH Detroit, Michigan, USA",https://detroit.water-damage.org/,+1 313-447-0244,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoiQaQAm5ieAisWtksXlcDYOkCgKShU5dzUXfwsETePUTUT3RdA1wE6Is6WXPBUQFlt6tzoer33lK4P5UAuijEBF01xHMK5gP2vSyB4F0up6cB0zHKfR-y08g2c9j9cuD5n8RodM-Ip0bU=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-03-23T03:34:22.497Z,,,
https://www.google.com/maps/place/Signal+Restoration+Services/data=!4m7!3m6!1s0x882345a66f865787:0x2548f2b498d8b82f!8m2!3d42.3291312!4d-83.0473732!16s%2Fg%2F1tj924sh!19sChIJh1eGb6ZFI4gRL7jYmLTySCU,Signal Restoration Services,1.0,2,Fire damage restoration service,"Murphy Telegraph Building, 151 W Congress St #48/410, Detroit, MI 48226, United States","8XH3+M3 Detroit, Michigan, USA",http://www.signalrestoration.com/,+1 800-533-9898,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer9ZY9Qsix0kUznMsTq7zcscwLE7ecWqixJSPh3zVULLrT6UJ2qF_0qiRwwQB_J75ukgq8Z8AlldEr02T6C6xdKsGMxxA_pFkp8NBi3fd3YsEJz1TV7hSNP9fG7SbnNhjjMEAo=w510-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-03-23T03:34:27.240Z,,,
https://www.google.com/maps/place/Coziax/data=!4m7!3m6!1s0x88d9a7ec32ecf8a5:0x258c2c5b6e0c78a5!8m2!3d42.3388423!4d-83.0253196!16s%2Fg%2F11vbs5txq9!19sChIJpfjsMuyn2YgRpXgMblssjCU,Coziax,,,Water damage restoration service,"2209 Larned St, Detroit, MI 48207, United States","8XQF+GV Detroit, Michigan, USA",http://coziax.com/areas/detroit/,+1 313-315-1956,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7O1qmrmgFqwCOK3AHb0PpHgKgI-plhaX_IhHFPkd6Z5jNSftrVE4kwlPeA1I2DWj5OM2DARVl6dRcVxdVcpwOfzCNP1gFxgbBqqjAr-3m5LP2ZLunH8GIH2VyUb0XbIGzQoWw7w=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-03-23T03:34:32.027Z,,,
https://www.google.com/maps/place/BROADCO+Property+Restoration/data=!4m7!3m6!1s0x883b2d280c67023d:0xac48fa7365841ebe!8m2!3d42.3303229!4d-83.0372824!16s%2Fg%2F11bzsf98ph!19sChIJPQJnDCgtO4gRvh6EZXP6SKw,BROADCO Property Restoration,,,Water damage restoration service,"601 Franklin St #1b, Detroit, MI 48226, United States","8XJ7+43 Detroit, Michigan, USA",https://www.broadco.com/?utm_source=gbp&utm_medium=organic,+1 313-228-0700,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweojPcHhaHHtFA0n5McI0r3WfO8Cc3znWVv_gLRAAydh97t5vFfGW8hRdb4xWYh7FalgCXGkMGbB5FnvjZF4RD1Uee1sDVbHCG249Lnuwk_ufJbT1ys6_qdOTaUkXEBK8mRiCNZnFQ=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-03-23T03:34:36.633Z,,,
https://www.google.com/maps/place/Micronix+Mold+%26+Trauma+Services+LLC/data=!4m7!3m6!1s0xaa85c62fa016cc5f:0xbaa8a97aae699f10!8m2!3d42.3942701!4d-83.0847887!16s%2Fg%2F11v59fr9pt!19sChIJX8wWoC_GhaoREJ9prnqpqLo,Micronix Mold & Trauma Services LLC,5.0,92,Water damage restoration service,"235 Woodland St, Detroit, MI 48202, United States","9WV8+P3 Detroit, Michigan, USA",https://micronixdetroit.com/,+1 248-259-1513,Closed · Opens 8:30 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq_1lfFUZS3DxeeiPVVwGXnhWcvT5but51FnRWo_tw7rwVkcVczCkBqILkzRk-qevx8J7GeA8wa9ZwZxYBHZ0hNziHO1ZyOhYZcLLTTpgywGGA_xsKYPrBEergkyBqEg_Mm6q17Mg=w408-h408-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2026-03-23T03:34:41.522Z,,,
