placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info
https://www.google.com/maps/place/Johnson+Pool+Services/data=!4m7!3m6!1s0x87d2bb4955555555:0x8013eb8de98f57b3!8m2!3d34.7359212!4d-92.2974821!16s%2Fg%2F1262r0vt1!19sChIJVVVVVUm70ocRs1eP6Y3rE4A,Johnson Pool Services,5.0,2,Swimming pool contractor,"1513 S Park St, Little Rock, AR 72202, United States","PPP3+92 Little Rock, Arkansas, USA",,+1 501-837-4206,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tkmwzsUaQjY_Vdc--1zGxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.644806&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-27T19:15:08.242Z,,
https://www.google.com/maps/place/ASP+-+America%27s+Swimming+Pool+Company+of+Little+Rock/data=!4m7!3m6!1s0x82fa8323d7ca47d1:0x2b10907874c6905c!8m2!3d34.7482094!4d-92.5061565!16s%2Fg%2F11vsyjchyj!19sChIJ0UfK1yOD-oIRXJDGdHiQECs,ASP - America's Swimming Pool Company of Little Rock,4.8,18,Pool cleaning service,,,https://www.asppoolco.com/littlerock/?utm_source=GMB&utm_medium=organic&utm_campaign=LittleRock,+1 501-588-1844,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwG-c9QonJNayt2_dIES7fZt3v1jW4M6mHWqN7KCO35BGS8dsEAQY5zWW7OMgzWLHanIntLyckGEprnQqoZgLGFdCGT83dJK4_osu02hkb9tTjNuoNQ2b7gTgfDROf5yqXHfZZs=w408-h282-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-27T19:15:14.509Z,,
https://www.google.com/maps/place/Little+Rock+Pool+Cleaning+Services+%26+Maintnence/data=!4m7!3m6!1s0x87d2a3def7172f9d:0x1e0ab151fc1417d0!8m2!3d34.7576004!4d-92.3244568!16s%2Fg%2F11h7146t79!19sChIJnS8X996j0ocR0BcU_FGxCh4,Little Rock Pool Cleaning Services & Maintnence,3.7,3,Pool cleaning service,"2803 Kavanaugh Blvd Unit 250081, Little Rock, AR 72205, United States","QM5G+26 Little Rock, Arkansas, USA",https://www.lrpoolcleaning.com/,+1 501-575-0110,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TgYUwrngAXpVoIDsC1lX_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.32047&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-27T19:15:19.430Z,,
https://www.google.com/maps/place/Incredible+Cleaning+LLC/data=!4m7!3m6!1s0x87d2a5a3054af2f9:0x49c222bcd42c17f!8m2!3d34.723729!4d-92.336112!16s%2Fg%2F11h8n03l01!19sChIJ-fJKBaOl0ocRf8FCzSsinAQ,Incredible Cleaning LLC,5.0,23,Pool cleaning service,,,https://incrediblecleaning.net/,+1 501-553-8821,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNMfSanZriM9OYcAqdqkIoe1I0CkzgIhd1xssmR=w408-h544-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-27T19:15:24.328Z,,
https://www.google.com/maps/place/Diamond+Pools/data=!4m7!3m6!1s0x87d2a077ef23ccc1:0x6a8f3c533718efa4!8m2!3d34.8050319!4d-92.4590624!16s%2Fg%2F1wc31skt!19sChIJwcwj73eg0ocRpO8YN1M8j2o,Diamond Pools,4.2,56,Swimming pool contractor,"5501 Ranch Dr Ste 2, Little Rock, AR 72223, United States","RG4R+29 Little Rock, Arkansas, USA",https://www.diamondpoolsar.com/,+1 501-868-7946,"Open ⋅ Closes 5:30 pm

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOd7Yx5nJg4ll3WT-XEpOO-uM4I5KHKN5t5jTHe=w408-h306-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-27T19:15:29.544Z,,
https://www.google.com/maps/place/Banana+Hammocks+Pool+and+Spa/data=!4m7!3m6!1s0x87d2a37bb5b57a63:0x573ffcefa1883424!8m2!3d34.7520156!4d-92.129428!16s%2Fg%2F11j8t2scfc!19sChIJY3q1tXuj0ocRJDSIoe_8P1c,Banana Hammocks Pool and Spa,5.0,14,Swimming pool contractor,,,http://www.bhpoolservice.com/,+1 501-251-1001,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNU9sGK6VRq0Aapm7sKIbm-ptD_JXBfEoOKwlRc=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-27T19:15:34.704Z,,
https://www.google.com/maps/place/Townley+Pool+and+Spa/data=!4m7!3m6!1s0x87d2a1a884a29f71:0x4dbda6ecba626c23!8m2!3d34.7969423!4d-92.4154194!16s%2Fg%2F1tdlvtc6!19sChIJcZ-ihKih0ocRI2xiuuymvU0,Townley Pool and Spa,4.9,630,Hot tub store,"12911 Cantrell Rd #1, Little Rock, AR 72223, United States","QHWM+QR Little Rock, Arkansas, USA",http://townleypoolandspa.com/,+1 501-666-0776,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzxC4qI9HpIiddwj0h1qAGE3eLr9Dj-vdCOCKOvs2n4VwyZHK7mT3XLOHh0zG3cX8TdQCkIZ07lhGT_IbvY8aM1g4AyX7D945ybP7xvkXYIz9RM4gSnHH4V4e67Va3ztzaTcGU=w408-h306-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-27T19:15:39.832Z,"Showroom for swimming pools, hot tubs & outdoor living items such as grills, heaters & speakers. · In-store shopping · Kerbside pickup · Delivery",
https://www.google.com/maps/place/Max+Pool+Care/data=!4m7!3m6!1s0x87d2a0d75a6ecb23:0x91feb914ccb736af!8m2!3d34.7606293!4d-92.4250814!16s%2Fg%2F1tcvzz3z!19sChIJI8tuWteg0ocRrza3zBS5_pE,Max Pool Care,,,Swimming pool contractor,"14 Pontalba Dr, Little Rock, AR 72211, United States","QH6F+7X Little Rock, Arkansas, USA",,+1 501-351-7665,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wCCcBY6a5tNR2G3emEC0sA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.8245&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-27T19:15:42.606Z,,
https://www.google.com/maps/place/Splash+Superpools/data=!4m7!3m6!1s0x87d2beab8fcc3787:0xbc40b5d886fc0842!8m2!3d34.7576567!4d-92.2193702!16s%2Fg%2F1tv3p6k5!19sChIJhzfMj6u-0ocRQgj8hti1QLw,Splash Superpools,3.6,16,Swimming pool contractor,"3912 E Progress St, North Little Rock, AR 72114, United States","QQ5J+37 North Little Rock, Arkansas, USA",http://www.splashpools.com/,+1 800-927-7527,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNgsrYGoHoFGzV2KF2Td6-PNIbfIgtDkrBYzWCl=w522-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-27T19:15:47.450Z,,
"https://www.google.com/maps/place/Clarity+Pools+Llc/@34.77607,-92.4193705,17z/data=!3m1!4b1!4m6!3m5!1s0x87d2a11e40586f01:0x488544e43989213d!8m2!3d34.77607!4d-92.4193705!16s%2Fg%2F11h7v7nxs_",Clarity Pools Llc,,,Swimming pool contractor,"37 Valley Estates Dr, Little Rock, AR 72212, United States","QHGJ+C7 Little Rock, Arkansas, USA",http://www.clarity-pools.com/,+1 501-425-3125,Open ⋅ Closes 4 pm,,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2025-10-27T19:15:54.152Z,,
