placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error,attributes
"https://www.google.com/maps/place/Pain+Management+Care+PC:+Joseph+Glazier+MD/@41.6967136,-86.2173389,17z/data=!3m1!4b1!4m6!3m5!1s0x8816cd7f955a35eb:0x68e589f3f20ab9a3!8m2!3d41.6967136!4d-86.2173389!16s%2Fg%2F1td1f05c",Pain Management Care PC: Joseph Glazier MD,4.5,35,Pain management physician,"2106 Ironwood Cir, South Bend, IN 46635, United States","MQWM+M3 South Bend, Indiana, USA",http://www.southbendpain.com/,+1 574-247-4682,Open · Closes 5 pm,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-01-28T20:04:25.622Z,,,
https://www.google.com/maps/place/Memorial+Pain+Control+Center/data=!4m7!3m6!1s0x8816cd49670d0897:0xe01c3ca95318ddd2!8m2!3d41.6838027!4d-86.2531936!16s%2Fg%2F1tf31_hv!19sChIJlwgNZ0nNFogR0t0YU6k8HOA,Memorial Pain Control Center,3.0,5,Pain management physician,"621 Memorial Drive # 617, South Bend, IN 46601, United States","MPMW+GP South Bend, Indiana, USA",https://locations.beaconhealthsystem.org/in/south-bend/memorial-hospital-pain-control-center?y_source=1_OTg1NDc2NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 574-647-7128,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipN8WTw9BWFgu4lLD2ThbpntmvR7oy1xc3GfpL9X=w903-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-01-28T20:04:31.830Z,,,
https://www.google.com/maps/place/Rachael+Harris+Sprunger/data=!4m7!3m6!1s0x8816cd155affffff:0x8f905f1825092a6d!8m2!3d41.6784967!4d-86.2356981!16s%2Fg%2F11p079t91c!19sChIJ____WhXNFogRbSoJJRhfkI8,Rachael Harris Sprunger,4.2,38,Pain management physician,"211 N Eddy St, South Bend, IN 46617, United States",,https://www.southbendclinic.com/physicians/rachael-harris-sprunger-do?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 574-204-6440,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOkamdX3jkv4jwKzQOz3mxAMfiDbb_cL9QFJNPR=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-01-28T20:04:36.599Z,,,
"https://www.google.com/maps/place/Dr.+Daniel+M.+Cooke,+MD/data=!4m7!3m6!1s0x8816cd49670d0897:0x4a298f7b63a576f3!8m2!3d41.6837976!4d-86.2532148!16s%2Fg%2F1v_snv96!19sChIJlwgNZ0nNFogR83alY3uPKUo","Dr. Daniel M. Cooke, MD",4.8,16,Pain management physician,"621 Memorial Drive, South Bend, IN 46601, United States","MPMW+GP South Bend, Indiana, USA",,+1 574-647-7128,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=90B5IKFGP8eS3GypEZY0jA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.455025&pitch=0&thumbfov=100,false,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-01-28T20:04:41.395Z,,,
https://www.google.com/maps/place/APAC+Centers+for+Pain+Management/data=!4m7!3m6!1s0x8816cd94aff58bfb:0x359f8d64eca9395b!8m2!3d41.6895535!4d-86.1960754!16s%2Fg%2F11thphkzlz!19sChIJ-4v1r5TNFogRWzmp7GSNnzU,APAC Centers for Pain Management,4.8,70,Pain control clinic,"3212 Hickory Rd Suite B, Mishawaka, IN 46545, United States","MRQ3+RH Mishawaka, Indiana, USA",https://apacpain.com/,+1 219-488-0154,Closes soon · 4 pm · Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipP4N7lfdmdAUcZXhAu0taRSWB0Qmfb2e1lIqFsJ=w427-h240-k-no,true,8:30 am–4 pm,8:30 am–5 pm,Closed,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-01-28T20:04:46.125Z,,,
"https://www.google.com/maps/place/Pain+Management+Care+Pc/@41.6967262,-86.2174461,17z/data=!3m1!4b1!4m6!3m5!1s0x8816cd7f955a35eb:0xce2c88ce3f37f635!8m2!3d41.6967262!4d-86.2174461!16s%2Fg%2F1tfkg5gh",Pain Management Care Pc,,,Doctor,"2106 Ironwood Cir, South Bend, IN 46635, United States","MQWM+M2 South Bend, Indiana, USA",http://www.southbendpain.com/,+1 574-247-4682,Closed · Opens 8 am Thu,,false,Closed,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,Closed,"https://www.google.com/maps/search/pain+management+physician+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-01-28T20:04:52.904Z,,,
"https://www.google.com/maps/place/Dr.+Harriett+A.+Hamer,+MD/data=!4m7!3m6!1s0x8816cd49670d0897:0xc935b9cb602c1e34!8m2!3d41.6837318!4d-86.2531639!16s%2Fg%2F1tfrbsr5!19sChIJlwgNZ0nNFogRNB4sYMu5Nck","Dr. Harriett A. Hamer, MD",5.0,4,Pain management physician,"621 Memorial Drive # 617, South Bend, IN 46601, United States","MPMW+FP South Bend, Indiana, USA",https://providers.beaconhealthsystem.org/provider/harriet-hamer/1501507,+1 574-647-7128,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yABFcUySGA4a-HQbBK0swA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.53543&pitch=0&thumbfov=100,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-01-28T20:04:57.968Z,,,
https://www.google.com/maps/place/Stephen+R.+Ribaudo/data=!4m7!3m6!1s0x8816cdf98d00fd65:0x45529a9c0a7c6c4!8m2!3d41.6935043!4d-86.1847839!16s%2Fg%2F1tc_fw6k!19sChIJZf0AjfnNFogRxManwKkpVQQ,Stephen R. Ribaudo,4.5,17,Pain management physician,"229 Red Coach Dr #102, Mishawaka, IN 46545, United States","MRV8+C3 Mishawaka, Indiana, USA",https://providers.beaconhealthsystem.org/provider/Stephen+Ribaudo/1502079,+1 574-252-5852,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c0VxZjZEIoSC3giF2ibYqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.79382&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-01-28T20:05:02.749Z,,,
https://www.google.com/maps/place/Dr.+Kathryn+L.+Park/data=!4m7!3m6!1s0x8816cd15421b7d31:0x2f2189f536e48693!8m2!3d41.6784379!4d-86.2361566!16s%2Fg%2F1tmpwl57!19sChIJMX0bQhXNFogRk4bkNvWJIS8,Dr. Kathryn L. Park,3.0,5,Pain management physician,"211 N Eddy St, South Bend, IN 46617, United States","MQH7+9G South Bend, Indiana, USA",http://southbendclinic.com/,+1 574-234-8161,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9pH4ierYjWXSsdk5NYZt1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.76901&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-01-28T20:05:05.317Z,,,
"https://www.google.com/maps/place/Jonathan+A.+Eash,+MD/data=!4m7!3m6!1s0x8816cd49670d0897:0xed9d2f2a0f7aed44!8m2!3d41.7107188!4d-86.2060814!16s%2Fg%2F1vgx1c6w!19sChIJlwgNZ0nNFogRRO16Dyovne0","Jonathan A. Eash, MD",4.9,142,Anesthesiologist,"53880 Carmichael Dr, South Bend, IN 46635, United States","PQ6V+7H South Bend, Indiana, USA",https://www.sbortho.com/physicians/joseph-eash/,+1 574-247-9441,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM1P1ST-Wlsw91MjP8YLg4_AZGmxRFIJXlNJf3C=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-01-28T20:05:10.128Z,,,
